Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,44,41,-6.82%
ACFI,Achyfi Enterprises,0,41,45,+9.76%
BB,Breadmaster Bakeries,"34,250",15,12,-20.00%
BBBB,Bobs Big Bonus Bingo,"14,000",6,10,+66.67%
BODA,Boda Furnishings Inc,"80,008",16,15,-6.25%
BOOM,Boom Boxes!,"1,000",8,6,-25.00%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",124,138,+11.29%
BUZZ,Buzz-A-Way Insect Removal,0,66,63,-4.55%
CHIA,Chia Steel Holdings,0,8,8,0%
CHPS,Chiatech Password Security,0,9,14,+55.56%
COFL,Confederation of Fish Lovers,0,154,158,+2.60%
CYBU,Cybun Electromatics,"2,000",30,33,+10.00%
DROO,Dice-A-Roo Industries PLC.,0,9,11,+22.22%
DUNG,Dung Master,"1,000",8,7,-12.50%
EEEE,EURGH!!! Ltd.,"67,250",15,14,-6.67%
FAER,Faerie Clothing Ltd.,"2,000",19,15,-21.05%
FISH,Fish Pops!,0,29,33,+13.79%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"5,000",9,12,+33.33%
GG,Grundo Galactic,"2,020",16,18,+12.50%
GORM,Gorm Corp,0,11,11,0%
GWH,Grundo Warehouse Mint,"31,000",6,6,0%
HAKA,Hakaheke Island Flights,"5,000",19,16,-15.79%
HELT,Health Frog Groceries,"1,500",50,42,-16.00%
HUW,Huberts Hot Dogs,0,30,33,+10.00%
JCK,Jacko and Sons Painting Ltd.,0,13,13,0%
KATE,Kacheek Telecommunications,"6,000",15,19,+26.67%
KAUF,Kau-Kau Farm,0,71,68,-4.23%
KBAT,Kor-Bat Cricket Supplies,"1,000",9,8,-11.11%
KSON,Kacheek and Sons Landscaping,"2,000",174,190,+9.20%
LDSC,Lost Desert Scratchcards,"2,000",322,331,+2.80%
LUPE,Lupe Consolidated,"4,010",19,18,-5.26%
MP,Meridell Potato Company,"1,000",50,43,-14.00%
MYNC,Mynci Banana Imports,"2,000",53,57,+7.55%
NAI,Neopen AI,"62,250",16,15,-6.25%
NAKR,Nakron,"1,000",123,122,-0.81%
NATN,The National Neopian Bank,0,17,18,+5.88%
NEGG,Neggwork Commerce,"1,000",39,43,+10.26%
NST,NeoSCOOL Technologies,"1,000",30,36,+20.00%
NTV,Neopian TV Channel One,"1,000",78,85,+8.97%
NUG,Nugget Petz,"19,013",19,15,-21.05%
PDSS,PD Secure Storage,0,39,54,+38.46%
PEOP,Peophin Water Parks!,"13,000",17,16,-5.88%
POWR,Power-X Corp.,0,40,40,0%
SHRX,Shoyrux Enterprises,0,120,125,+4.17%
SILL,Silly Squirrel Incorporated,"69,250",16,14,-12.50%
SKBD,Skeith Bodyguards Inc.,0,34,36,+5.88%
SKEI,Skeith Feeding Ltd.,0,145,146,+0.69%
SMUG,The Smugglers Cove,"1,000",23,21,-8.70%
SSGS,Meri Acre Sausages,0,39,40,+2.56%
SSS,Super Splime Shakes,"2,000",709,706,-0.42%
STFP,Stuff-A-Pet Inc.,"3,000",240,234,-2.50%
SWNC,Shop Wizard N-Commerce,"1,020",21,24,+14.29%
TAG,The Auction Genie,0,48,48,0%
TCAG,The Chia Actors Guild,0,86,85,-1.16%
TEFV,Techrobatics Fitness Videos,0,31,30,-3.23%
TGG,The Grundo Gazette,"2,000",18,19,+5.56%
TNAH,The Neopian Auction House,0,58,69,+18.97%
TPEG,Theme Park Entertainers Guild,"19,500",6,14,+133.33%
TPP,The Presidential Palace,"1,000",147,146,-0.68%
TSRC,The Shoyru Company,20,80,79,-1.25%
TYP,Tyrannia Psychics,0,35,26,-25.71%
UNIB,Unis Beauty Salon,0,18,23,+27.78%
VPTS,Virtupets,"7,000",9,8,-11.11%
WERE,Werelupe Way,"44,000",12,15,+25.00%
WISH,Wish Witch Wishing Co.,"22,500",15,12,-20.00%
YIPP,Yippee!,500,49,59,+20.41%
