Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,1,24,29,+20.83%
ACFI,Achyfi Enterprises,1,40,45,+12.50%
BB,Breadmaster Bakeries,"3,000",8,10,+25.00%
BBBB,Bobs Big Bonus Bingo,"13,000",9,9,0%
BODA,Boda Furnishings Inc,"81,900",15,13,-13.33%
BOOM,Boom Boxes!,"2,001",22,31,+40.91%
BOTT,Balthazar's Faerie Bottling Inc.,501,32,41,+28.12%
BUZZ,Buzz-A-Way Insect Removal,"2,500",87,76,-12.64%
CHIA,Chia Steel Holdings,"1,000",23,30,+30.43%
CHPS,Chiatech Password Security,"2,000",8,6,-25.00%
COFL,Confederation of Fish Lovers,"1,000",136,139,+2.21%
CYBU,Cybun Electromatics,"2,000",38,41,+7.89%
DROO,Dice-A-Roo Industries PLC.,"26,500",16,14,-12.50%
DUNG,Dung Master,0,8,8,0%
EEEE,EURGH!!! Ltd.,"1,000",25,19,-24.00%
FAER,Faerie Clothing Ltd.,"1,000",20,18,-10.00%
FISH,Fish Pops!,0,28,33,+17.86%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"46,400",19,15,-21.05%
GG,Grundo Galactic,"24,802",16,18,+12.50%
GORM,Gorm Corp,"32,150",16,18,+12.50%
GWH,Grundo Warehouse Mint,"6,000",23,18,-21.74%
HAKA,Hakaheke Island Flights,"26,000",6,6,0%
HELT,Health Frog Groceries,"16,500",18,15,-16.67%
HUW,Huberts Hot Dogs,0,27,28,+3.70%
JCK,Jacko and Sons Painting Ltd.,0,11,10,-9.09%
KATE,Kacheek Telecommunications,"60,420",16,21,+31.25%
KAUF,Kau-Kau Farm,0,110,103,-6.36%
KBAT,Kor-Bat Cricket Supplies,0,34,25,-26.47%
KSON,Kacheek and Sons Landscaping,"3,000",232,211,-9.05%
LDSC,Lost Desert Scratchcards,"1,000",251,289,+15.14%
LUPE,Lupe Consolidated,"3,500",18,14,-22.22%
MP,Meridell Potato Company,"1,400",60,56,-6.67%
MYNC,Mynci Banana Imports,"1,000",47,58,+23.40%
NAI,Neopen AI,"2,000",8,7,-12.50%
NAKR,Nakron,0,130,131,+0.77%
NATN,The National Neopian Bank,"3,000",8,10,+25.00%
NEGG,Neggwork Commerce,"1,000",81,75,-7.41%
NST,NeoSCOOL Technologies,0,31,24,-22.58%
NTV,Neopian TV Channel One,30,102,94,-7.84%
NUG,Nugget Petz,0,12,11,-8.33%
PDSS,PD Secure Storage,0,29,35,+20.69%
PEOP,Peophin Water Parks!,"21,500",9,14,+55.56%
POWR,Power-X Corp.,0,33,31,-6.06%
SHRX,Shoyrux Enterprises,"1,000",101,110,+8.91%
SILL,Silly Squirrel Incorporated,"2,500",17,20,+17.65%
SKBD,Skeith Bodyguards Inc.,"74,900",14,17,+21.43%
SKEI,Skeith Feeding Ltd.,0,104,104,0%
SMUG,The Smugglers Cove,520,17,18,+5.88%
SSGS,Meri Acre Sausages,"1,000",33,33,0%
SSS,Super Splime Shakes,0,717,719,+0.28%
STFP,Stuff-A-Pet Inc.,"4,000",258,273,+5.81%
SWNC,Shop Wizard N-Commerce,0,31,31,0%
TAG,The Auction Genie,0,41,31,-24.39%
TCAG,The Chia Actors Guild,0,64,52,-18.75%
TEFV,Techrobatics Fitness Videos,"1,000",34,42,+23.53%
TGG,The Grundo Gazette,"5,001",27,17,-37.04%
TNAH,The Neopian Auction House,"1,000",56,53,-5.36%
TPEG,Theme Park Entertainers Guild,0,8,6,-25.00%
TPP,The Presidential Palace,0,143,144,+0.70%
TSRC,The Shoyru Company,"1,000",112,101,-9.82%
TYP,Tyrannia Psychics,0,30,26,-13.33%
UNIB,Unis Beauty Salon,0,27,31,+14.81%
VPTS,Virtupets,"13,000",12,7,-41.67%
WERE,Werelupe Way,0,11,9,-18.18%
WISH,Wish Witch Wishing Co.,0,13,11,-15.38%
YIPP,Yippee!,0,38,42,+10.53%
