Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"1,000",35,28,-20.00%
ACFI,Achyfi Enterprises,"1,000",55,55,0%
BB,Breadmaster Bakeries,0,40,44,+10.00%
BBBB,Bobs Big Bonus Bingo,0,7,6,-14.29%
BODA,Boda Furnishings Inc,0,11,9,-18.18%
BOOM,Boom Boxes!,0,8,9,+12.50%
BOTT,Balthazar's Faerie Bottling Inc.,0,143,150,+4.90%
BUZZ,Buzz-A-Way Insect Removal,0,54,53,-1.85%
CHIA,Chia Steel Holdings,0,38,39,+2.63%
CHPS,Chiatech Password Security,300,19,17,-10.53%
COFL,Confederation of Fish Lovers,0,152,152,0%
CYBU,Cybun Electromatics,0,41,41,0%
DROO,Dice-A-Roo Industries PLC.,"1,000",20,20,0%
DUNG,Dung Master,0,22,18,-18.18%
EEEE,EURGH!!! Ltd.,"13,700",15,10,-33.33%
FAER,Faerie Clothing Ltd.,"64,600",14,15,+7.14%
FISH,Fish Pops!,"1,000",19,19,0%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"1,000",38,38,0%
GG,Grundo Galactic,0,9,14,+55.56%
GORM,Gorm Corp,0,11,11,0%
GWH,Grundo Warehouse Mint,0,9,6,-33.33%
HAKA,Hakaheke Island Flights,0,16,11,-31.25%
HELT,Health Frog Groceries,0,65,74,+13.85%
HUW,Huberts Hot Dogs,0,75,77,+2.67%
JCK,Jacko and Sons Painting Ltd.,"49,500",13,18,+38.46%
KATE,Kacheek Telecommunications,"1,000",22,22,0%
KAUF,Kau-Kau Farm,0,60,72,+20.00%
KBAT,Kor-Bat Cricket Supplies,"1,000",23,26,+13.04%
KSON,Kacheek and Sons Landscaping,"1,000",195,184,-5.64%
LDSC,Lost Desert Scratchcards,0,277,295,+6.50%
LUPE,Lupe Consolidated,0,11,10,-9.09%
MP,Meridell Potato Company,0,38,43,+13.16%
MYNC,Mynci Banana Imports,0,113,102,-9.73%
NAI,Neopen AI,0,30,28,-6.67%
NAKR,Nakron,0,115,129,+12.17%
NATN,The National Neopian Bank,0,9,7,-22.22%
NEGG,Neggwork Commerce,"1,000",36,31,-13.89%
NST,NeoSCOOL Technologies,0,54,67,+24.07%
NTV,Neopian TV Channel One,0,62,74,+19.35%
NUG,Nugget Petz,"57,650",15,17,+13.33%
PDSS,PD Secure Storage,"5,900",15,17,+13.33%
PEOP,Peophin Water Parks!,"2,000",16,15,-6.25%
POWR,Power-X Corp.,0,52,54,+3.85%
SHRX,Shoyrux Enterprises,0,108,113,+4.63%
SILL,Silly Squirrel Incorporated,0,24,26,+8.33%
SKBD,Skeith Bodyguards Inc.,"1,000",16,17,+6.25%
SKEI,Skeith Feeding Ltd.,"2,000",153,173,+13.07%
SMUG,The Smugglers Cove,0,53,63,+18.87%
SSGS,Meri Acre Sausages,100,32,38,+18.75%
SSS,Super Splime Shakes,0,711,718,+0.98%
STFP,Stuff-A-Pet Inc.,"1,000",272,274,+0.74%
SWNC,Shop Wizard N-Commerce,"2,800",23,17,-26.09%
TAG,The Auction Genie,"1,000",27,25,-7.41%
TCAG,The Chia Actors Guild,0,53,50,-5.66%
TEFV,Techrobatics Fitness Videos,"24,300",15,13,-13.33%
TGG,The Grundo Gazette,"60,200",15,14,-6.67%
TNAH,The Neopian Auction House,0,75,89,+18.67%
TPEG,Theme Park Entertainers Guild,0,20,19,-5.00%
TPP,The Presidential Palace,0,192,188,-2.08%
TSRC,The Shoyru Company,"1,000",81,86,+6.17%
TYP,Tyrannia Psychics,"13,500",18,16,-11.11%
UNIB,Unis Beauty Salon,"35,750",15,15,0%
VPTS,Virtupets,0,12,11,-8.33%
WERE,Werelupe Way,"1,500",12,13,+8.33%
WISH,Wish Witch Wishing Co.,"1,000",27,19,-29.63%
YIPP,Yippee!,0,13,14,+7.69%
