Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"1,000",28,21,-25.00%
ACFI,Achyfi Enterprises,"1,000",46,48,+4.35%
BB,Breadmaster Bakeries,0,49,56,+14.29%
BBBB,Bobs Big Bonus Bingo,0,10,11,+10.00%
BODA,Boda Furnishings Inc,0,6,10,+66.67%
BOOM,Boom Boxes!,0,7,10,+42.86%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",147,142,-3.40%
BUZZ,Buzz-A-Way Insect Removal,0,55,59,+7.27%
CHIA,Chia Steel Holdings,0,51,50,-1.96%
CHPS,Chiatech Password Security,"1,000",20,23,+15.00%
COFL,Confederation of Fish Lovers,"1,000",136,135,-0.74%
CYBU,Cybun Electromatics,0,40,48,+20.00%
DROO,Dice-A-Roo Industries PLC.,0,24,24,0%
DUNG,Dung Master,"34,000",13,13,0%
EEEE,EURGH!!! Ltd.,0,7,7,0%
FAER,Faerie Clothing Ltd.,"10,000",16,17,+6.25%
FISH,Fish Pops!,"18,000",16,18,+12.50%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"1,000",35,47,+34.29%
GG,Grundo Galactic,0,11,13,+18.18%
GORM,Gorm Corp,0,10,7,-30.00%
GWH,Grundo Warehouse Mint,0,6,7,+16.67%
HAKA,Hakaheke Island Flights,"2,100",22,24,+9.09%
HELT,Health Frog Groceries,0,63,57,-9.52%
HUW,Huberts Hot Dogs,0,50,54,+8.00%
JCK,Jacko and Sons Painting Ltd.,0,12,12,0%
KATE,Kacheek Telecommunications,0,10,10,0%
KAUF,Kau-Kau Farm,0,55,56,+1.82%
KBAT,Kor-Bat Cricket Supplies,0,21,24,+14.29%
KSON,Kacheek and Sons Landscaping,"2,500",195,184,-5.64%
LDSC,Lost Desert Scratchcards,0,288,295,+2.43%
LUPE,Lupe Consolidated,0,12,7,-41.67%
MP,Meridell Potato Company,0,35,46,+31.43%
MYNC,Mynci Banana Imports,0,96,103,+7.29%
NAI,Neopen AI,"1,900",25,18,-28.00%
NAKR,Nakron,0,124,120,-3.23%
NATN,The National Neopian Bank,0,6,6,0%
NEGG,Neggwork Commerce,0,32,36,+12.50%
NST,NeoSCOOL Technologies,0,68,88,+29.41%
NTV,Neopian TV Channel One,0,86,102,+18.60%
NUG,Nugget Petz,"4,000",18,18,0%
PDSS,PD Secure Storage,0,22,29,+31.82%
PEOP,Peophin Water Parks!,"371,015",15,15,0%
POWR,Power-X Corp.,53,35,30,-14.29%
SHRX,Shoyrux Enterprises,0,111,108,-2.70%
SILL,Silly Squirrel Incorporated,0,36,31,-13.89%
SKBD,Skeith Bodyguards Inc.,"6,000",17,17,0%
SKEI,Skeith Feeding Ltd.,"1,000",181,178,-1.66%
SMUG,The Smugglers Cove,0,50,53,+6.00%
SSGS,Meri Acre Sausages,0,50,47,-6.00%
SSS,Super Splime Shakes,0,721,734,+1.80%
STFP,Stuff-A-Pet Inc.,"2,785",283,287,+1.41%
SWNC,Shop Wizard N-Commerce,"5,510",23,18,-21.74%
TAG,The Auction Genie,0,29,30,+3.45%
TCAG,The Chia Actors Guild,0,63,53,-15.87%
TEFV,Techrobatics Fitness Videos,0,10,6,-40.00%
TGG,The Grundo Gazette,"7,000",12,15,+25.00%
TNAH,The Neopian Auction House,0,72,70,-2.78%
TPEG,Theme Park Entertainers Guild,"1,000",21,19,-9.52%
TPP,The Presidential Palace,"1,000",196,212,+8.16%
TSRC,The Shoyru Company,"1,000",60,67,+11.67%
TYP,Tyrannia Psychics,0,12,10,-16.67%
UNIB,Unis Beauty Salon,"1,000",27,19,-29.63%
VPTS,Virtupets,0,7,9,+28.57%
WERE,Werelupe Way,0,11,9,-18.18%
WISH,Wish Witch Wishing Co.,0,11,13,+18.18%
YIPP,Yippee!,0,10,12,+20.00%
