Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,44,41,-6.82%
ACFI,Achyfi Enterprises,0,41,52,+26.83%
BB,Breadmaster Bakeries,"34,250",15,9,-40.00%
BBBB,Bobs Big Bonus Bingo,"14,000",6,10,+66.67%
BODA,Boda Furnishings Inc,"84,058",16,14,-12.50%
BOOM,Boom Boxes!,"2,000",8,8,0%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",124,138,+11.29%
BUZZ,Buzz-A-Way Insect Removal,0,66,63,-4.55%
CHIA,Chia Steel Holdings,0,8,6,-25.00%
CHPS,Chiatech Password Security,0,9,14,+55.56%
COFL,Confederation of Fish Lovers,0,154,151,-1.95%
CYBU,Cybun Electromatics,"2,000",30,33,+10.00%
DROO,Dice-A-Roo Industries PLC.,0,9,14,+55.56%
DUNG,Dung Master,"2,000",8,7,-12.50%
EEEE,EURGH!!! Ltd.,"70,500",15,16,+6.67%
FAER,Faerie Clothing Ltd.,"7,251",19,15,-21.05%
FISH,Fish Pops!,0,29,31,+6.90%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"5,000",9,13,+44.44%
GG,Grundo Galactic,"2,020",16,19,+18.75%
GORM,Gorm Corp,0,11,9,-18.18%
GWH,Grundo Warehouse Mint,"31,000",6,6,0%
HAKA,Hakaheke Island Flights,"16,030",19,17,-10.53%
HELT,Health Frog Groceries,"1,500",50,45,-10.00%
HUW,Huberts Hot Dogs,0,30,37,+23.33%
JCK,Jacko and Sons Painting Ltd.,0,13,12,-7.69%
KATE,Kacheek Telecommunications,"8,001",15,19,+26.67%
KAUF,Kau-Kau Farm,50,71,63,-11.27%
KBAT,Kor-Bat Cricket Supplies,"1,000",9,8,-11.11%
KSON,Kacheek and Sons Landscaping,"2,000",174,183,+5.17%
LDSC,Lost Desert Scratchcards,"2,000",322,337,+4.66%
LUPE,Lupe Consolidated,"4,010",19,16,-15.79%
MP,Meridell Potato Company,"1,000",50,41,-18.00%
MYNC,Mynci Banana Imports,"2,000",53,61,+15.09%
NAI,Neopen AI,"75,500",16,15,-6.25%
NAKR,Nakron,"1,000",123,119,-3.25%
NATN,The National Neopian Bank,"1,000",17,22,+29.41%
NEGG,Neggwork Commerce,"1,000",39,41,+5.13%
NST,NeoSCOOL Technologies,"1,000",30,30,0%
NTV,Neopian TV Channel One,"1,000",78,74,-5.13%
NUG,Nugget Petz,"19,013",19,13,-31.58%
PDSS,PD Secure Storage,0,39,51,+30.77%
PEOP,Peophin Water Parks!,"14,000",17,16,-5.88%
POWR,Power-X Corp.,0,40,33,-17.50%
SHRX,Shoyrux Enterprises,0,120,127,+5.83%
SILL,Silly Squirrel Incorporated,"69,250",16,14,-12.50%
SKBD,Skeith Bodyguards Inc.,0,34,34,0%
SKEI,Skeith Feeding Ltd.,0,145,143,-1.38%
SMUG,The Smugglers Cove,"2,000",23,21,-8.70%
SSGS,Meri Acre Sausages,0,39,41,+5.13%
SSS,Super Splime Shakes,"2,000",709,708,-0.14%
STFP,Stuff-A-Pet Inc.,"3,000",240,236,-1.67%
SWNC,Shop Wizard N-Commerce,"1,020",21,26,+23.81%
TAG,The Auction Genie,300,48,46,-4.17%
TCAG,The Chia Actors Guild,"1,000",86,88,+2.33%
TEFV,Techrobatics Fitness Videos,0,31,28,-9.68%
TGG,The Grundo Gazette,"2,000",18,18,0%
TNAH,The Neopian Auction House,300,58,77,+32.76%
TPEG,Theme Park Entertainers Guild,"32,500",6,16,+166.67%
TPP,The Presidential Palace,"1,400",147,145,-1.36%
TSRC,The Shoyru Company,"1,020",80,73,-8.75%
TYP,Tyrannia Psychics,10,35,26,-25.71%
UNIB,Unis Beauty Salon,0,18,19,+5.56%
VPTS,Virtupets,"7,000",9,7,-22.22%
WERE,Werelupe Way,"44,000",12,11,-8.33%
WISH,Wish Witch Wishing Co.,"22,500",15,10,-33.33%
YIPP,Yippee!,500,49,63,+28.57%
