Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"1,000",45,42,-6.67%
ACFI,Achyfi Enterprises,0,44,41,-6.82%
BB,Breadmaster Bakeries,0,14,14,0%
BBBB,Bobs Big Bonus Bingo,"8,000",19,16,-15.79%
BODA,Boda Furnishings Inc,"43,000",12,14,+16.67%
BOOM,Boom Boxes!,"2,000",8,10,+25.00%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",143,145,+1.40%
BUZZ,Buzz-A-Way Insect Removal,0,44,45,+2.27%
CHIA,Chia Steel Holdings,"5,000",6,7,+16.67%
CHPS,Chiatech Password Security,"1,025",18,22,+22.22%
COFL,Confederation of Fish Lovers,0,157,159,+1.27%
CYBU,Cybun Electromatics,0,39,43,+10.26%
DROO,Dice-A-Roo Industries PLC.,"1,000",14,13,-7.14%
DUNG,Dung Master,"48,900",16,15,-6.25%
EEEE,EURGH!!! Ltd.,"1,000",13,8,-38.46%
FAER,Faerie Clothing Ltd.,"7,000",8,6,-25.00%
FISH,Fish Pops!,0,31,21,-32.26%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,13,12,-7.69%
GG,Grundo Galactic,0,12,11,-8.33%
GORM,Gorm Corp,"27,000",13,14,+7.69%
GWH,Grundo Warehouse Mint,"4,000",7,9,+28.57%
HAKA,Hakaheke Island Flights,"37,500",14,18,+28.57%
HELT,Health Frog Groceries,0,78,66,-15.38%
HUW,Huberts Hot Dogs,0,50,53,+6.00%
JCK,Jacko and Sons Painting Ltd.,"4,000",6,7,+16.67%
KATE,Kacheek Telecommunications,"1,500",25,18,-28.00%
KAUF,Kau-Kau Farm,0,61,70,+14.75%
KBAT,Kor-Bat Cricket Supplies,"32,500",14,17,+21.43%
KSON,Kacheek and Sons Landscaping,"1,000",168,182,+8.33%
LDSC,Lost Desert Scratchcards,"2,000",338,326,-3.55%
LUPE,Lupe Consolidated,"2,000",12,13,+8.33%
MP,Meridell Potato Company,0,49,60,+22.45%
MYNC,Mynci Banana Imports,0,105,118,+12.38%
NAI,Neopen AI,"69,500",16,13,-18.75%
NAKR,Nakron,0,113,113,0%
NATN,The National Neopian Bank,"2,000",17,17,0%
NEGG,Neggwork Commerce,0,37,37,0%
NST,NeoSCOOL Technologies,"3,000",30,33,+10.00%
NTV,Neopian TV Channel One,"1,000",43,40,-6.98%
NUG,Nugget Petz,"16,000",16,18,+12.50%
PDSS,PD Secure Storage,0,47,40,-14.89%
PEOP,Peophin Water Parks!,0,18,19,+5.56%
POWR,Power-X Corp.,0,40,28,-30.00%
SHRX,Shoyrux Enterprises,0,119,114,-4.20%
SILL,Silly Squirrel Incorporated,0,20,21,+5.00%
SKBD,Skeith Bodyguards Inc.,0,36,25,-30.56%
SKEI,Skeith Feeding Ltd.,"1,000",141,137,-2.84%
SMUG,The Smugglers Cove,0,27,26,-3.70%
SSGS,Meri Acre Sausages,0,42,44,+4.76%
SSS,Super Splime Shakes,"2,000",696,694,-0.29%
STFP,Stuff-A-Pet Inc.,"2,000",277,269,-2.89%
SWNC,Shop Wizard N-Commerce,0,33,38,+15.15%
TAG,The Auction Genie,0,32,30,-6.25%
TCAG,The Chia Actors Guild,"1,000",89,105,+17.98%
TEFV,Techrobatics Fitness Videos,0,18,28,+55.56%
TGG,The Grundo Gazette,300,8,7,-12.50%
TNAH,The Neopian Auction House,"1,000",73,74,+1.37%
TPEG,Theme Park Entertainers Guild,"126,120",16,17,+6.25%
TPP,The Presidential Palace,0,170,172,+1.18%
TSRC,The Shoyru Company,0,78,74,-5.13%
TYP,Tyrannia Psychics,"25,500",12,15,+25.00%
UNIB,Unis Beauty Salon,"1,000",9,12,+33.33%
VPTS,Virtupets,"5,000",8,10,+25.00%
WERE,Werelupe Way,0,10,11,+10.00%
WISH,Wish Witch Wishing Co.,0,19,18,-5.26%
YIPP,Yippee!,0,43,37,-13.95%
