Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,46,34,-26.09%
ACFI,Achyfi Enterprises,0,28,28,0%
BB,Breadmaster Bakeries,"21,750",15,20,+33.33%
BBBB,Bobs Big Bonus Bingo,"88,000",15,10,-33.33%
BODA,Boda Furnishings Inc,"6,000",17,20,+17.65%
BOOM,Boom Boxes!,"5,000",7,6,-14.29%
BOTT,Balthazar's Faerie Bottling Inc.,"1,250",134,147,+9.70%
BUZZ,Buzz-A-Way Insect Removal,0,49,46,-6.12%
CHIA,Chia Steel Holdings,"10,000",6,9,+50.00%
CHPS,Chiatech Password Security,"3,000",19,18,-5.26%
COFL,Confederation of Fish Lovers,"1,000",164,164,0%
CYBU,Cybun Electromatics,"1,000",52,38,-26.92%
DROO,Dice-A-Roo Industries PLC.,"2,000",25,20,-20.00%
DUNG,Dung Master,"40,100",12,14,+16.67%
EEEE,EURGH!!! Ltd.,0,9,10,+11.11%
FAER,Faerie Clothing Ltd.,"8,000",13,17,+30.77%
FISH,Fish Pops!,0,21,26,+23.81%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"14,001",15,26,+73.33%
GG,Grundo Galactic,0,7,7,0%
GORM,Gorm Corp,"1,000",19,18,-5.26%
GWH,Grundo Warehouse Mint,"56,550",14,13,-7.14%
HAKA,Hakaheke Island Flights,0,23,21,-8.70%
HELT,Health Frog Groceries,0,96,94,-2.08%
HUW,Huberts Hot Dogs,"1,000",60,58,-3.33%
JCK,Jacko and Sons Painting Ltd.,0,8,9,+12.50%
KATE,Kacheek Telecommunications,"2,000",23,23,0%
KAUF,Kau-Kau Farm,"2,000",80,90,+12.50%
KBAT,Kor-Bat Cricket Supplies,"6,000",18,27,+50.00%
KSON,Kacheek and Sons Landscaping,"1,000",178,184,+3.37%
LDSC,Lost Desert Scratchcards,0,322,275,-14.60%
LUPE,Lupe Consolidated,"1,000",17,18,+5.88%
MP,Meridell Potato Company,0,50,38,-24.00%
MYNC,Mynci Banana Imports,"1,000",123,139,+13.01%
NAI,Neopen AI,"1,000",12,17,+41.67%
NAKR,Nakron,0,100,87,-13.00%
NATN,The National Neopian Bank,"178,100",13,17,+30.77%
NEGG,Neggwork Commerce,"3,000",42,28,-33.33%
NST,NeoSCOOL Technologies,0,32,40,+25.00%
NTV,Neopian TV Channel One,"1,000",49,45,-8.16%
NUG,Nugget Petz,"80,659",14,15,+7.14%
PDSS,PD Secure Storage,"2,000",25,19,-24.00%
PEOP,Peophin Water Parks!,"23,050",14,13,-7.14%
POWR,Power-X Corp.,0,25,30,+20.00%
SHRX,Shoyrux Enterprises,0,108,110,+1.85%
SILL,Silly Squirrel Incorporated,0,21,25,+19.05%
SKBD,Skeith Bodyguards Inc.,0,24,21,-12.50%
SKEI,Skeith Feeding Ltd.,"1,000",134,139,+3.73%
SMUG,The Smugglers Cove,500,27,35,+29.63%
SSGS,Meri Acre Sausages,0,49,47,-4.08%
SSS,Super Splime Shakes,0,707,717,+1.41%
STFP,Stuff-A-Pet Inc.,"3,000",277,254,-8.30%
SWNC,Shop Wizard N-Commerce,0,38,43,+13.16%
TAG,The Auction Genie,250,27,29,+7.41%
TCAG,The Chia Actors Guild,0,97,88,-9.28%
TEFV,Techrobatics Fitness Videos,0,21,19,-9.52%
TGG,The Grundo Gazette,0,6,6,0%
TNAH,The Neopian Auction House,0,89,103,+15.73%
TPEG,Theme Park Entertainers Guild,"16,000",12,16,+33.33%
TPP,The Presidential Palace,0,192,171,-10.94%
TSRC,The Shoyru Company,0,72,68,-5.56%
TYP,Tyrannia Psychics,0,19,21,+10.53%
UNIB,Unis Beauty Salon,"2,000",9,10,+11.11%
VPTS,Virtupets,"7,000",7,9,+28.57%
WERE,Werelupe Way,0,8,7,-12.50%
WISH,Wish Witch Wishing Co.,"3,000",20,20,0%
YIPP,Yippee!,0,41,32,-21.95%
