Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"20,900",20,15,-25.00%
ACFI,Achyfi Enterprises,0,25,21,-16.00%
BB,Breadmaster Bakeries,"1,000",38,35,-7.89%
BBBB,Bobs Big Bonus Bingo,"1,000",17,19,+11.76%
BODA,Boda Furnishings Inc,0,14,9,-35.71%
BOOM,Boom Boxes!,"11,000",16,17,+6.25%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",149,156,+4.70%
BUZZ,Buzz-A-Way Insect Removal,0,59,59,0%
CHIA,Chia Steel Holdings,0,35,26,-25.71%
CHPS,Chiatech Password Security,0,50,54,+8.00%
COFL,Confederation of Fish Lovers,0,155,152,-1.94%
CYBU,Cybun Electromatics,100,82,93,+13.41%
DROO,Dice-A-Roo Industries PLC.,"61,750",14,11,-21.43%
DUNG,Dung Master,"193,250",15,14,-6.67%
EEEE,EURGH!!! Ltd.,"3,000",16,19,+18.75%
FAER,Faerie Clothing Ltd.,"4,000",19,16,-15.79%
FISH,Fish Pops!,0,10,6,-40.00%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,11,11,0%
GG,Grundo Galactic,0,24,32,+33.33%
GORM,Gorm Corp,"2,000",24,17,-29.17%
GWH,Grundo Warehouse Mint,"31,600",16,15,-6.25%
HAKA,Hakaheke Island Flights,0,19,26,+36.84%
HELT,Health Frog Groceries,0,107,116,+8.41%
HUW,Huberts Hot Dogs,0,43,37,-13.95%
JCK,Jacko and Sons Painting Ltd.,0,9,9,0%
KATE,Kacheek Telecommunications,0,50,57,+14.00%
KAUF,Kau-Kau Farm,0,127,132,+3.94%
KBAT,Kor-Bat Cricket Supplies,0,10,7,-30.00%
KSON,Kacheek and Sons Landscaping,"1,000",146,135,-7.53%
LDSC,Lost Desert Scratchcards,0,350,358,+2.29%
LUPE,Lupe Consolidated,"4,000",17,20,+17.65%
MP,Meridell Potato Company,0,31,33,+6.45%
MYNC,Mynci Banana Imports,0,137,144,+5.11%
NAI,Neopen AI,0,18,21,+16.67%
NAKR,Nakron,0,143,143,0%
NATN,The National Neopian Bank,0,10,11,+10.00%
NEGG,Neggwork Commerce,0,39,40,+2.56%
NST,NeoSCOOL Technologies,0,31,34,+9.68%
NTV,Neopian TV Channel One,"1,000",64,54,-15.62%
NUG,Nugget Petz,0,8,7,-12.50%
PDSS,PD Secure Storage,"12,250",17,17,0%
PEOP,Peophin Water Parks!,"1,000",28,20,-28.57%
POWR,Power-X Corp.,0,10,6,-40.00%
SHRX,Shoyrux Enterprises,"1,000",109,117,+7.34%
SILL,Silly Squirrel Incorporated,0,40,45,+12.50%
SKBD,Skeith Bodyguards Inc.,0,40,35,-12.50%
SKEI,Skeith Feeding Ltd.,0,182,180,-1.10%
SMUG,The Smugglers Cove,0,119,121,+1.68%
SSGS,Meri Acre Sausages,0,14,12,-14.29%
SSS,Super Splime Shakes,"1,000",774,779,+0.65%
STFP,Stuff-A-Pet Inc.,"1,000",242,227,-6.20%
SWNC,Shop Wizard N-Commerce,0,19,17,-10.53%
TAG,The Auction Genie,0,29,33,+13.79%
TCAG,The Chia Actors Guild,0,72,79,+9.72%
TEFV,Techrobatics Fitness Videos,0,9,10,+11.11%
TGG,The Grundo Gazette,"1,000",20,19,-5.00%
TNAH,The Neopian Auction House,"12,000",17,13,-23.53%
TPEG,Theme Park Entertainers Guild,0,18,20,+11.11%
TPP,The Presidential Palace,0,217,208,-4.15%
TSRC,The Shoyru Company,"2,000",95,92,-3.16%
TYP,Tyrannia Psychics,"22,250",14,10,-28.57%
UNIB,Unis Beauty Salon,0,50,48,-4.00%
VPTS,Virtupets,0,8,7,-12.50%
WERE,Werelupe Way,"2,000",19,17,-10.53%
WISH,Wish Witch Wishing Co.,0,12,15,+25.00%
YIPP,Yippee!,0,23,35,+52.17%
