Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"29,400",20,13,-35.00%
ACFI,Achyfi Enterprises,0,25,20,-20.00%
BB,Breadmaster Bakeries,"1,000",38,36,-5.26%
BBBB,Bobs Big Bonus Bingo,"1,000",17,19,+11.76%
BODA,Boda Furnishings Inc,0,14,8,-42.86%
BOOM,Boom Boxes!,"11,000",16,18,+12.50%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",149,156,+4.70%
BUZZ,Buzz-A-Way Insect Removal,0,59,55,-6.78%
CHIA,Chia Steel Holdings,0,35,25,-28.57%
CHPS,Chiatech Password Security,0,50,52,+4.00%
COFL,Confederation of Fish Lovers,0,155,150,-3.23%
CYBU,Cybun Electromatics,100,82,100,+21.95%
DROO,Dice-A-Roo Industries PLC.,"61,750",14,11,-21.43%
DUNG,Dung Master,"193,250",15,13,-13.33%
EEEE,EURGH!!! Ltd.,"3,000",16,22,+37.50%
FAER,Faerie Clothing Ltd.,"6,500",19,16,-15.79%
FISH,Fish Pops!,0,10,8,-20.00%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"9,500",11,12,+9.09%
GG,Grundo Galactic,0,24,27,+12.50%
GORM,Gorm Corp,"2,000",24,16,-33.33%
GWH,Grundo Warehouse Mint,"63,600",16,16,0%
HAKA,Hakaheke Island Flights,0,19,20,+5.26%
HELT,Health Frog Groceries,0,107,114,+6.54%
HUW,Huberts Hot Dogs,0,43,42,-2.33%
JCK,Jacko and Sons Painting Ltd.,0,9,9,0%
KATE,Kacheek Telecommunications,"1,000",50,61,+22.00%
KAUF,Kau-Kau Farm,0,127,134,+5.51%
KBAT,Kor-Bat Cricket Supplies,0,10,6,-40.00%
KSON,Kacheek and Sons Landscaping,"1,000",146,134,-8.22%
LDSC,Lost Desert Scratchcards,0,350,362,+3.43%
LUPE,Lupe Consolidated,"4,000",17,20,+17.65%
MP,Meridell Potato Company,0,31,33,+6.45%
MYNC,Mynci Banana Imports,0,137,146,+6.57%
NAI,Neopen AI,0,18,19,+5.56%
NAKR,Nakron,0,143,136,-4.90%
NATN,The National Neopian Bank,0,10,10,0%
NEGG,Neggwork Commerce,0,39,40,+2.56%
NST,NeoSCOOL Technologies,0,31,33,+6.45%
NTV,Neopian TV Channel One,"1,000",64,56,-12.50%
NUG,Nugget Petz,0,8,6,-25.00%
PDSS,PD Secure Storage,"12,250",17,19,+11.76%
PEOP,Peophin Water Parks!,"1,000",28,21,-25.00%
POWR,Power-X Corp.,0,10,7,-30.00%
SHRX,Shoyrux Enterprises,"1,000",109,120,+10.09%
SILL,Silly Squirrel Incorporated,0,40,50,+25.00%
SKBD,Skeith Bodyguards Inc.,0,40,40,0%
SKEI,Skeith Feeding Ltd.,0,182,175,-3.85%
SMUG,The Smugglers Cove,0,119,123,+3.36%
SSGS,Meri Acre Sausages,0,14,11,-21.43%
SSS,Super Splime Shakes,"1,000",774,779,+0.65%
STFP,Stuff-A-Pet Inc.,"1,000",242,230,-4.96%
SWNC,Shop Wizard N-Commerce,"8,000",19,16,-15.79%
TAG,The Auction Genie,0,29,33,+13.79%
TCAG,The Chia Actors Guild,0,72,80,+11.11%
TEFV,Techrobatics Fitness Videos,0,9,13,+44.44%
TGG,The Grundo Gazette,"1,000",20,18,-10.00%
TNAH,The Neopian Auction House,"12,000",17,12,-29.41%
TPEG,Theme Park Entertainers Guild,0,18,24,+33.33%
TPP,The Presidential Palace,0,217,204,-5.99%
TSRC,The Shoyru Company,"2,000",95,90,-5.26%
TYP,Tyrannia Psychics,"22,250",14,12,-14.29%
UNIB,Unis Beauty Salon,0,50,54,+8.00%
VPTS,Virtupets,0,8,6,-25.00%
WERE,Werelupe Way,"2,000",19,16,-15.79%
WISH,Wish Witch Wishing Co.,"4,500",12,16,+33.33%
YIPP,Yippee!,0,23,36,+56.52%
