Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"45,200",16,15,-6.25%
ACFI,Achyfi Enterprises,"1,000",44,39,-11.36%
BB,Breadmaster Bakeries,0,48,47,-2.08%
BBBB,Bobs Big Bonus Bingo,"11,000",16,14,-12.50%
BODA,Boda Furnishings Inc,0,27,23,-14.81%
BOOM,Boom Boxes!,"1,000",18,18,0%
BOTT,Balthazar's Faerie Bottling Inc.,0,171,151,-11.70%
BUZZ,Buzz-A-Way Insect Removal,0,58,57,-1.72%
CHIA,Chia Steel Holdings,0,38,39,+2.63%
CHPS,Chiatech Password Security,200,35,42,+20.00%
COFL,Confederation of Fish Lovers,0,195,185,-5.13%
CYBU,Cybun Electromatics,"3,000",56,55,-1.79%
DROO,Dice-A-Roo Industries PLC.,0,10,6,-40.00%
DUNG,Dung Master,0,6,6,0%
EEEE,EURGH!!! Ltd.,0,7,9,+28.57%
FAER,Faerie Clothing Ltd.,0,26,25,-3.85%
FISH,Fish Pops!,"39,000",16,13,-18.75%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,9,9,0%
GG,Grundo Galactic,0,39,39,0%
GORM,Gorm Corp,"2,000",17,18,+5.88%
GWH,Grundo Warehouse Mint,0,12,11,-8.33%
HAKA,Hakaheke Island Flights,0,6,10,+66.67%
HELT,Health Frog Groceries,"2,000",105,104,-0.95%
HUW,Huberts Hot Dogs,0,35,31,-11.43%
JCK,Jacko and Sons Painting Ltd.,"22,700",14,12,-14.29%
KATE,Kacheek Telecommunications,0,25,27,+8.00%
KAUF,Kau-Kau Farm,0,135,130,-3.70%
KBAT,Kor-Bat Cricket Supplies,0,27,29,+7.41%
KSON,Kacheek and Sons Landscaping,"2,000",154,157,+1.95%
LDSC,Lost Desert Scratchcards,0,313,315,+0.64%
LUPE,Lupe Consolidated,0,10,9,-10.00%
MP,Meridell Potato Company,0,34,37,+8.82%
MYNC,Mynci Banana Imports,0,145,159,+9.66%
NAI,Neopen AI,"90,800",12,15,+25.00%
NAKR,Nakron,0,136,134,-1.47%
NATN,The National Neopian Bank,0,13,7,-46.15%
NEGG,Neggwork Commerce,"1,000",36,46,+27.78%
NST,NeoSCOOL Technologies,0,38,36,-5.26%
NTV,Neopian TV Channel One,"1,500",68,75,+10.29%
NUG,Nugget Petz,0,23,24,+4.35%
PDSS,PD Secure Storage,0,24,23,-4.17%
PEOP,Peophin Water Parks!,0,18,19,+5.56%
POWR,Power-X Corp.,"48,000",16,13,-18.75%
SHRX,Shoyrux Enterprises,"1,000",110,109,-0.91%
SILL,Silly Squirrel Incorporated,"1,000",18,17,-5.56%
SKBD,Skeith Bodyguards Inc.,0,24,30,+25.00%
SKEI,Skeith Feeding Ltd.,0,206,212,+2.91%
SMUG,The Smugglers Cove,0,120,115,-4.17%
SSGS,Meri Acre Sausages,"17,000",13,15,+15.38%
SSS,Super Splime Shakes,0,772,770,-0.26%
STFP,Stuff-A-Pet Inc.,"1,000",252,261,+3.57%
SWNC,Shop Wizard N-Commerce,"1,000",18,21,+16.67%
TAG,The Auction Genie,0,22,25,+13.64%
TCAG,The Chia Actors Guild,0,104,110,+5.77%
TEFV,Techrobatics Fitness Videos,0,6,9,+50.00%
TGG,The Grundo Gazette,"8,000",17,17,0%
TNAH,The Neopian Auction House,"1,000",44,48,+9.09%
TPEG,Theme Park Entertainers Guild,"11,000",19,11,-42.11%
TPP,The Presidential Palace,500,242,224,-7.44%
TSRC,The Shoyru Company,0,82,92,+12.20%
TYP,Tyrannia Psychics,"3,000",13,17,+30.77%
UNIB,Unis Beauty Salon,0,31,36,+16.13%
VPTS,Virtupets,0,6,9,+50.00%
WERE,Werelupe Way,0,19,20,+5.26%
WISH,Wish Witch Wishing Co.,0,7,8,+14.29%
YIPP,Yippee!,0,41,40,-2.44%
