Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,49,55,+12.24%
ACFI,Achyfi Enterprises,0,37,46,+24.32%
BB,Breadmaster Bakeries,"1,000",24,28,+16.67%
BBBB,Bobs Big Bonus Bingo,0,12,14,+16.67%
BODA,Boda Furnishings Inc,0,10,9,-10.00%
BOOM,Boom Boxes!,0,6,6,0%
BOTT,Balthazar's Faerie Bottling Inc.,0,161,152,-5.59%
BUZZ,Buzz-A-Way Insect Removal,0,58,62,+6.90%
CHIA,Chia Steel Holdings,"36,000",17,18,+5.88%
CHPS,Chiatech Password Security,"4,000",15,10,-33.33%
COFL,Confederation of Fish Lovers,0,164,156,-4.88%
CYBU,Cybun Electromatics,0,34,39,+14.71%
DROO,Dice-A-Roo Industries PLC.,0,12,12,0%
DUNG,Dung Master,"1,000",19,19,0%
EEEE,EURGH!!! Ltd.,0,9,12,+33.33%
FAER,Faerie Clothing Ltd.,"2,000",18,19,+5.56%
FISH,Fish Pops!,"2,000",18,22,+22.22%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,30,35,+16.67%
GG,Grundo Galactic,0,8,8,0%
GORM,Gorm Corp,0,20,17,-15.00%
GWH,Grundo Warehouse Mint,0,8,9,+12.50%
HAKA,Hakaheke Island Flights,"1,000",25,22,-12.00%
HELT,Health Frog Groceries,0,88,89,+1.14%
HUW,Huberts Hot Dogs,0,69,67,-2.90%
JCK,Jacko and Sons Painting Ltd.,0,10,9,-10.00%
KATE,Kacheek Telecommunications,"1,000",19,21,+10.53%
KAUF,Kau-Kau Farm,"1,000",77,76,-1.30%
KBAT,Kor-Bat Cricket Supplies,0,29,30,+3.45%
KSON,Kacheek and Sons Landscaping,"1,000",174,181,+4.02%
LDSC,Lost Desert Scratchcards,0,257,262,+1.95%
LUPE,Lupe Consolidated,0,11,9,-18.18%
MP,Meridell Potato Company,0,37,40,+8.11%
MYNC,Mynci Banana Imports,0,129,131,+1.55%
NAI,Neopen AI,0,11,12,+9.09%
NAKR,Nakron,"1,000",107,95,-11.21%
NATN,The National Neopian Bank,0,17,18,+5.88%
NEGG,Neggwork Commerce,0,36,32,-11.11%
NST,NeoSCOOL Technologies,0,57,51,-10.53%
NTV,Neopian TV Channel One,0,53,64,+20.75%
NUG,Nugget Petz,"37,750",18,18,0%
PDSS,PD Secure Storage,"20,000",15,11,-26.67%
PEOP,Peophin Water Parks!,0,14,11,-21.43%
POWR,Power-X Corp.,0,35,36,+2.86%
SHRX,Shoyrux Enterprises,500,117,116,-0.85%
SILL,Silly Squirrel Incorporated,0,20,21,+5.00%
SKBD,Skeith Bodyguards Inc.,0,9,12,+33.33%
SKEI,Skeith Feeding Ltd.,"1,000",145,147,+1.38%
SMUG,The Smugglers Cove,0,35,38,+8.57%
SSGS,Meri Acre Sausages,"1,000",34,33,-2.94%
SSS,Super Splime Shakes,0,694,705,+1.59%
STFP,Stuff-A-Pet Inc.,"2,000",264,278,+5.30%
SWNC,Shop Wizard N-Commerce,0,32,31,-3.12%
TAG,The Auction Genie,0,23,27,+17.39%
TCAG,The Chia Actors Guild,0,66,66,0%
TEFV,Techrobatics Fitness Videos,"9,000",17,16,-5.88%
TGG,The Grundo Gazette,0,9,11,+22.22%
TNAH,The Neopian Auction House,0,102,101,-0.98%
TPEG,Theme Park Entertainers Guild,"63,500",16,15,-6.25%
TPP,The Presidential Palace,0,209,204,-2.39%
TSRC,The Shoyru Company,0,71,72,+1.41%
TYP,Tyrannia Psychics,"10,000",18,16,-11.11%
UNIB,Unis Beauty Salon,0,12,11,-8.33%
VPTS,Virtupets,0,7,9,+28.57%
WERE,Werelupe Way,"80,250",15,16,+6.67%
WISH,Wish Witch Wishing Co.,"1,000",24,26,+8.33%
YIPP,Yippee!,"2,000",12,15,+25.00%
