Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"1,000",55,47,-14.55%
ACFI,Achyfi Enterprises,0,46,44,-4.35%
BB,Breadmaster Bakeries,"41,000",14,15,+7.14%
BBBB,Bobs Big Bonus Bingo,"29,000",12,17,+41.67%
BODA,Boda Furnishings Inc,0,11,11,0%
BOOM,Boom Boxes!,"6,000",6,8,+33.33%
BOTT,Balthazar's Faerie Bottling Inc.,0,142,146,+2.82%
BUZZ,Buzz-A-Way Insect Removal,"1,000",51,52,+1.96%
CHIA,Chia Steel Holdings,"2,000",6,8,+33.33%
CHPS,Chiatech Password Security,"30,200",16,16,0%
COFL,Confederation of Fish Lovers,0,156,160,+2.56%
CYBU,Cybun Electromatics,"1,000",36,36,0%
DROO,Dice-A-Roo Industries PLC.,0,12,12,0%
DUNG,Dung Master,0,13,13,0%
EEEE,EURGH!!! Ltd.,"61,000",15,15,0%
FAER,Faerie Clothing Ltd.,0,12,10,-16.67%
FISH,Fish Pops!,0,36,41,+13.89%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"2,000",13,8,-38.46%
GG,Grundo Galactic,0,14,14,0%
GORM,Gorm Corp,"47,500",15,17,+13.33%
GWH,Grundo Warehouse Mint,0,11,8,-27.27%
HAKA,Hakaheke Island Flights,"26,500",17,15,-11.76%
HELT,Health Frog Groceries,"1,020",73,83,+13.70%
HUW,Huberts Hot Dogs,0,44,45,+2.27%
JCK,Jacko and Sons Painting Ltd.,"3,000",9,7,-22.22%
KATE,Kacheek Telecommunications,"2,000",13,16,+23.08%
KAUF,Kau-Kau Farm,"1,000",71,59,-16.90%
KBAT,Kor-Bat Cricket Supplies,"65,000",15,14,-6.67%
KSON,Kacheek and Sons Landscaping,"1,000",190,178,-6.32%
LDSC,Lost Desert Scratchcards,"1,000",361,357,-1.11%
LUPE,Lupe Consolidated,"6,000",18,16,-11.11%
MP,Meridell Potato Company,"1,000",42,48,+14.29%
MYNC,Mynci Banana Imports,0,93,101,+8.60%
NAI,Neopen AI,"2,000",16,17,+6.25%
NAKR,Nakron,"1,000",116,112,-3.45%
NATN,The National Neopian Bank,"2,000",17,17,0%
NEGG,Neggwork Commerce,"1,000",37,33,-10.81%
NST,NeoSCOOL Technologies,"1,000",35,28,-20.00%
NTV,Neopian TV Channel One,"1,000",53,58,+9.43%
NUG,Nugget Petz,0,11,10,-9.09%
PDSS,PD Secure Storage,"1,000",47,43,-8.51%
PEOP,Peophin Water Parks!,"2,050",20,18,-10.00%
POWR,Power-X Corp.,0,31,32,+3.23%
SHRX,Shoyrux Enterprises,0,117,115,-1.71%
SILL,Silly Squirrel Incorporated,0,18,25,+38.89%
SKBD,Skeith Bodyguards Inc.,0,42,37,-11.90%
SKEI,Skeith Feeding Ltd.,0,148,145,-2.03%
SMUG,The Smugglers Cove,0,20,21,+5.00%
SSGS,Meri Acre Sausages,0,41,41,0%
SSS,Super Splime Shakes,0,695,693,-0.29%
STFP,Stuff-A-Pet Inc.,"1,000",263,267,+1.52%
SWNC,Shop Wizard N-Commerce,"1,000",28,31,+10.71%
TAG,The Auction Genie,0,33,32,-3.03%
TCAG,The Chia Actors Guild,4,86,81,-5.81%
TEFV,Techrobatics Fitness Videos,0,26,22,-15.38%
TGG,The Grundo Gazette,"11,000",7,7,0%
TNAH,The Neopian Auction House,0,73,84,+15.07%
TPEG,Theme Park Entertainers Guild,0,13,13,0%
TPP,The Presidential Palace,0,143,160,+11.89%
TSRC,The Shoyru Company,0,78,74,-5.13%
TYP,Tyrannia Psychics,"47,300",16,16,0%
UNIB,Unis Beauty Salon,"31,500",15,13,-13.33%
VPTS,Virtupets,"8,000",8,8,0%
WERE,Werelupe Way,0,10,8,-20.00%
WISH,Wish Witch Wishing Co.,"2,000",18,16,-11.11%
YIPP,Yippee!,"1,000",50,44,-12.00%
