Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,42,43,+2.38%
ACFI,Achyfi Enterprises,0,39,37,-5.13%
BB,Breadmaster Bakeries,0,14,14,0%
BBBB,Bobs Big Bonus Bingo,0,13,13,0%
BODA,Boda Furnishings Inc,"2,000",16,16,0%
BOOM,Boom Boxes!,0,10,9,-10.00%
BOTT,Balthazar's Faerie Bottling Inc.,0,146,144,-1.37%
BUZZ,Buzz-A-Way Insect Removal,"1,000",49,49,0%
CHIA,Chia Steel Holdings,0,7,8,+14.29%
CHPS,Chiatech Password Security,0,19,19,0%
COFL,Confederation of Fish Lovers,0,158,155,-1.90%
CYBU,Cybun Electromatics,"1,000",45,48,+6.67%
DROO,Dice-A-Roo Industries PLC.,"11,000",17,15,-11.76%
DUNG,Dung Master,"3,000",16,16,0%
EEEE,EURGH!!! Ltd.,"2,000",6,6,0%
FAER,Faerie Clothing Ltd.,0,10,11,+10.00%
FISH,Fish Pops!,0,19,20,+5.26%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,13,13,0%
GG,Grundo Galactic,0,7,6,-14.29%
GORM,Gorm Corp,0,14,14,0%
GWH,Grundo Warehouse Mint,0,8,8,0%
HAKA,Hakaheke Island Flights,"14,000",15,17,+13.33%
HELT,Health Frog Groceries,0,81,86,+6.17%
HUW,Huberts Hot Dogs,0,60,60,0%
JCK,Jacko and Sons Painting Ltd.,0,7,8,+14.29%
KATE,Kacheek Telecommunications,0,20,18,-10.00%
KAUF,Kau-Kau Farm,0,71,76,+7.04%
KBAT,Kor-Bat Cricket Supplies,0,16,16,0%
KSON,Kacheek and Sons Landscaping,0,182,182,0%
LDSC,Lost Desert Scratchcards,0,310,310,0%
LUPE,Lupe Consolidated,0,14,13,-7.14%
MP,Meridell Potato Company,0,55,55,0%
MYNC,Mynci Banana Imports,0,123,119,-3.25%
NAI,Neopen AI,"20,000",15,14,-6.67%
NAKR,Nakron,0,104,99,-4.81%
NATN,The National Neopian Bank,"4,000",14,16,+14.29%
NEGG,Neggwork Commerce,0,39,37,-5.13%
NST,NeoSCOOL Technologies,0,25,25,0%
NTV,Neopian TV Channel One,0,41,41,0%
NUG,Nugget Petz,0,14,14,0%
PDSS,PD Secure Storage,0,41,44,+7.32%
PEOP,Peophin Water Parks!,"1,000",17,17,0%
POWR,Power-X Corp.,0,27,27,0%
SHRX,Shoyrux Enterprises,0,116,113,-2.59%
SILL,Silly Squirrel Incorporated,0,21,21,0%
SKBD,Skeith Bodyguards Inc.,0,21,19,-9.52%
SKEI,Skeith Feeding Ltd.,0,139,138,-0.72%
SMUG,The Smugglers Cove,0,23,24,+4.35%
SSGS,Meri Acre Sausages,0,42,42,0%
SSS,Super Splime Shakes,0,699,699,0%
STFP,Stuff-A-Pet Inc.,"1,000",266,266,0%
SWNC,Shop Wizard N-Commerce,0,39,39,0%
TAG,The Auction Genie,"1,000",27,27,0%
TCAG,The Chia Actors Guild,0,110,108,-1.82%
TEFV,Techrobatics Fitness Videos,0,27,25,-7.41%
TGG,The Grundo Gazette,0,7,7,0%
TNAH,The Neopian Auction House,0,77,82,+6.49%
TPEG,Theme Park Entertainers Guild,"18,000",16,15,-6.25%
TPP,The Presidential Palace,0,174,175,+0.57%
TSRC,The Shoyru Company,0,55,55,0%
TYP,Tyrannia Psychics,0,18,18,0%
UNIB,Unis Beauty Salon,0,11,11,0%
VPTS,Virtupets,0,7,6,-14.29%
WERE,Werelupe Way,0,10,10,0%
WISH,Wish Witch Wishing Co.,0,19,18,-5.26%
YIPP,Yippee!,0,37,35,-5.41%
