Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"54,200",16,18,+12.50%
ACFI,Achyfi Enterprises,"1,000",44,42,-4.55%
BB,Breadmaster Bakeries,0,48,45,-6.25%
BBBB,Bobs Big Bonus Bingo,"26,750",16,14,-12.50%
BODA,Boda Furnishings Inc,0,27,19,-29.63%
BOOM,Boom Boxes!,"10,500",18,15,-16.67%
BOTT,Balthazar's Faerie Bottling Inc.,0,171,150,-12.28%
BUZZ,Buzz-A-Way Insect Removal,0,58,59,+1.72%
CHIA,Chia Steel Holdings,0,38,40,+5.26%
CHPS,Chiatech Password Security,750,35,43,+22.86%
COFL,Confederation of Fish Lovers,0,195,182,-6.67%
CYBU,Cybun Electromatics,"3,000",56,54,-3.57%
DROO,Dice-A-Roo Industries PLC.,0,10,8,-20.00%
DUNG,Dung Master,0,6,6,0%
EEEE,EURGH!!! Ltd.,0,7,7,0%
FAER,Faerie Clothing Ltd.,250,26,28,+7.69%
FISH,Fish Pops!,"57,000",16,14,-12.50%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,9,11,+22.22%
GG,Grundo Galactic,0,39,39,0%
GORM,Gorm Corp,"2,000",17,18,+5.88%
GWH,Grundo Warehouse Mint,0,12,11,-8.33%
HAKA,Hakaheke Island Flights,0,6,11,+83.33%
HELT,Health Frog Groceries,"2,000",105,99,-5.71%
HUW,Huberts Hot Dogs,0,35,29,-17.14%
JCK,Jacko and Sons Painting Ltd.,"22,700",14,12,-14.29%
KATE,Kacheek Telecommunications,0,25,33,+32.00%
KAUF,Kau-Kau Farm,0,135,123,-8.89%
KBAT,Kor-Bat Cricket Supplies,0,27,28,+3.70%
KSON,Kacheek and Sons Landscaping,"2,000",154,151,-1.95%
LDSC,Lost Desert Scratchcards,0,313,315,+0.64%
LUPE,Lupe Consolidated,0,10,10,0%
MP,Meridell Potato Company,0,34,35,+2.94%
MYNC,Mynci Banana Imports,0,145,154,+6.21%
NAI,Neopen AI,"112,050",12,13,+8.33%
NAKR,Nakron,0,136,134,-1.47%
NATN,The National Neopian Bank,0,13,11,-15.38%
NEGG,Neggwork Commerce,"1,000",36,47,+30.56%
NST,NeoSCOOL Technologies,0,38,35,-7.89%
NTV,Neopian TV Channel One,"1,500",68,70,+2.94%
NUG,Nugget Petz,450,23,21,-8.70%
PDSS,PD Secure Storage,0,24,18,-25.00%
PEOP,Peophin Water Parks!,250,18,19,+5.56%
POWR,Power-X Corp.,"51,500",16,16,0%
SHRX,Shoyrux Enterprises,"1,000",110,107,-2.73%
SILL,Silly Squirrel Incorporated,"1,000",18,23,+27.78%
SKBD,Skeith Bodyguards Inc.,0,24,37,+54.17%
SKEI,Skeith Feeding Ltd.,0,206,202,-1.94%
SMUG,The Smugglers Cove,0,120,114,-5.00%
SSGS,Meri Acre Sausages,"37,750",13,16,+23.08%
SSS,Super Splime Shakes,0,772,774,+0.26%
STFP,Stuff-A-Pet Inc.,"1,000",252,262,+3.97%
SWNC,Shop Wizard N-Commerce,"1,000",18,21,+16.67%
TAG,The Auction Genie,0,22,25,+13.64%
TCAG,The Chia Actors Guild,0,104,99,-4.81%
TEFV,Techrobatics Fitness Videos,0,6,7,+16.67%
TGG,The Grundo Gazette,"8,250",17,20,+17.65%
TNAH,The Neopian Auction House,"1,000",44,42,-4.55%
TPEG,Theme Park Entertainers Guild,"11,000",19,12,-36.84%
TPP,The Presidential Palace,"1,500",242,231,-4.55%
TSRC,The Shoyru Company,0,82,84,+2.44%
TYP,Tyrannia Psychics,"3,000",13,21,+61.54%
UNIB,Unis Beauty Salon,0,31,35,+12.90%
VPTS,Virtupets,0,6,8,+33.33%
WERE,Werelupe Way,0,19,17,-10.53%
WISH,Wish Witch Wishing Co.,0,7,8,+14.29%
YIPP,Yippee!,0,41,38,-7.32%
