Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"189,225",15,17,+13.33%
ACFI,Achyfi Enterprises,0,59,52,-11.86%
BB,Breadmaster Bakeries,0,46,47,+2.17%
BBBB,Bobs Big Bonus Bingo,"1,000",29,29,0%
BODA,Boda Furnishings Inc,0,10,12,+20.00%
BOOM,Boom Boxes!,0,6,10,+66.67%
BOTT,Balthazar's Faerie Bottling Inc.,"1,030",146,139,-4.79%
BUZZ,Buzz-A-Way Insect Removal,900,54,61,+12.96%
CHIA,Chia Steel Holdings,0,48,56,+16.67%
CHPS,Chiatech Password Security,0,40,47,+17.50%
COFL,Confederation of Fish Lovers,"1,000",166,163,-1.81%
CYBU,Cybun Electromatics,0,51,42,-17.65%
DROO,Dice-A-Roo Industries PLC.,"110,900",13,14,+7.69%
DUNG,Dung Master,0,11,11,0%
EEEE,EURGH!!! Ltd.,"1,000",19,18,-5.26%
FAER,Faerie Clothing Ltd.,"1,000",22,26,+18.18%
FISH,Fish Pops!,"3,000",18,20,+11.11%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,40,42,+5.00%
GG,Grundo Galactic,0,9,7,-22.22%
GORM,Gorm Corp,0,6,6,0%
GWH,Grundo Warehouse Mint,0,11,12,+9.09%
HAKA,Hakaheke Island Flights,0,17,24,+41.18%
HELT,Health Frog Groceries,0,71,66,-7.04%
HUW,Huberts Hot Dogs,0,51,55,+7.84%
JCK,Jacko and Sons Painting Ltd.,0,13,12,-7.69%
KATE,Kacheek Telecommunications,"1,000",18,16,-11.11%
KAUF,Kau-Kau Farm,0,42,40,-4.76%
KBAT,Kor-Bat Cricket Supplies,"1,000",34,35,+2.94%
KSON,Kacheek and Sons Landscaping,"1,000",185,188,+1.62%
LDSC,Lost Desert Scratchcards,0,301,316,+4.98%
LUPE,Lupe Consolidated,0,12,11,-8.33%
MP,Meridell Potato Company,0,54,49,-9.26%
MYNC,Mynci Banana Imports,0,116,114,-1.72%
NAI,Neopen AI,"5,000",18,19,+5.56%
NAKR,Nakron,"1,000",109,114,+4.59%
NATN,The National Neopian Bank,0,9,8,-11.11%
NEGG,Neggwork Commerce,0,27,26,-3.70%
NST,NeoSCOOL Technologies,0,53,57,+7.55%
NTV,Neopian TV Channel One,0,119,118,-0.84%
NUG,Nugget Petz,"4,000",16,19,+18.75%
PDSS,PD Secure Storage,"3,000",22,30,+36.36%
PEOP,Peophin Water Parks!,0,10,6,-40.00%
POWR,Power-X Corp.,0,24,34,+41.67%
SHRX,Shoyrux Enterprises,0,115,122,+6.09%
SILL,Silly Squirrel Incorporated,0,10,14,+40.00%
SKBD,Skeith Bodyguards Inc.,0,17,22,+29.41%
SKEI,Skeith Feeding Ltd.,"1,000",194,190,-2.06%
SMUG,The Smugglers Cove,0,64,68,+6.25%
SSGS,Meri Acre Sausages,0,53,42,-20.75%
SSS,Super Splime Shakes,"1,000",756,759,+0.40%
STFP,Stuff-A-Pet Inc.,"1,000",277,275,-0.72%
SWNC,Shop Wizard N-Commerce,0,27,30,+11.11%
TAG,The Auction Genie,0,39,43,+10.26%
TCAG,The Chia Actors Guild,0,75,67,-10.67%
TEFV,Techrobatics Fitness Videos,"62,010",14,11,-21.43%
TGG,The Grundo Gazette,"37,000",15,20,+33.33%
TNAH,The Neopian Auction House,0,70,82,+17.14%
TPEG,Theme Park Entertainers Guild,"14,500",19,16,-15.79%
TPP,The Presidential Palace,0,210,208,-0.95%
TSRC,The Shoyru Company,100,76,81,+6.58%
TYP,Tyrannia Psychics,0,9,10,+11.11%
UNIB,Unis Beauty Salon,25,21,22,+4.76%
VPTS,Virtupets,0,12,13,+8.33%
WERE,Werelupe Way,0,8,10,+25.00%
WISH,Wish Witch Wishing Co.,"15,400",16,19,+18.75%
YIPP,Yippee!,0,9,13,+44.44%
