Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"3,100",31,34,+9.68%
ACFI,Achyfi Enterprises,"3,000",52,57,+9.62%
BB,Breadmaster Bakeries,0,12,13,+8.33%
BBBB,Bobs Big Bonus Bingo,"4,500",7,11,+57.14%
BODA,Boda Furnishings Inc,0,12,10,-16.67%
BOOM,Boom Boxes!,"1,000",31,31,0%
BOTT,Balthazar's Faerie Bottling Inc.,0,41,39,-4.88%
BUZZ,Buzz-A-Way Insect Removal,"2,000",74,83,+12.16%
CHIA,Chia Steel Holdings,0,31,31,0%
CHPS,Chiatech Password Security,"12,000",8,11,+37.50%
COFL,Confederation of Fish Lovers,"1,000",141,134,-4.96%
CYBU,Cybun Electromatics,0,37,34,-8.11%
DROO,Dice-A-Roo Industries PLC.,"16,100",17,17,0%
DUNG,Dung Master,"18,000",6,6,0%
EEEE,EURGH!!! Ltd.,"179,800",18,16,-11.11%
FAER,Faerie Clothing Ltd.,"3,000",24,21,-12.50%
FISH,Fish Pops!,0,33,31,-6.06%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,14,13,-7.14%
GG,Grundo Galactic,"14,000",17,14,-17.65%
GORM,Gorm Corp,0,23,26,+13.04%
GWH,Grundo Warehouse Mint,0,20,19,-5.00%
HAKA,Hakaheke Island Flights,"2,500",6,10,+66.67%
HELT,Health Frog Groceries,"23,500",16,11,-31.25%
HUW,Huberts Hot Dogs,"1,100",25,26,+4.00%
JCK,Jacko and Sons Painting Ltd.,0,13,9,-30.77%
KATE,Kacheek Telecommunications,"4,000",22,14,-36.36%
KAUF,Kau-Kau Farm,"1,000",99,97,-2.02%
KBAT,Kor-Bat Cricket Supplies,"1,000",26,19,-26.92%
KSON,Kacheek and Sons Landscaping,"1,000",196,188,-4.08%
LDSC,Lost Desert Scratchcards,0,297,305,+2.69%
LUPE,Lupe Consolidated,"72,450",17,17,0%
MP,Meridell Potato Company,0,59,59,0%
MYNC,Mynci Banana Imports,"2,000",50,38,-24.00%
NAI,Neopen AI,"5,000",10,8,-20.00%
NAKR,Nakron,"1,000",137,131,-4.38%
NATN,The National Neopian Bank,"1,000",8,7,-12.50%
NEGG,Neggwork Commerce,"1,000",74,66,-10.81%
NST,NeoSCOOL Technologies,0,27,27,0%
NTV,Neopian TV Channel One,"2,100",103,88,-14.56%
NUG,Nugget Petz,0,8,13,+62.50%
PDSS,PD Secure Storage,"2,000",32,35,+9.38%
PEOP,Peophin Water Parks!,"131,255",14,16,+14.29%
POWR,Power-X Corp.,0,35,39,+11.43%
SHRX,Shoyrux Enterprises,"1,000",107,95,-11.21%
SILL,Silly Squirrel Incorporated,"1,500",18,26,+44.44%
SKBD,Skeith Bodyguards Inc.,"1,000",20,24,+20.00%
SKEI,Skeith Feeding Ltd.,"1,000",104,109,+4.81%
SMUG,The Smugglers Cove,"2,100",20,19,-5.00%
SSGS,Meri Acre Sausages,"1,000",39,40,+2.56%
SSS,Super Splime Shakes,"2,100",703,705,+0.28%
STFP,Stuff-A-Pet Inc.,"3,000",269,292,+8.55%
SWNC,Shop Wizard N-Commerce,0,28,26,-7.14%
TAG,The Auction Genie,0,32,31,-3.12%
TCAG,The Chia Actors Guild,"1,000",52,69,+32.69%
TEFV,Techrobatics Fitness Videos,0,34,36,+5.88%
TGG,The Grundo Gazette,"32,600",20,17,-15.00%
TNAH,The Neopian Auction House,0,53,57,+7.55%
TPEG,Theme Park Entertainers Guild,"2,000",6,6,0%
TPP,The Presidential Palace,"1,000",141,145,+2.84%
TSRC,The Shoyru Company,"1,000",108,104,-3.70%
TYP,Tyrannia Psychics,"1,000",28,30,+7.14%
UNIB,Unis Beauty Salon,24,26,24,-7.69%
VPTS,Virtupets,"8,000",7,9,+28.57%
WERE,Werelupe Way,"9,000",8,6,-25.00%
WISH,Wish Witch Wishing Co.,"4,000",13,13,0%
YIPP,Yippee!,0,44,42,-4.55%
