Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"71,000",15,17,+13.33%
ACFI,Achyfi Enterprises,0,38,35,-7.89%
BB,Breadmaster Bakeries,0,47,41,-12.77%
BBBB,Bobs Big Bonus Bingo,"8,000",16,21,+31.25%
BODA,Boda Furnishings Inc,"49,200",18,16,-11.11%
BOOM,Boom Boxes!,0,12,14,+16.67%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",140,141,+0.71%
BUZZ,Buzz-A-Way Insect Removal,"2,000",55,54,-1.82%
CHIA,Chia Steel Holdings,0,38,34,-10.53%
CHPS,Chiatech Password Security,0,46,52,+13.04%
COFL,Confederation of Fish Lovers,"1,000",183,173,-5.46%
CYBU,Cybun Electromatics,"2,000",58,71,+22.41%
DROO,Dice-A-Roo Industries PLC.,0,8,10,+25.00%
DUNG,Dung Master,0,10,9,-10.00%
EEEE,EURGH!!! Ltd.,0,6,9,+50.00%
FAER,Faerie Clothing Ltd.,"1,200",26,28,+7.69%
FISH,Fish Pops!,"7,500",17,13,-23.53%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,11,10,-9.09%
GG,Grundo Galactic,"1,000",28,20,-28.57%
GORM,Gorm Corp,250,23,25,+8.70%
GWH,Grundo Warehouse Mint,"17,000",14,15,+7.14%
HAKA,Hakaheke Island Flights,"33,500",10,15,+50.00%
HELT,Health Frog Groceries,0,106,109,+2.83%
HUW,Huberts Hot Dogs,"1,000",32,39,+21.88%
JCK,Jacko and Sons Painting Ltd.,0,13,6,-53.85%
KATE,Kacheek Telecommunications,"1,000",31,37,+19.35%
KAUF,Kau-Kau Farm,0,122,124,+1.64%
KBAT,Kor-Bat Cricket Supplies,"4,000",26,16,-38.46%
KSON,Kacheek and Sons Landscaping,"2,000",148,149,+0.68%
LDSC,Lost Desert Scratchcards,"1,000",323,348,+7.74%
LUPE,Lupe Consolidated,0,10,6,-40.00%
MP,Meridell Potato Company,0,33,34,+3.03%
MYNC,Mynci Banana Imports,0,157,164,+4.46%
NAI,Neopen AI,"78,000",14,17,+21.43%
NAKR,Nakron,0,129,134,+3.88%
NATN,The National Neopian Bank,0,10,9,-10.00%
NEGG,Neggwork Commerce,"1,000",55,43,-21.82%
NST,NeoSCOOL Technologies,0,37,36,-2.70%
NTV,Neopian TV Channel One,"1,000",72,79,+9.72%
NUG,Nugget Petz,"84,000",15,14,-6.67%
PDSS,PD Secure Storage,"52,500",15,14,-6.67%
PEOP,Peophin Water Parks!,0,20,20,0%
POWR,Power-X Corp.,"19,000",17,13,-23.53%
SHRX,Shoyrux Enterprises,"1,000",108,106,-1.85%
SILL,Silly Squirrel Incorporated,250,25,33,+32.00%
SKBD,Skeith Bodyguards Inc.,0,38,35,-7.89%
SKEI,Skeith Feeding Ltd.,0,198,184,-7.07%
SMUG,The Smugglers Cove,0,108,105,-2.78%
SSGS,Meri Acre Sausages,"2,250",16,16,0%
SSS,Super Splime Shakes,"1,000",780,788,+1.03%
STFP,Stuff-A-Pet Inc.,"1,100",266,259,-2.63%
SWNC,Shop Wizard N-Commerce,"1,250",17,18,+5.88%
TAG,The Auction Genie,0,21,28,+33.33%
TCAG,The Chia Actors Guild,0,105,88,-16.19%
TEFV,Techrobatics Fitness Videos,0,6,9,+50.00%
TGG,The Grundo Gazette,0,20,19,-5.00%
TNAH,The Neopian Auction House,0,33,23,-30.30%
TPEG,Theme Park Entertainers Guild,0,12,14,+16.67%
TPP,The Presidential Palace,0,222,227,+2.25%
TSRC,The Shoyru Company,0,93,84,-9.68%
TYP,Tyrannia Psychics,"43,000",18,15,-16.67%
UNIB,Unis Beauty Salon,0,35,43,+22.86%
VPTS,Virtupets,0,9,13,+44.44%
WERE,Werelupe Way,"1,700",17,21,+23.53%
WISH,Wish Witch Wishing Co.,"1,000",10,14,+40.00%
YIPP,Yippee!,"1,000",38,26,-31.58%
