Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,48,45,-6.25%
ACFI,Achyfi Enterprises,0,37,38,+2.70%
BB,Breadmaster Bakeries,0,21,23,+9.52%
BBBB,Bobs Big Bonus Bingo,0,7,7,0%
BODA,Boda Furnishings Inc,"66,000",15,16,+6.67%
BOOM,Boom Boxes!,0,10,8,-20.00%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",149,153,+2.68%
BUZZ,Buzz-A-Way Insect Removal,0,48,52,+8.33%
CHIA,Chia Steel Holdings,"14,500",15,12,-20.00%
CHPS,Chiatech Password Security,"2,000",22,20,-9.09%
COFL,Confederation of Fish Lovers,"1,000",172,177,+2.91%
CYBU,Cybun Electromatics,0,40,44,+10.00%
DROO,Dice-A-Roo Industries PLC.,"4,000",19,16,-15.79%
DUNG,Dung Master,"27,000",15,15,0%
EEEE,EURGH!!! Ltd.,0,8,6,-25.00%
FAER,Faerie Clothing Ltd.,"53,000",13,15,+15.38%
FISH,Fish Pops!,"7,000",16,18,+12.50%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,28,31,+10.71%
GG,Grundo Galactic,0,7,8,+14.29%
GORM,Gorm Corp,0,18,20,+11.11%
GWH,Grundo Warehouse Mint,0,8,12,+50.00%
HAKA,Hakaheke Island Flights,0,21,26,+23.81%
HELT,Health Frog Groceries,0,84,81,-3.57%
HUW,Huberts Hot Dogs,0,52,57,+9.62%
JCK,Jacko and Sons Painting Ltd.,0,13,12,-7.69%
KATE,Kacheek Telecommunications,"1,000",20,18,-10.00%
KAUF,Kau-Kau Farm,0,95,96,+1.05%
KBAT,Kor-Bat Cricket Supplies,0,29,32,+10.34%
KSON,Kacheek and Sons Landscaping,"1,000",178,164,-7.87%
LDSC,Lost Desert Scratchcards,"1,000",256,258,+0.78%
LUPE,Lupe Consolidated,0,12,13,+8.33%
MP,Meridell Potato Company,0,40,38,-5.00%
MYNC,Mynci Banana Imports,0,142,144,+1.41%
NAI,Neopen AI,"46,000",15,15,0%
NAKR,Nakron,0,103,103,0%
NATN,The National Neopian Bank,0,20,18,-10.00%
NEGG,Neggwork Commerce,0,38,41,+7.89%
NST,NeoSCOOL Technologies,"1,000",58,57,-1.72%
NTV,Neopian TV Channel One,0,57,57,0%
NUG,Nugget Petz,0,18,18,0%
PDSS,PD Secure Storage,0,13,13,0%
PEOP,Peophin Water Parks!,"2,000",16,19,+18.75%
POWR,Power-X Corp.,0,32,33,+3.12%
SHRX,Shoyrux Enterprises,0,127,130,+2.36%
SILL,Silly Squirrel Incorporated,0,24,27,+12.50%
SKBD,Skeith Bodyguards Inc.,0,9,7,-22.22%
SKEI,Skeith Feeding Ltd.,"1,000",147,143,-2.72%
SMUG,The Smugglers Cove,0,33,33,0%
SSGS,Meri Acre Sausages,0,41,38,-7.32%
SSS,Super Splime Shakes,0,710,710,0%
STFP,Stuff-A-Pet Inc.,"1,000",270,274,+1.48%
SWNC,Shop Wizard N-Commerce,"1,000",33,30,-9.09%
TAG,The Auction Genie,0,36,36,0%
TCAG,The Chia Actors Guild,"1,000",109,98,-10.09%
TEFV,Techrobatics Fitness Videos,0,21,18,-14.29%
TGG,The Grundo Gazette,0,11,10,-9.09%
TNAH,The Neopian Auction House,0,102,101,-0.98%
TPEG,Theme Park Entertainers Guild,0,13,14,+7.69%
TPP,The Presidential Palace,0,209,216,+3.35%
TSRC,The Shoyru Company,0,77,70,-9.09%
TYP,Tyrannia Psychics,"15,500",11,16,+45.45%
UNIB,Unis Beauty Salon,0,12,12,0%
VPTS,Virtupets,"2,000",6,8,+33.33%
WERE,Werelupe Way,0,14,11,-21.43%
WISH,Wish Witch Wishing Co.,0,23,22,-4.35%
YIPP,Yippee!,0,19,17,-10.53%
