Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,47,46,-2.13%
ACFI,Achyfi Enterprises,0,46,51,+10.87%
BB,Breadmaster Bakeries,0,27,28,+3.70%
BBBB,Bobs Big Bonus Bingo,"8,000",19,16,-15.79%
BODA,Boda Furnishings Inc,0,11,11,0%
BOOM,Boom Boxes!,0,7,6,-14.29%
BOTT,Balthazar's Faerie Bottling Inc.,0,148,147,-0.68%
BUZZ,Buzz-A-Way Insect Removal,0,54,49,-9.26%
CHIA,Chia Steel Holdings,0,25,25,0%
CHPS,Chiatech Password Security,0,12,13,+8.33%
COFL,Confederation of Fish Lovers,"2,000",149,151,+1.34%
CYBU,Cybun Electromatics,0,36,34,-5.56%
DROO,Dice-A-Roo Industries PLC.,"1,000",18,17,-5.56%
DUNG,Dung Master,0,18,20,+11.11%
EEEE,EURGH!!! Ltd.,0,10,8,-20.00%
FAER,Faerie Clothing Ltd.,"83,000",15,14,-6.67%
FISH,Fish Pops!,0,20,20,0%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,36,33,-8.33%
GG,Grundo Galactic,0,7,8,+14.29%
GORM,Gorm Corp,0,20,19,-5.00%
GWH,Grundo Warehouse Mint,0,10,10,0%
HAKA,Hakaheke Island Flights,"1,000",20,21,+5.00%
HELT,Health Frog Groceries,0,79,81,+2.53%
HUW,Huberts Hot Dogs,0,66,74,+12.12%
JCK,Jacko and Sons Painting Ltd.,0,7,6,-14.29%
KATE,Kacheek Telecommunications,0,24,23,-4.17%
KAUF,Kau-Kau Farm,0,67,67,0%
KBAT,Kor-Bat Cricket Supplies,0,32,32,0%
KSON,Kacheek and Sons Landscaping,0,191,191,0%
LDSC,Lost Desert Scratchcards,0,262,264,+0.76%
LUPE,Lupe Consolidated,0,6,6,0%
MP,Meridell Potato Company,0,40,39,-2.50%
MYNC,Mynci Banana Imports,0,123,122,-0.81%
NAI,Neopen AI,0,19,20,+5.26%
NAKR,Nakron,"1,000",100,100,0%
NATN,The National Neopian Bank,"4,000",14,14,0%
NEGG,Neggwork Commerce,0,32,35,+9.38%
NST,NeoSCOOL Technologies,0,55,57,+3.64%
NTV,Neopian TV Channel One,0,60,60,0%
NUG,Nugget Petz,0,19,18,-5.26%
PDSS,PD Secure Storage,0,12,10,-16.67%
PEOP,Peophin Water Parks!,"50,000",15,15,0%
POWR,Power-X Corp.,0,33,32,-3.03%
SHRX,Shoyrux Enterprises,"1,000",117,116,-0.85%
SILL,Silly Squirrel Incorporated,0,18,23,+27.78%
SKBD,Skeith Bodyguards Inc.,0,13,14,+7.69%
SKEI,Skeith Feeding Ltd.,0,140,141,+0.71%
SMUG,The Smugglers Cove,0,34,40,+17.65%
SSGS,Meri Acre Sausages,0,28,31,+10.71%
SSS,Super Splime Shakes,0,703,701,-0.28%
STFP,Stuff-A-Pet Inc.,0,245,244,-0.41%
SWNC,Shop Wizard N-Commerce,0,29,28,-3.45%
TAG,The Auction Genie,0,23,23,0%
TCAG,The Chia Actors Guild,0,67,62,-7.46%
TEFV,Techrobatics Fitness Videos,0,21,26,+23.81%
TGG,The Grundo Gazette,0,11,12,+9.09%
TNAH,The Neopian Auction House,"1,000",101,97,-3.96%
TPEG,Theme Park Entertainers Guild,0,21,22,+4.76%
TPP,The Presidential Palace,"1,000",206,200,-2.91%
TSRC,The Shoyru Company,0,64,67,+4.69%
TYP,Tyrannia Psychics,0,12,12,0%
UNIB,Unis Beauty Salon,0,8,10,+25.00%
VPTS,Virtupets,0,14,12,-14.29%
WERE,Werelupe Way,0,13,13,0%
WISH,Wish Witch Wishing Co.,0,25,23,-8.00%
YIPP,Yippee!,"5,000",16,17,+6.25%
