Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,44,41,-6.82%
ACFI,Achyfi Enterprises,0,41,42,+2.44%
BB,Breadmaster Bakeries,"34,250",15,13,-13.33%
BBBB,Bobs Big Bonus Bingo,"9,000",6,6,0%
BODA,Boda Furnishings Inc,"38,000",16,15,-6.25%
BOOM,Boom Boxes!,"1,000",8,10,+25.00%
BOTT,Balthazar's Faerie Bottling Inc.,0,124,124,0%
BUZZ,Buzz-A-Way Insect Removal,0,66,68,+3.03%
CHIA,Chia Steel Holdings,0,8,11,+37.50%
CHPS,Chiatech Password Security,0,9,11,+22.22%
COFL,Confederation of Fish Lovers,0,154,160,+3.90%
CYBU,Cybun Electromatics,0,30,32,+6.67%
DROO,Dice-A-Roo Industries PLC.,0,9,11,+22.22%
DUNG,Dung Master,0,8,7,-12.50%
EEEE,EURGH!!! Ltd.,"54,250",15,17,+13.33%
FAER,Faerie Clothing Ltd.,0,19,17,-10.53%
FISH,Fish Pops!,0,29,32,+10.34%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"1,000",9,7,-22.22%
GG,Grundo Galactic,"1,000",16,20,+25.00%
GORM,Gorm Corp,0,11,10,-9.09%
GWH,Grundo Warehouse Mint,"8,000",6,6,0%
HAKA,Hakaheke Island Flights,0,19,18,-5.26%
HELT,Health Frog Groceries,"1,500",50,45,-10.00%
HUW,Huberts Hot Dogs,0,30,30,0%
JCK,Jacko and Sons Painting Ltd.,0,13,14,+7.69%
KATE,Kacheek Telecommunications,"4,000",15,18,+20.00%
KAUF,Kau-Kau Farm,0,71,74,+4.23%
KBAT,Kor-Bat Cricket Supplies,"1,000",9,8,-11.11%
KSON,Kacheek and Sons Landscaping,0,174,190,+9.20%
LDSC,Lost Desert Scratchcards,0,322,317,-1.55%
LUPE,Lupe Consolidated,"1,000",19,18,-5.26%
MP,Meridell Potato Company,0,50,50,0%
MYNC,Mynci Banana Imports,"1,000",53,55,+3.77%
NAI,Neopen AI,"10,250",16,16,0%
NAKR,Nakron,"1,000",123,123,0%
NATN,The National Neopian Bank,0,17,18,+5.88%
NEGG,Neggwork Commerce,0,39,40,+2.56%
NST,NeoSCOOL Technologies,0,30,31,+3.33%
NTV,Neopian TV Channel One,"1,000",78,86,+10.26%
NUG,Nugget Petz,0,19,17,-10.53%
PDSS,PD Secure Storage,0,39,41,+5.13%
PEOP,Peophin Water Parks!,"10,000",17,16,-5.88%
POWR,Power-X Corp.,0,40,40,0%
SHRX,Shoyrux Enterprises,0,120,118,-1.67%
SILL,Silly Squirrel Incorporated,"36,250",16,14,-12.50%
SKBD,Skeith Bodyguards Inc.,0,34,31,-8.82%
SKEI,Skeith Feeding Ltd.,0,145,145,0%
SMUG,The Smugglers Cove,0,23,23,0%
SSGS,Meri Acre Sausages,0,39,37,-5.13%
SSS,Super Splime Shakes,"2,000",709,709,0%
STFP,Stuff-A-Pet Inc.,"1,000",240,241,+0.42%
SWNC,Shop Wizard N-Commerce,"1,000",21,24,+14.29%
TAG,The Auction Genie,0,48,49,+2.08%
TCAG,The Chia Actors Guild,0,86,78,-9.30%
TEFV,Techrobatics Fitness Videos,0,31,27,-12.90%
TGG,The Grundo Gazette,"2,000",18,17,-5.56%
TNAH,The Neopian Auction House,0,58,69,+18.97%
TPEG,Theme Park Entertainers Guild,"12,000",6,7,+16.67%
TPP,The Presidential Palace,"1,000",147,144,-2.04%
TSRC,The Shoyru Company,0,80,85,+6.25%
TYP,Tyrannia Psychics,0,35,33,-5.71%
UNIB,Unis Beauty Salon,0,18,21,+16.67%
VPTS,Virtupets,0,9,7,-22.22%
WERE,Werelupe Way,"15,500",12,15,+25.00%
WISH,Wish Witch Wishing Co.,"16,500",15,15,0%
YIPP,Yippee!,500,49,56,+14.29%
