Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,46,34,-26.09%
ACFI,Achyfi Enterprises,0,28,28,0%
BB,Breadmaster Bakeries,"21,750",15,20,+33.33%
BBBB,Bobs Big Bonus Bingo,"88,000",15,10,-33.33%
BODA,Boda Furnishings Inc,"6,000",17,20,+17.65%
BOOM,Boom Boxes!,"5,000",7,6,-14.29%
BOTT,Balthazar's Faerie Bottling Inc.,"1,250",134,148,+10.45%
BUZZ,Buzz-A-Way Insect Removal,0,49,45,-8.16%
CHIA,Chia Steel Holdings,"10,000",6,9,+50.00%
CHPS,Chiatech Password Security,"3,000",19,19,0%
COFL,Confederation of Fish Lovers,"1,000",164,160,-2.44%
CYBU,Cybun Electromatics,"1,000",52,38,-26.92%
DROO,Dice-A-Roo Industries PLC.,"2,000",25,21,-16.00%
DUNG,Dung Master,"40,100",12,14,+16.67%
EEEE,EURGH!!! Ltd.,0,9,10,+11.11%
FAER,Faerie Clothing Ltd.,"5,000",13,15,+15.38%
FISH,Fish Pops!,0,21,26,+23.81%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"14,001",15,26,+73.33%
GG,Grundo Galactic,0,7,7,0%
GORM,Gorm Corp,"1,000",19,18,-5.26%
GWH,Grundo Warehouse Mint,"56,550",14,14,0%
HAKA,Hakaheke Island Flights,0,23,21,-8.70%
HELT,Health Frog Groceries,0,96,95,-1.04%
HUW,Huberts Hot Dogs,"1,000",60,56,-6.67%
JCK,Jacko and Sons Painting Ltd.,0,8,9,+12.50%
KATE,Kacheek Telecommunications,"2,000",23,23,0%
KAUF,Kau-Kau Farm,"2,000",80,83,+3.75%
KBAT,Kor-Bat Cricket Supplies,"6,000",18,25,+38.89%
KSON,Kacheek and Sons Landscaping,"1,000",178,184,+3.37%
LDSC,Lost Desert Scratchcards,0,322,273,-15.22%
LUPE,Lupe Consolidated,"1,000",17,19,+11.76%
MP,Meridell Potato Company,0,50,41,-18.00%
MYNC,Mynci Banana Imports,"1,000",123,139,+13.01%
NAI,Neopen AI,"1,000",12,17,+41.67%
NAKR,Nakron,0,100,87,-13.00%
NATN,The National Neopian Bank,"178,100",13,17,+30.77%
NEGG,Neggwork Commerce,"3,000",42,28,-33.33%
NST,NeoSCOOL Technologies,0,32,38,+18.75%
NTV,Neopian TV Channel One,"1,000",49,45,-8.16%
NUG,Nugget Petz,"77,659",14,15,+7.14%
PDSS,PD Secure Storage,"1,000",25,19,-24.00%
PEOP,Peophin Water Parks!,"23,050",14,14,0%
POWR,Power-X Corp.,0,25,30,+20.00%
SHRX,Shoyrux Enterprises,0,108,111,+2.78%
SILL,Silly Squirrel Incorporated,0,21,23,+9.52%
SKBD,Skeith Bodyguards Inc.,0,24,21,-12.50%
SKEI,Skeith Feeding Ltd.,"1,000",134,140,+4.48%
SMUG,The Smugglers Cove,500,27,35,+29.63%
SSGS,Meri Acre Sausages,0,49,47,-4.08%
SSS,Super Splime Shakes,0,707,714,+0.99%
STFP,Stuff-A-Pet Inc.,"3,000",277,256,-7.58%
SWNC,Shop Wizard N-Commerce,0,38,44,+15.79%
TAG,The Auction Genie,250,27,28,+3.70%
TCAG,The Chia Actors Guild,0,97,88,-9.28%
TEFV,Techrobatics Fitness Videos,0,21,19,-9.52%
TGG,The Grundo Gazette,0,6,6,0%
TNAH,The Neopian Auction House,0,89,100,+12.36%
TPEG,Theme Park Entertainers Guild,"6,000",12,15,+25.00%
TPP,The Presidential Palace,0,192,174,-9.38%
TSRC,The Shoyru Company,0,72,63,-12.50%
TYP,Tyrannia Psychics,0,19,23,+21.05%
UNIB,Unis Beauty Salon,"2,000",9,11,+22.22%
VPTS,Virtupets,"7,000",7,9,+28.57%
WERE,Werelupe Way,0,8,8,0%
WISH,Wish Witch Wishing Co.,"3,000",20,21,+5.00%
YIPP,Yippee!,0,41,33,-19.51%
