Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"71,001",15,18,+20.00%
ACFI,Achyfi Enterprises,0,38,35,-7.89%
BB,Breadmaster Bakeries,0,47,42,-10.64%
BBBB,Bobs Big Bonus Bingo,"8,000",16,21,+31.25%
BODA,Boda Furnishings Inc,"49,200",18,17,-5.56%
BOOM,Boom Boxes!,0,12,13,+8.33%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",140,138,-1.43%
BUZZ,Buzz-A-Way Insect Removal,"2,000",55,53,-3.64%
CHIA,Chia Steel Holdings,0,38,34,-10.53%
CHPS,Chiatech Password Security,0,46,52,+13.04%
COFL,Confederation of Fish Lovers,"1,000",183,175,-4.37%
CYBU,Cybun Electromatics,"2,000",58,73,+25.86%
DROO,Dice-A-Roo Industries PLC.,0,8,12,+50.00%
DUNG,Dung Master,0,10,9,-10.00%
EEEE,EURGH!!! Ltd.,0,6,8,+33.33%
FAER,Faerie Clothing Ltd.,"1,200",26,30,+15.38%
FISH,Fish Pops!,"7,500",17,13,-23.53%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,11,9,-18.18%
GG,Grundo Galactic,"1,000",28,20,-28.57%
GORM,Gorm Corp,250,23,27,+17.39%
GWH,Grundo Warehouse Mint,"18,000",14,13,-7.14%
HAKA,Hakaheke Island Flights,"35,502",10,16,+60.00%
HELT,Health Frog Groceries,0,106,109,+2.83%
HUW,Huberts Hot Dogs,"1,000",32,41,+28.12%
JCK,Jacko and Sons Painting Ltd.,0,13,6,-53.85%
KATE,Kacheek Telecommunications,"1,000",31,38,+22.58%
KAUF,Kau-Kau Farm,0,122,125,+2.46%
KBAT,Kor-Bat Cricket Supplies,"8,000",26,14,-46.15%
KSON,Kacheek and Sons Landscaping,"2,000",148,149,+0.68%
LDSC,Lost Desert Scratchcards,"1,000",323,354,+9.60%
LUPE,Lupe Consolidated,0,10,6,-40.00%
MP,Meridell Potato Company,0,33,34,+3.03%
MYNC,Mynci Banana Imports,0,157,157,0%
NAI,Neopen AI,"78,000",14,17,+21.43%
NAKR,Nakron,0,129,134,+3.88%
NATN,The National Neopian Bank,0,10,9,-10.00%
NEGG,Neggwork Commerce,"1,000",55,43,-21.82%
NST,NeoSCOOL Technologies,0,37,36,-2.70%
NTV,Neopian TV Channel One,"1,000",72,79,+9.72%
NUG,Nugget Petz,"84,000",15,13,-13.33%
PDSS,PD Secure Storage,"52,500",15,14,-6.67%
PEOP,Peophin Water Parks!,0,20,21,+5.00%
POWR,Power-X Corp.,"19,000",17,13,-23.53%
SHRX,Shoyrux Enterprises,"1,000",108,109,+0.93%
SILL,Silly Squirrel Incorporated,250,25,34,+36.00%
SKBD,Skeith Bodyguards Inc.,0,38,35,-7.89%
SKEI,Skeith Feeding Ltd.,0,198,180,-9.09%
SMUG,The Smugglers Cove,0,108,102,-5.56%
SSGS,Meri Acre Sausages,"2,250",16,16,0%
SSS,Super Splime Shakes,"1,000",780,788,+1.03%
STFP,Stuff-A-Pet Inc.,"1,100",266,253,-4.89%
SWNC,Shop Wizard N-Commerce,"1,250",17,18,+5.88%
TAG,The Auction Genie,0,21,29,+38.10%
TCAG,The Chia Actors Guild,0,105,88,-16.19%
TEFV,Techrobatics Fitness Videos,0,6,10,+66.67%
TGG,The Grundo Gazette,0,20,18,-10.00%
TNAH,The Neopian Auction House,0,33,25,-24.24%
TPEG,Theme Park Entertainers Guild,0,12,13,+8.33%
TPP,The Presidential Palace,0,222,233,+4.95%
TSRC,The Shoyru Company,0,93,81,-12.90%
TYP,Tyrannia Psychics,"47,000",18,15,-16.67%
UNIB,Unis Beauty Salon,0,35,41,+17.14%
VPTS,Virtupets,0,9,13,+44.44%
WERE,Werelupe Way,"1,700",17,20,+17.65%
WISH,Wish Witch Wishing Co.,"1,000",10,14,+40.00%
YIPP,Yippee!,"1,000",38,26,-31.58%
