Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"71,000",15,17,+13.33%
ACFI,Achyfi Enterprises,0,38,37,-2.63%
BB,Breadmaster Bakeries,0,47,41,-12.77%
BBBB,Bobs Big Bonus Bingo,"8,000",16,19,+18.75%
BODA,Boda Furnishings Inc,"44,200",18,15,-16.67%
BOOM,Boom Boxes!,0,12,12,0%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",140,140,0%
BUZZ,Buzz-A-Way Insect Removal,"2,000",55,52,-5.45%
CHIA,Chia Steel Holdings,0,38,36,-5.26%
CHPS,Chiatech Password Security,0,46,50,+8.70%
COFL,Confederation of Fish Lovers,"1,000",183,178,-2.73%
CYBU,Cybun Electromatics,"2,000",58,78,+34.48%
DROO,Dice-A-Roo Industries PLC.,0,8,9,+12.50%
DUNG,Dung Master,0,10,10,0%
EEEE,EURGH!!! Ltd.,0,6,8,+33.33%
FAER,Faerie Clothing Ltd.,"1,200",26,28,+7.69%
FISH,Fish Pops!,"7,500",17,14,-17.65%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,11,10,-9.09%
GG,Grundo Galactic,"1,000",28,19,-32.14%
GORM,Gorm Corp,250,23,27,+17.39%
GWH,Grundo Warehouse Mint,"13,000",14,14,0%
HAKA,Hakaheke Island Flights,"26,500",10,15,+50.00%
HELT,Health Frog Groceries,0,106,109,+2.83%
HUW,Huberts Hot Dogs,"1,000",32,39,+21.88%
JCK,Jacko and Sons Painting Ltd.,0,13,7,-46.15%
KATE,Kacheek Telecommunications,"1,000",31,38,+22.58%
KAUF,Kau-Kau Farm,0,122,124,+1.64%
KBAT,Kor-Bat Cricket Supplies,"4,000",26,16,-38.46%
KSON,Kacheek and Sons Landscaping,"2,000",148,146,-1.35%
LDSC,Lost Desert Scratchcards,"1,000",323,345,+6.81%
LUPE,Lupe Consolidated,0,10,7,-30.00%
MP,Meridell Potato Company,0,33,36,+9.09%
MYNC,Mynci Banana Imports,0,157,164,+4.46%
NAI,Neopen AI,"78,000",14,16,+14.29%
NAKR,Nakron,0,129,131,+1.55%
NATN,The National Neopian Bank,0,10,9,-10.00%
NEGG,Neggwork Commerce,"1,000",55,44,-20.00%
NST,NeoSCOOL Technologies,0,37,36,-2.70%
NTV,Neopian TV Channel One,"1,000",72,89,+23.61%
NUG,Nugget Petz,"84,000",15,16,+6.67%
PDSS,PD Secure Storage,"52,500",15,12,-20.00%
PEOP,Peophin Water Parks!,0,20,19,-5.00%
POWR,Power-X Corp.,"19,000",17,13,-23.53%
SHRX,Shoyrux Enterprises,"1,000",108,106,-1.85%
SILL,Silly Squirrel Incorporated,250,25,33,+32.00%
SKBD,Skeith Bodyguards Inc.,0,38,35,-7.89%
SKEI,Skeith Feeding Ltd.,0,198,187,-5.56%
SMUG,The Smugglers Cove,0,108,107,-0.93%
SSGS,Meri Acre Sausages,"2,250",16,17,+6.25%
SSS,Super Splime Shakes,"1,000",780,786,+0.77%
STFP,Stuff-A-Pet Inc.,"1,100",266,258,-3.01%
SWNC,Shop Wizard N-Commerce,"1,250",17,18,+5.88%
TAG,The Auction Genie,0,21,25,+19.05%
TCAG,The Chia Actors Guild,0,105,98,-6.67%
TEFV,Techrobatics Fitness Videos,0,6,9,+50.00%
TGG,The Grundo Gazette,0,20,18,-10.00%
TNAH,The Neopian Auction House,0,33,23,-30.30%
TPEG,Theme Park Entertainers Guild,0,12,14,+16.67%
TPP,The Presidential Palace,0,222,228,+2.70%
TSRC,The Shoyru Company,0,93,79,-15.05%
TYP,Tyrannia Psychics,"38,000",18,15,-16.67%
UNIB,Unis Beauty Salon,0,35,41,+17.14%
VPTS,Virtupets,0,9,12,+33.33%
WERE,Werelupe Way,"1,700",17,21,+23.53%
WISH,Wish Witch Wishing Co.,"1,000",10,12,+20.00%
YIPP,Yippee!,"1,000",38,27,-28.95%
