Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"4,000",19,19,0%
ACFI,Achyfi Enterprises,0,56,50,-10.71%
BB,Breadmaster Bakeries,"1,000",54,52,-3.70%
BBBB,Bobs Big Bonus Bingo,"8,500",11,16,+45.45%
BODA,Boda Furnishings Inc,0,8,7,-12.50%
BOOM,Boom Boxes!,"78,100",13,17,+30.77%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",137,140,+2.19%
BUZZ,Buzz-A-Way Insect Removal,"1,000",69,66,-4.35%
CHIA,Chia Steel Holdings,0,52,54,+3.85%
CHPS,Chiatech Password Security,"1,000",25,22,-12.00%
COFL,Confederation of Fish Lovers,0,141,149,+5.67%
CYBU,Cybun Electromatics,0,50,51,+2.00%
DROO,Dice-A-Roo Industries PLC.,"1,000",24,20,-16.67%
DUNG,Dung Master,0,13,9,-30.77%
EEEE,EURGH!!! Ltd.,0,6,7,+16.67%
FAER,Faerie Clothing Ltd.,"105,991",17,17,0%
FISH,Fish Pops!,"4,000",17,18,+5.88%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,45,41,-8.89%
GG,Grundo Galactic,0,13,8,-38.46%
GORM,Gorm Corp,0,8,10,+25.00%
GWH,Grundo Warehouse Mint,0,6,7,+16.67%
HAKA,Hakaheke Island Flights,"1,000",23,18,-21.74%
HELT,Health Frog Groceries,0,61,71,+16.39%
HUW,Huberts Hot Dogs,"1,000",55,64,+16.36%
JCK,Jacko and Sons Painting Ltd.,"38,500",11,16,+45.45%
KATE,Kacheek Telecommunications,"12,000",10,15,+50.00%
KAUF,Kau-Kau Farm,0,50,66,+32.00%
KBAT,Kor-Bat Cricket Supplies,"3,000",23,22,-4.35%
KSON,Kacheek and Sons Landscaping,"2,000",182,176,-3.30%
LDSC,Lost Desert Scratchcards,"1,000",292,285,-2.40%
LUPE,Lupe Consolidated,0,8,8,0%
MP,Meridell Potato Company,0,52,51,-1.92%
MYNC,Mynci Banana Imports,"1,000",99,101,+2.02%
NAI,Neopen AI,"1,000",19,16,-15.79%
NAKR,Nakron,0,118,128,+8.47%
NATN,The National Neopian Bank,0,9,8,-11.11%
NEGG,Neggwork Commerce,0,34,35,+2.94%
NST,NeoSCOOL Technologies,0,74,74,0%
NTV,Neopian TV Channel One,0,104,110,+5.77%
NUG,Nugget Petz,"4,000",17,20,+17.65%
PDSS,PD Secure Storage,0,31,30,-3.23%
PEOP,Peophin Water Parks!,0,11,12,+9.09%
POWR,Power-X Corp.,"1,000",26,18,-30.77%
SHRX,Shoyrux Enterprises,0,104,110,+5.77%
SILL,Silly Squirrel Incorporated,"1,000",31,20,-35.48%
SKBD,Skeith Bodyguards Inc.,"54,000",17,15,-11.76%
SKEI,Skeith Feeding Ltd.,"1,000",177,177,0%
SMUG,The Smugglers Cove,0,50,67,+34.00%
SSGS,Meri Acre Sausages,0,51,46,-9.80%
SSS,Super Splime Shakes,"1,000",742,748,+0.81%
STFP,Stuff-A-Pet Inc.,"1,000",292,281,-3.77%
SWNC,Shop Wizard N-Commerce,0,19,21,+10.53%
TAG,The Auction Genie,0,24,32,+33.33%
TCAG,The Chia Actors Guild,0,52,57,+9.62%
TEFV,Techrobatics Fitness Videos,"22,000",8,16,+100.00%
TGG,The Grundo Gazette,"78,509",16,18,+12.50%
TNAH,The Neopian Auction House,0,61,49,-19.67%
TPEG,Theme Park Entertainers Guild,"3,000",19,16,-15.79%
TPP,The Presidential Palace,0,212,198,-6.60%
TSRC,The Shoyru Company,"1,000",62,62,0%
TYP,Tyrannia Psychics,0,10,6,-40.00%
UNIB,Unis Beauty Salon,0,18,23,+27.78%
VPTS,Virtupets,0,9,9,0%
WERE,Werelupe Way,0,11,14,+27.27%
WISH,Wish Witch Wishing Co.,"113,500",15,19,+26.67%
YIPP,Yippee!,0,12,8,-33.33%
