Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,45,48,+6.67%
ACFI,Achyfi Enterprises,0,44,45,+2.27%
BB,Breadmaster Bakeries,0,14,12,-14.29%
BBBB,Bobs Big Bonus Bingo,"3,000",19,18,-5.26%
BODA,Boda Furnishings Inc,0,12,14,+16.67%
BOOM,Boom Boxes!,"2,000",8,10,+25.00%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",143,140,-2.10%
BUZZ,Buzz-A-Way Insect Removal,0,44,44,0%
CHIA,Chia Steel Holdings,"3,000",6,7,+16.67%
CHPS,Chiatech Password Security,0,18,20,+11.11%
COFL,Confederation of Fish Lovers,0,157,157,0%
CYBU,Cybun Electromatics,0,39,37,-5.13%
DROO,Dice-A-Roo Industries PLC.,0,14,13,-7.14%
DUNG,Dung Master,"5,000",16,16,0%
EEEE,EURGH!!! Ltd.,0,13,9,-30.77%
FAER,Faerie Clothing Ltd.,0,8,7,-12.50%
FISH,Fish Pops!,0,31,31,0%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,13,11,-15.38%
GG,Grundo Galactic,0,12,13,+8.33%
GORM,Gorm Corp,0,13,14,+7.69%
GWH,Grundo Warehouse Mint,0,7,8,+14.29%
HAKA,Hakaheke Island Flights,"4,500",14,16,+14.29%
HELT,Health Frog Groceries,0,78,80,+2.56%
HUW,Huberts Hot Dogs,0,50,51,+2.00%
JCK,Jacko and Sons Painting Ltd.,"4,000",6,7,+16.67%
KATE,Kacheek Telecommunications,0,25,22,-12.00%
KAUF,Kau-Kau Farm,0,61,62,+1.64%
KBAT,Kor-Bat Cricket Supplies,"29,500",14,16,+14.29%
KSON,Kacheek and Sons Landscaping,0,168,168,0%
LDSC,Lost Desert Scratchcards,"1,000",338,332,-1.78%
LUPE,Lupe Consolidated,"2,000",12,11,-8.33%
MP,Meridell Potato Company,0,49,53,+8.16%
MYNC,Mynci Banana Imports,0,105,105,0%
NAI,Neopen AI,"1,000",16,16,0%
NAKR,Nakron,0,113,110,-2.65%
NATN,The National Neopian Bank,0,17,18,+5.88%
NEGG,Neggwork Commerce,0,37,36,-2.70%
NST,NeoSCOOL Technologies,0,30,30,0%
NTV,Neopian TV Channel One,"1,000",43,46,+6.98%
NUG,Nugget Petz,"12,000",16,16,0%
PDSS,PD Secure Storage,0,47,48,+2.13%
PEOP,Peophin Water Parks!,0,18,20,+11.11%
POWR,Power-X Corp.,0,40,38,-5.00%
SHRX,Shoyrux Enterprises,0,119,121,+1.68%
SILL,Silly Squirrel Incorporated,0,20,18,-10.00%
SKBD,Skeith Bodyguards Inc.,0,36,34,-5.56%
SKEI,Skeith Feeding Ltd.,"1,000",141,138,-2.13%
SMUG,The Smugglers Cove,0,27,27,0%
SSGS,Meri Acre Sausages,0,42,42,0%
SSS,Super Splime Shakes,0,696,696,0%
STFP,Stuff-A-Pet Inc.,"1,000",277,274,-1.08%
SWNC,Shop Wizard N-Commerce,0,33,32,-3.03%
TAG,The Auction Genie,0,32,30,-6.25%
TCAG,The Chia Actors Guild,"1,000",89,96,+7.87%
TEFV,Techrobatics Fitness Videos,0,18,21,+16.67%
TGG,The Grundo Gazette,0,8,8,0%
TNAH,The Neopian Auction House,0,73,86,+17.81%
TPEG,Theme Park Entertainers Guild,"61,000",16,15,-6.25%
TPP,The Presidential Palace,0,170,169,-0.59%
TSRC,The Shoyru Company,0,78,78,0%
TYP,Tyrannia Psychics,0,12,14,+16.67%
UNIB,Unis Beauty Salon,0,9,9,0%
VPTS,Virtupets,"3,000",8,6,-25.00%
WERE,Werelupe Way,0,10,10,0%
WISH,Wish Witch Wishing Co.,0,19,20,+5.26%
YIPP,Yippee!,0,43,43,0%
