Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"203,225",15,16,+6.67%
ACFI,Achyfi Enterprises,0,59,52,-11.86%
BB,Breadmaster Bakeries,0,46,39,-15.22%
BBBB,Bobs Big Bonus Bingo,"2,000",29,24,-17.24%
BODA,Boda Furnishings Inc,0,10,12,+20.00%
BOOM,Boom Boxes!,0,6,11,+83.33%
BOTT,Balthazar's Faerie Bottling Inc.,"1,030",146,142,-2.74%
BUZZ,Buzz-A-Way Insect Removal,900,54,67,+24.07%
CHIA,Chia Steel Holdings,0,48,61,+27.08%
CHPS,Chiatech Password Security,0,40,39,-2.50%
COFL,Confederation of Fish Lovers,"2,000",166,171,+3.01%
CYBU,Cybun Electromatics,0,51,42,-17.65%
DROO,Dice-A-Roo Industries PLC.,"119,900",13,15,+15.38%
DUNG,Dung Master,0,11,10,-9.09%
EEEE,EURGH!!! Ltd.,"2,000",19,18,-5.26%
FAER,Faerie Clothing Ltd.,"1,000",22,25,+13.64%
FISH,Fish Pops!,"3,000",18,22,+22.22%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,40,41,+2.50%
GG,Grundo Galactic,0,9,8,-11.11%
GORM,Gorm Corp,0,6,7,+16.67%
GWH,Grundo Warehouse Mint,"5,000",11,13,+18.18%
HAKA,Hakaheke Island Flights,0,17,28,+64.71%
HELT,Health Frog Groceries,0,71,68,-4.23%
HUW,Huberts Hot Dogs,0,51,55,+7.84%
JCK,Jacko and Sons Painting Ltd.,0,13,11,-15.38%
KATE,Kacheek Telecommunications,"30,000",18,15,-16.67%
KAUF,Kau-Kau Farm,"1,000",42,49,+16.67%
KBAT,Kor-Bat Cricket Supplies,"1,000",34,25,-26.47%
KSON,Kacheek and Sons Landscaping,"1,000",185,191,+3.24%
LDSC,Lost Desert Scratchcards,0,301,305,+1.33%
LUPE,Lupe Consolidated,0,12,11,-8.33%
MP,Meridell Potato Company,0,54,50,-7.41%
MYNC,Mynci Banana Imports,0,116,134,+15.52%
NAI,Neopen AI,"5,000",18,17,-5.56%
NAKR,Nakron,"1,000",109,110,+0.92%
NATN,The National Neopian Bank,0,9,8,-11.11%
NEGG,Neggwork Commerce,"1,000",27,26,-3.70%
NST,NeoSCOOL Technologies,"1,000",53,68,+28.30%
NTV,Neopian TV Channel One,0,119,119,0%
NUG,Nugget Petz,"4,000",16,18,+12.50%
PDSS,PD Secure Storage,"3,000",22,29,+31.82%
PEOP,Peophin Water Parks!,0,10,8,-20.00%
POWR,Power-X Corp.,0,24,33,+37.50%
SHRX,Shoyrux Enterprises,0,115,123,+6.96%
SILL,Silly Squirrel Incorporated,0,10,13,+30.00%
SKBD,Skeith Bodyguards Inc.,"1,000",17,19,+11.76%
SKEI,Skeith Feeding Ltd.,"2,000",194,185,-4.64%
SMUG,The Smugglers Cove,0,64,69,+7.81%
SSGS,Meri Acre Sausages,0,53,42,-20.75%
SSS,Super Splime Shakes,"1,000",756,760,+0.53%
STFP,Stuff-A-Pet Inc.,"2,000",277,289,+4.33%
SWNC,Shop Wizard N-Commerce,0,27,29,+7.41%
TAG,The Auction Genie,0,39,46,+17.95%
TCAG,The Chia Actors Guild,0,75,72,-4.00%
TEFV,Techrobatics Fitness Videos,"62,010",14,8,-42.86%
TGG,The Grundo Gazette,"38,000",15,18,+20.00%
TNAH,The Neopian Auction House,0,70,77,+10.00%
TPEG,Theme Park Entertainers Guild,"23,500",19,17,-10.53%
TPP,The Presidential Palace,0,210,209,-0.48%
TSRC,The Shoyru Company,100,76,76,0%
TYP,Tyrannia Psychics,0,9,10,+11.11%
UNIB,Unis Beauty Salon,25,21,17,-19.05%
VPTS,Virtupets,0,12,14,+16.67%
WERE,Werelupe Way,0,8,9,+12.50%
WISH,Wish Witch Wishing Co.,"15,400",16,20,+25.00%
YIPP,Yippee!,0,9,11,+22.22%
