Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,13,13,0%
ACFI,Achyfi Enterprises,0,34,36,+5.88%
BB,Breadmaster Bakeries,0,42,48,+14.29%
BBBB,Bobs Big Bonus Bingo,"1,000",17,18,+5.88%
BODA,Boda Furnishings Inc,0,20,18,-10.00%
BOOM,Boom Boxes!,0,16,17,+6.25%
BOTT,Balthazar's Faerie Bottling Inc.,0,169,177,+4.73%
BUZZ,Buzz-A-Way Insect Removal,0,60,56,-6.67%
CHIA,Chia Steel Holdings,0,30,32,+6.67%
CHPS,Chiatech Password Security,0,50,50,0%
COFL,Confederation of Fish Lovers,0,162,164,+1.23%
CYBU,Cybun Electromatics,0,37,37,0%
DROO,Dice-A-Roo Industries PLC.,0,10,10,0%
DUNG,Dung Master,0,9,8,-11.11%
EEEE,EURGH!!! Ltd.,0,9,8,-11.11%
FAER,Faerie Clothing Ltd.,0,28,28,0%
FISH,Fish Pops!,"22,250",15,16,+6.67%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,23,24,+4.35%
GG,Grundo Galactic,0,26,28,+7.69%
GORM,Gorm Corp,"16,000",15,14,-6.67%
GWH,Grundo Warehouse Mint,0,13,14,+7.69%
HAKA,Hakaheke Island Flights,0,18,19,+5.56%
HELT,Health Frog Groceries,0,105,105,0%
HUW,Huberts Hot Dogs,0,56,53,-5.36%
JCK,Jacko and Sons Painting Ltd.,0,19,19,0%
KATE,Kacheek Telecommunications,0,12,12,0%
KAUF,Kau-Kau Farm,"1,000",78,78,0%
KBAT,Kor-Bat Cricket Supplies,30,30,29,-3.33%
KSON,Kacheek and Sons Landscaping,0,200,208,+4.00%
LDSC,Lost Desert Scratchcards,0,283,289,+2.12%
LUPE,Lupe Consolidated,0,13,12,-7.69%
MP,Meridell Potato Company,0,46,45,-2.17%
MYNC,Mynci Banana Imports,0,140,141,+0.71%
NAI,Neopen AI,"5,000",15,14,-6.67%
NAKR,Nakron,0,131,130,-0.76%
NATN,The National Neopian Bank,"41,250",15,15,0%
NEGG,Neggwork Commerce,0,31,31,0%
NST,NeoSCOOL Technologies,0,46,46,0%
NTV,Neopian TV Channel One,0,92,92,0%
NUG,Nugget Petz,"1,070",21,18,-14.29%
PDSS,PD Secure Storage,0,26,29,+11.54%
PEOP,Peophin Water Parks!,0,10,10,0%
POWR,Power-X Corp.,0,29,26,-10.34%
SHRX,Shoyrux Enterprises,0,114,114,0%
SILL,Silly Squirrel Incorporated,"13,250",14,13,-7.14%
SKBD,Skeith Bodyguards Inc.,0,9,9,0%
SKEI,Skeith Feeding Ltd.,0,196,194,-1.02%
SMUG,The Smugglers Cove,0,110,109,-0.91%
SSGS,Meri Acre Sausages,0,38,42,+10.53%
SSS,Super Splime Shakes,0,760,760,0%
STFP,Stuff-A-Pet Inc.,0,268,264,-1.49%
SWNC,Shop Wizard N-Commerce,0,18,19,+5.56%
TAG,The Auction Genie,0,50,51,+2.00%
TCAG,The Chia Actors Guild,"1,000",89,86,-3.37%
TEFV,Techrobatics Fitness Videos,"14,150",15,14,-6.67%
TGG,The Grundo Gazette,0,18,18,0%
TNAH,The Neopian Auction House,"1,000",59,55,-6.78%
TPEG,Theme Park Entertainers Guild,0,16,16,0%
TPP,The Presidential Palace,0,236,236,0%
TSRC,The Shoyru Company,0,78,80,+2.56%
TYP,Tyrannia Psychics,"1,000",17,18,+5.88%
UNIB,Unis Beauty Salon,0,27,25,-7.41%
VPTS,Virtupets,0,6,8,+33.33%
WERE,Werelupe Way,0,6,6,0%
WISH,Wish Witch Wishing Co.,0,11,11,0%
YIPP,Yippee!,0,24,27,+12.50%
