Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,24,26,+8.33%
ACFI,Achyfi Enterprises,0,40,41,+2.50%
BB,Breadmaster Bakeries,"3,000",8,9,+12.50%
BBBB,Bobs Big Bonus Bingo,"11,000",9,8,-11.11%
BODA,Boda Furnishings Inc,"60,900",15,15,0%
BOOM,Boom Boxes!,"1,000",22,25,+13.64%
BOTT,Balthazar's Faerie Bottling Inc.,500,32,38,+18.75%
BUZZ,Buzz-A-Way Insect Removal,"1,000",87,79,-9.20%
CHIA,Chia Steel Holdings,0,23,23,0%
CHPS,Chiatech Password Security,"2,000",8,9,+12.50%
COFL,Confederation of Fish Lovers,"1,000",136,132,-2.94%
CYBU,Cybun Electromatics,0,38,44,+15.79%
DROO,Dice-A-Roo Industries PLC.,"15,500",16,16,0%
DUNG,Dung Master,0,8,11,+37.50%
EEEE,EURGH!!! Ltd.,0,25,23,-8.00%
FAER,Faerie Clothing Ltd.,0,20,19,-5.00%
FISH,Fish Pops!,0,28,28,0%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"2,000",19,16,-15.79%
GG,Grundo Galactic,"23,750",16,16,0%
GORM,Gorm Corp,"31,150",16,18,+12.50%
GWH,Grundo Warehouse Mint,"1,000",23,17,-26.09%
HAKA,Hakaheke Island Flights,"23,000",6,6,0%
HELT,Health Frog Groceries,0,18,19,+5.56%
HUW,Huberts Hot Dogs,0,27,27,0%
JCK,Jacko and Sons Painting Ltd.,0,11,10,-9.09%
KATE,Kacheek Telecommunications,"52,900",16,14,-12.50%
KAUF,Kau-Kau Farm,0,110,109,-0.91%
KBAT,Kor-Bat Cricket Supplies,0,34,33,-2.94%
KSON,Kacheek and Sons Landscaping,"3,000",232,220,-5.17%
LDSC,Lost Desert Scratchcards,0,251,254,+1.20%
LUPE,Lupe Consolidated,0,18,17,-5.56%
MP,Meridell Potato Company,0,60,53,-11.67%
MYNC,Mynci Banana Imports,"1,000",47,50,+6.38%
NAI,Neopen AI,"2,000",8,8,0%
NAKR,Nakron,0,130,129,-0.77%
NATN,The National Neopian Bank,"1,000",8,7,-12.50%
NEGG,Neggwork Commerce,0,81,77,-4.94%
NST,NeoSCOOL Technologies,0,31,27,-12.90%
NTV,Neopian TV Channel One,0,102,100,-1.96%
NUG,Nugget Petz,0,12,11,-8.33%
PDSS,PD Secure Storage,0,29,35,+20.69%
PEOP,Peophin Water Parks!,"4,000",9,15,+66.67%
POWR,Power-X Corp.,0,33,33,0%
SHRX,Shoyrux Enterprises,0,101,110,+8.91%
SILL,Silly Squirrel Incorporated,"2,500",17,18,+5.88%
SKBD,Skeith Bodyguards Inc.,"44,300",14,14,0%
SKEI,Skeith Feeding Ltd.,0,104,107,+2.88%
SMUG,The Smugglers Cove,500,17,17,0%
SSGS,Meri Acre Sausages,"1,000",33,34,+3.03%
SSS,Super Splime Shakes,0,717,720,+0.42%
STFP,Stuff-A-Pet Inc.,"4,000",258,277,+7.36%
SWNC,Shop Wizard N-Commerce,0,31,33,+6.45%
TAG,The Auction Genie,0,41,32,-21.95%
TCAG,The Chia Actors Guild,0,64,58,-9.38%
TEFV,Techrobatics Fitness Videos,"1,000",34,35,+2.94%
TGG,The Grundo Gazette,"1,000",27,18,-33.33%
TNAH,The Neopian Auction House,"1,000",56,56,0%
TPEG,Theme Park Entertainers Guild,0,8,8,0%
TPP,The Presidential Palace,0,143,141,-1.40%
TSRC,The Shoyru Company,0,112,108,-3.57%
TYP,Tyrannia Psychics,0,30,31,+3.33%
UNIB,Unis Beauty Salon,0,27,31,+14.81%
VPTS,Virtupets,0,12,8,-33.33%
WERE,Werelupe Way,0,11,11,0%
WISH,Wish Witch Wishing Co.,0,13,13,0%
YIPP,Yippee!,0,38,41,+7.89%
