Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,12,10,-16.67%
ACFI,Achyfi Enterprises,0,49,46,-6.12%
BB,Breadmaster Bakeries,0,44,41,-6.82%
BBBB,Bobs Big Bonus Bingo,250,24,22,-8.33%
BODA,Boda Furnishings Inc,"8,000",16,18,+12.50%
BOOM,Boom Boxes!,0,7,10,+42.86%
BOTT,Balthazar's Faerie Bottling Inc.,"2,000",150,149,-0.67%
BUZZ,Buzz-A-Way Insect Removal,0,55,57,+3.64%
CHIA,Chia Steel Holdings,0,61,51,-16.39%
CHPS,Chiatech Password Security,0,37,32,-13.51%
COFL,Confederation of Fish Lovers,33,169,165,-2.37%
CYBU,Cybun Electromatics,0,26,25,-3.85%
DROO,Dice-A-Roo Industries PLC.,"94,000",15,14,-6.67%
DUNG,Dung Master,0,13,13,0%
EEEE,EURGH!!! Ltd.,0,14,13,-7.14%
FAER,Faerie Clothing Ltd.,0,32,30,-6.25%
FISH,Fish Pops!,"2,155",20,18,-10.00%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,42,44,+4.76%
GG,Grundo Galactic,0,11,13,+18.18%
GORM,Gorm Corp,0,14,12,-14.29%
GWH,Grundo Warehouse Mint,0,10,8,-20.00%
HAKA,Hakaheke Island Flights,0,30,25,-16.67%
HELT,Health Frog Groceries,0,75,77,+2.67%
HUW,Huberts Hot Dogs,0,51,46,-9.80%
JCK,Jacko and Sons Painting Ltd.,0,12,12,0%
KATE,Kacheek Telecommunications,0,9,10,+11.11%
KAUF,Kau-Kau Farm,0,61,61,0%
KBAT,Kor-Bat Cricket Supplies,0,34,33,-2.94%
KSON,Kacheek and Sons Landscaping,0,213,216,+1.41%
LDSC,Lost Desert Scratchcards,0,305,301,-1.31%
LUPE,Lupe Consolidated,0,13,11,-15.38%
MP,Meridell Potato Company,0,48,52,+8.33%
MYNC,Mynci Banana Imports,"2,000",131,128,-2.29%
NAI,Neopen AI,0,20,18,-10.00%
NAKR,Nakron,0,112,117,+4.46%
NATN,The National Neopian Bank,0,7,6,-14.29%
NEGG,Neggwork Commerce,"1,250",24,20,-16.67%
NST,NeoSCOOL Technologies,21,59,59,0%
NTV,Neopian TV Channel One,0,102,107,+4.90%
NUG,Nugget Petz,0,10,10,0%
PDSS,PD Secure Storage,0,30,29,-3.33%
PEOP,Peophin Water Parks!,0,9,6,-33.33%
POWR,Power-X Corp.,0,38,37,-2.63%
SHRX,Shoyrux Enterprises,0,124,123,-0.81%
SILL,Silly Squirrel Incorporated,0,13,12,-7.69%
SKBD,Skeith Bodyguards Inc.,"3,000",16,13,-18.75%
SKEI,Skeith Feeding Ltd.,0,177,183,+3.39%
SMUG,The Smugglers Cove,0,87,87,0%
SSGS,Meri Acre Sausages,0,38,39,+2.63%
SSS,Super Splime Shakes,0,767,770,+0.39%
STFP,Stuff-A-Pet Inc.,0,287,290,+1.05%
SWNC,Shop Wizard N-Commerce,250,20,19,-5.00%
TAG,The Auction Genie,0,35,37,+5.71%
TCAG,The Chia Actors Guild,0,66,79,+19.70%
TEFV,Techrobatics Fitness Videos,0,6,6,0%
TGG,The Grundo Gazette,"39,000",14,14,0%
TNAH,The Neopian Auction House,"1,000",69,68,-1.45%
TPEG,Theme Park Entertainers Guild,0,13,12,-7.69%
TPP,The Presidential Palace,0,218,223,+2.29%
TSRC,The Shoyru Company,0,87,92,+5.75%
TYP,Tyrannia Psychics,"5,000",13,16,+23.08%
UNIB,Unis Beauty Salon,"1,000",19,18,-5.26%
VPTS,Virtupets,0,12,11,-8.33%
WERE,Werelupe Way,0,9,7,-22.22%
WISH,Wish Witch Wishing Co.,"4,250",17,16,-5.88%
YIPP,Yippee!,0,6,6,0%
