Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"2,003",32,40,+25.00%
ACFI,Achyfi Enterprises,"2,005",53,50,-5.66%
BB,Breadmaster Bakeries,"30,500",13,15,+15.38%
BBBB,Bobs Big Bonus Bingo,0,10,13,+30.00%
BODA,Boda Furnishings Inc,"14,710",10,24,+140.00%
BOOM,Boom Boxes!,0,30,22,-26.67%
BOTT,Balthazar's Faerie Bottling Inc.,4,44,49,+11.36%
BUZZ,Buzz-A-Way Insect Removal,0,77,91,+18.18%
CHIA,Chia Steel Holdings,0,35,41,+17.14%
CHPS,Chiatech Password Security,"2,000",8,7,-12.50%
COFL,Confederation of Fish Lovers,"1,000",135,137,+1.48%
CYBU,Cybun Electromatics,0,36,36,0%
DROO,Dice-A-Roo Industries PLC.,"14,000",16,10,-37.50%
DUNG,Dung Master,"2,500",7,11,+57.14%
EEEE,EURGH!!! Ltd.,"24,000",15,13,-13.33%
FAER,Faerie Clothing Ltd.,"3,000",22,31,+40.91%
FISH,Fish Pops!,5,31,36,+16.13%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,12,12,0%
GG,Grundo Galactic,"4,000",11,14,+27.27%
GORM,Gorm Corp,"2,000",22,16,-27.27%
GWH,Grundo Warehouse Mint,"5,000",19,19,0%
HAKA,Hakaheke Island Flights,500,8,6,-25.00%
HELT,Health Frog Groceries,"10,510",11,16,+45.45%
HUW,Huberts Hot Dogs,"1,000",24,20,-16.67%
JCK,Jacko and Sons Painting Ltd.,0,9,12,+33.33%
KATE,Kacheek Telecommunications,"72,950",14,17,+21.43%
KAUF,Kau-Kau Farm,0,92,88,-4.35%
KBAT,Kor-Bat Cricket Supplies,"1,000",19,17,-10.53%
KSON,Kacheek and Sons Landscaping,"1,000",188,176,-6.38%
LDSC,Lost Desert Scratchcards,"1,000",299,302,+1.00%
LUPE,Lupe Consolidated,"140,460",15,13,-13.33%
MP,Meridell Potato Company,0,59,57,-3.39%
MYNC,Mynci Banana Imports,0,37,42,+13.51%
NAI,Neopen AI,"14,000",7,9,+28.57%
NAKR,Nakron,"1,000",129,132,+2.33%
NATN,The National Neopian Bank,"26,000",7,9,+28.57%
NEGG,Neggwork Commerce,0,70,62,-11.43%
NST,NeoSCOOL Technologies,0,25,24,-4.00%
NTV,Neopian TV Channel One,"1,000",89,87,-2.25%
NUG,Nugget Petz,0,12,10,-16.67%
PDSS,PD Secure Storage,500,34,26,-23.53%
PEOP,Peophin Water Parks!,"51,960",17,12,-29.41%
POWR,Power-X Corp.,0,40,41,+2.50%
SHRX,Shoyrux Enterprises,0,102,108,+5.88%
SILL,Silly Squirrel Incorporated,"1,000",26,22,-15.38%
SKBD,Skeith Bodyguards Inc.,"3,000",26,29,+11.54%
SKEI,Skeith Feeding Ltd.,"1,000",110,116,+5.45%
SMUG,The Smugglers Cove,0,21,21,0%
SSGS,Meri Acre Sausages,"1,000",44,45,+2.27%
SSS,Super Splime Shakes,"1,000",710,708,-0.28%
STFP,Stuff-A-Pet Inc.,"3,000",292,276,-5.48%
SWNC,Shop Wizard N-Commerce,0,23,24,+4.35%
TAG,The Auction Genie,0,28,33,+17.86%
TCAG,The Chia Actors Guild,"1,000",75,82,+9.33%
TEFV,Techrobatics Fitness Videos,0,38,52,+36.84%
TGG,The Grundo Gazette,"40,950",17,14,-17.65%
TNAH,The Neopian Auction House,0,60,73,+21.67%
TPEG,Theme Park Entertainers Guild,"1,000",6,10,+66.67%
TPP,The Presidential Palace,0,143,138,-3.50%
TSRC,The Shoyru Company,"2,586",105,84,-20.00%
TYP,Tyrannia Psychics,0,26,24,-7.69%
UNIB,Unis Beauty Salon,0,22,25,+13.64%
VPTS,Virtupets,0,9,8,-11.11%
WERE,Werelupe Way,"15,000",6,9,+50.00%
WISH,Wish Witch Wishing Co.,"8,000",13,8,-38.46%
YIPP,Yippee!,0,40,36,-10.00%
