Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"2,000",17,18,+5.88%
ACFI,Achyfi Enterprises,0,30,28,-6.67%
BB,Breadmaster Bakeries,"1,000",42,41,-2.38%
BBBB,Bobs Big Bonus Bingo,0,21,20,-4.76%
BODA,Boda Furnishings Inc,"4,000",17,15,-11.76%
BOOM,Boom Boxes!,"30,000",13,15,+15.38%
BOTT,Balthazar's Faerie Bottling Inc.,0,142,145,+2.11%
BUZZ,Buzz-A-Way Insect Removal,0,51,50,-1.96%
CHIA,Chia Steel Holdings,0,33,32,-3.03%
CHPS,Chiatech Password Security,0,53,57,+7.55%
COFL,Confederation of Fish Lovers,0,171,165,-3.51%
CYBU,Cybun Electromatics,0,84,93,+10.71%
DROO,Dice-A-Roo Industries PLC.,"10,000",13,17,+30.77%
DUNG,Dung Master,0,9,14,+55.56%
EEEE,EURGH!!! Ltd.,0,7,7,0%
FAER,Faerie Clothing Ltd.,0,28,27,-3.57%
FISH,Fish Pops!,0,13,11,-15.38%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,8,6,-25.00%
GG,Grundo Galactic,0,20,24,+20.00%
GORM,Gorm Corp,"2,500",28,19,-32.14%
GWH,Grundo Warehouse Mint,0,13,11,-15.38%
HAKA,Hakaheke Island Flights,"1,000",16,17,+6.25%
HELT,Health Frog Groceries,"1,000",111,109,-1.80%
HUW,Huberts Hot Dogs,"1,500",42,37,-11.90%
JCK,Jacko and Sons Painting Ltd.,0,7,9,+28.57%
KATE,Kacheek Telecommunications,0,39,45,+15.38%
KAUF,Kau-Kau Farm,0,128,123,-3.91%
KBAT,Kor-Bat Cricket Supplies,0,14,14,0%
KSON,Kacheek and Sons Landscaping,"1,000",148,148,0%
LDSC,Lost Desert Scratchcards,0,354,353,-0.28%
LUPE,Lupe Consolidated,0,6,11,+83.33%
MP,Meridell Potato Company,0,35,33,-5.71%
MYNC,Mynci Banana Imports,0,153,147,-3.92%
NAI,Neopen AI,0,17,19,+11.76%
NAKR,Nakron,0,134,135,+0.75%
NATN,The National Neopian Bank,0,7,8,+14.29%
NEGG,Neggwork Commerce,0,47,44,-6.38%
NST,NeoSCOOL Technologies,0,35,32,-8.57%
NTV,Neopian TV Channel One,0,72,68,-5.56%
NUG,Nugget Petz,0,12,10,-16.67%
PDSS,PD Secure Storage,"47,000",15,15,0%
PEOP,Peophin Water Parks!,0,21,22,+4.76%
POWR,Power-X Corp.,0,13,11,-15.38%
SHRX,Shoyrux Enterprises,"1,000",106,111,+4.72%
SILL,Silly Squirrel Incorporated,0,33,35,+6.06%
SKBD,Skeith Bodyguards Inc.,0,35,37,+5.71%
SKEI,Skeith Feeding Ltd.,0,175,183,+4.57%
SMUG,The Smugglers Cove,0,98,116,+18.37%
SSGS,Meri Acre Sausages,0,17,15,-11.76%
SSS,Super Splime Shakes,0,789,786,-0.38%
STFP,Stuff-A-Pet Inc.,"1,000",253,244,-3.56%
SWNC,Shop Wizard N-Commerce,0,20,18,-10.00%
TAG,The Auction Genie,0,28,24,-14.29%
TCAG,The Chia Actors Guild,0,89,88,-1.12%
TEFV,Techrobatics Fitness Videos,0,8,10,+25.00%
TGG,The Grundo Gazette,"2,000",17,19,+11.76%
TNAH,The Neopian Auction House,"1,000",25,20,-20.00%
TPEG,Theme Park Entertainers Guild,"1,000",16,16,0%
TPP,The Presidential Palace,0,233,226,-3.00%
TSRC,The Shoyru Company,0,83,91,+9.64%
TYP,Tyrannia Psychics,"65,000",15,14,-6.67%
UNIB,Unis Beauty Salon,0,44,45,+2.27%
VPTS,Virtupets,0,13,14,+7.69%
WERE,Werelupe Way,0,20,18,-10.00%
WISH,Wish Witch Wishing Co.,"9,000",14,16,+14.29%
YIPP,Yippee!,0,24,26,+8.33%
