Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,19,21,+10.53%
ACFI,Achyfi Enterprises,0,50,50,0%
BB,Breadmaster Bakeries,0,54,52,-3.70%
BBBB,Bobs Big Bonus Bingo,"1,000",19,20,+5.26%
BODA,Boda Furnishings Inc,0,12,12,0%
BOOM,Boom Boxes!,0,8,6,-25.00%
BOTT,Balthazar's Faerie Bottling Inc.,0,152,155,+1.97%
BUZZ,Buzz-A-Way Insect Removal,0,64,56,-12.50%
CHIA,Chia Steel Holdings,0,51,51,0%
CHPS,Chiatech Password Security,0,33,36,+9.09%
COFL,Confederation of Fish Lovers,0,171,171,0%
CYBU,Cybun Electromatics,0,57,57,0%
DROO,Dice-A-Roo Industries PLC.,"45,500",15,14,-6.67%
DUNG,Dung Master,0,11,10,-9.09%
EEEE,EURGH!!! Ltd.,0,19,19,0%
FAER,Faerie Clothing Ltd.,0,20,21,+5.00%
FISH,Fish Pops!,0,23,21,-8.70%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,34,35,+2.94%
GG,Grundo Galactic,0,6,6,0%
GORM,Gorm Corp,0,6,6,0%
GWH,Grundo Warehouse Mint,0,8,8,0%
HAKA,Hakaheke Island Flights,"2,000",18,17,-5.56%
HELT,Health Frog Groceries,0,70,74,+5.71%
HUW,Huberts Hot Dogs,0,57,55,-3.51%
JCK,Jacko and Sons Painting Ltd.,0,12,12,0%
KATE,Kacheek Telecommunications,0,19,17,-10.53%
KAUF,Kau-Kau Farm,0,46,46,0%
KBAT,Kor-Bat Cricket Supplies,0,34,34,0%
KSON,Kacheek and Sons Landscaping,0,185,187,+1.08%
LDSC,Lost Desert Scratchcards,0,318,318,0%
LUPE,Lupe Consolidated,0,6,6,0%
MP,Meridell Potato Company,0,48,51,+6.25%
MYNC,Mynci Banana Imports,"1,000",123,120,-2.44%
NAI,Neopen AI,"10,000",18,15,-16.67%
NAKR,Nakron,0,117,118,+0.85%
NATN,The National Neopian Bank,0,7,6,-14.29%
NEGG,Neggwork Commerce,0,30,30,0%
NST,NeoSCOOL Technologies,0,61,59,-3.28%
NTV,Neopian TV Channel One,0,120,120,0%
NUG,Nugget Petz,"3,000",17,17,0%
PDSS,PD Secure Storage,0,25,23,-8.00%
PEOP,Peophin Water Parks!,0,7,6,-14.29%
POWR,Power-X Corp.,0,19,18,-5.26%
SHRX,Shoyrux Enterprises,0,116,118,+1.72%
SILL,Silly Squirrel Incorporated,0,12,12,0%
SKBD,Skeith Bodyguards Inc.,0,20,20,0%
SKEI,Skeith Feeding Ltd.,0,188,188,0%
SMUG,The Smugglers Cove,0,54,60,+11.11%
SSGS,Meri Acre Sausages,0,57,59,+3.51%
SSS,Super Splime Shakes,0,755,755,0%
STFP,Stuff-A-Pet Inc.,"1,000",273,271,-0.73%
SWNC,Shop Wizard N-Commerce,0,23,22,-4.35%
TAG,The Auction Genie,0,33,33,0%
TCAG,The Chia Actors Guild,0,68,69,+1.47%
TEFV,Techrobatics Fitness Videos,0,18,17,-5.56%
TGG,The Grundo Gazette,"1,000",14,16,+14.29%
TNAH,The Neopian Auction House,0,56,54,-3.57%
TPEG,Theme Park Entertainers Guild,0,20,19,-5.00%
TPP,The Presidential Palace,0,198,198,0%
TSRC,The Shoyru Company,"1,000",57,57,0%
TYP,Tyrannia Psychics,0,12,12,0%
UNIB,Unis Beauty Salon,0,18,19,+5.56%
VPTS,Virtupets,0,9,9,0%
WERE,Werelupe Way,"43,500",16,14,-12.50%
WISH,Wish Witch Wishing Co.,0,14,14,0%
YIPP,Yippee!,0,12,13,+8.33%
