Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,46,33,-28.26%
ACFI,Achyfi Enterprises,0,28,29,+3.57%
BB,Breadmaster Bakeries,"17,500",15,16,+6.67%
BBBB,Bobs Big Bonus Bingo,"86,000",15,15,0%
BODA,Boda Furnishings Inc,"4,000",17,18,+5.88%
BOOM,Boom Boxes!,"4,000",7,6,-14.29%
BOTT,Balthazar's Faerie Bottling Inc.,250,134,139,+3.73%
BUZZ,Buzz-A-Way Insect Removal,0,49,46,-6.12%
CHIA,Chia Steel Holdings,"5,000",6,6,0%
CHPS,Chiatech Password Security,"2,000",19,18,-5.26%
COFL,Confederation of Fish Lovers,0,164,161,-1.83%
CYBU,Cybun Electromatics,0,52,47,-9.62%
DROO,Dice-A-Roo Industries PLC.,"2,000",25,21,-16.00%
DUNG,Dung Master,0,12,13,+8.33%
EEEE,EURGH!!! Ltd.,0,9,13,+44.44%
FAER,Faerie Clothing Ltd.,0,13,13,0%
FISH,Fish Pops!,0,21,23,+9.52%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"14,000",15,17,+13.33%
GG,Grundo Galactic,0,7,6,-14.29%
GORM,Gorm Corp,0,19,19,0%
GWH,Grundo Warehouse Mint,"5,000",14,16,+14.29%
HAKA,Hakaheke Island Flights,0,23,24,+4.35%
HELT,Health Frog Groceries,0,96,97,+1.04%
HUW,Huberts Hot Dogs,0,60,58,-3.33%
JCK,Jacko and Sons Painting Ltd.,0,8,9,+12.50%
KATE,Kacheek Telecommunications,"2,000",23,19,-17.39%
KAUF,Kau-Kau Farm,"1,000",80,77,-3.75%
KBAT,Kor-Bat Cricket Supplies,"5,000",18,17,-5.56%
KSON,Kacheek and Sons Landscaping,0,178,183,+2.81%
LDSC,Lost Desert Scratchcards,0,322,288,-10.56%
LUPE,Lupe Consolidated,"1,000",17,19,+11.76%
MP,Meridell Potato Company,0,50,45,-10.00%
MYNC,Mynci Banana Imports,"1,000",123,126,+2.44%
NAI,Neopen AI,0,12,11,-8.33%
NAKR,Nakron,0,100,92,-8.00%
NATN,The National Neopian Bank,"154,500",13,15,+15.38%
NEGG,Neggwork Commerce,"2,000",42,33,-21.43%
NST,NeoSCOOL Technologies,0,32,34,+6.25%
NTV,Neopian TV Channel One,0,49,47,-4.08%
NUG,Nugget Petz,"34,000",14,15,+7.14%
PDSS,PD Secure Storage,"1,000",25,22,-12.00%
PEOP,Peophin Water Parks!,"5,000",14,15,+7.14%
POWR,Power-X Corp.,0,25,26,+4.00%
SHRX,Shoyrux Enterprises,0,108,111,+2.78%
SILL,Silly Squirrel Incorporated,0,21,19,-9.52%
SKBD,Skeith Bodyguards Inc.,0,24,23,-4.17%
SKEI,Skeith Feeding Ltd.,"1,000",134,134,0%
SMUG,The Smugglers Cove,500,27,32,+18.52%
SSGS,Meri Acre Sausages,0,49,51,+4.08%
SSS,Super Splime Shakes,0,707,717,+1.41%
STFP,Stuff-A-Pet Inc.,"2,000",277,270,-2.53%
SWNC,Shop Wizard N-Commerce,0,38,41,+7.89%
TAG,The Auction Genie,250,27,23,-14.81%
TCAG,The Chia Actors Guild,0,97,83,-14.43%
TEFV,Techrobatics Fitness Videos,0,21,18,-14.29%
TGG,The Grundo Gazette,0,6,10,+66.67%
TNAH,The Neopian Auction House,0,89,93,+4.49%
TPEG,Theme Park Entertainers Guild,0,12,13,+8.33%
TPP,The Presidential Palace,0,192,184,-4.17%
TSRC,The Shoyru Company,0,72,59,-18.06%
TYP,Tyrannia Psychics,0,19,18,-5.26%
UNIB,Unis Beauty Salon,"2,000",9,7,-22.22%
VPTS,Virtupets,"7,000",7,6,-14.29%
WERE,Werelupe Way,0,8,8,0%
WISH,Wish Witch Wishing Co.,"2,000",20,18,-10.00%
YIPP,Yippee!,0,41,42,+2.44%
