Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"1,000",32,37,+15.62%
ACFI,Achyfi Enterprises,5,53,52,-1.89%
BB,Breadmaster Bakeries,0,13,14,+7.69%
BBBB,Bobs Big Bonus Bingo,0,10,12,+20.00%
BODA,Boda Furnishings Inc,0,10,14,+40.00%
BOOM,Boom Boxes!,0,30,28,-6.67%
BOTT,Balthazar's Faerie Bottling Inc.,4,44,50,+13.64%
BUZZ,Buzz-A-Way Insect Removal,0,77,89,+15.58%
CHIA,Chia Steel Holdings,0,35,35,0%
CHPS,Chiatech Password Security,"2,000",8,9,+12.50%
COFL,Confederation of Fish Lovers,"1,000",135,139,+2.96%
CYBU,Cybun Electromatics,0,36,38,+5.56%
DROO,Dice-A-Roo Industries PLC.,"12,500",16,12,-25.00%
DUNG,Dung Master,"2,500",7,9,+28.57%
EEEE,EURGH!!! Ltd.,"24,000",15,13,-13.33%
FAER,Faerie Clothing Ltd.,"1,000",22,28,+27.27%
FISH,Fish Pops!,5,31,30,-3.23%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,12,12,0%
GG,Grundo Galactic,0,11,12,+9.09%
GORM,Gorm Corp,"1,000",22,22,0%
GWH,Grundo Warehouse Mint,0,19,19,0%
HAKA,Hakaheke Island Flights,500,8,7,-12.50%
HELT,Health Frog Groceries,0,11,13,+18.18%
HUW,Huberts Hot Dogs,"1,000",24,24,0%
JCK,Jacko and Sons Painting Ltd.,0,9,7,-22.22%
KATE,Kacheek Telecommunications,"52,750",14,15,+7.14%
KAUF,Kau-Kau Farm,0,92,94,+2.17%
KBAT,Kor-Bat Cricket Supplies,0,19,19,0%
KSON,Kacheek and Sons Landscaping,0,188,181,-3.72%
LDSC,Lost Desert Scratchcards,"1,000",299,301,+0.67%
LUPE,Lupe Consolidated,"88,750",15,15,0%
MP,Meridell Potato Company,0,59,58,-1.69%
MYNC,Mynci Banana Imports,0,37,44,+18.92%
NAI,Neopen AI,"10,000",7,6,-14.29%
NAKR,Nakron,"1,000",129,137,+6.20%
NATN,The National Neopian Bank,"14,000",7,6,-14.29%
NEGG,Neggwork Commerce,0,70,66,-5.71%
NST,NeoSCOOL Technologies,0,25,22,-12.00%
NTV,Neopian TV Channel One,"1,000",89,87,-2.25%
NUG,Nugget Petz,0,12,9,-25.00%
PDSS,PD Secure Storage,500,34,29,-14.71%
PEOP,Peophin Water Parks!,"28,750",17,15,-11.76%
POWR,Power-X Corp.,0,40,39,-2.50%
SHRX,Shoyrux Enterprises,0,102,98,-3.92%
SILL,Silly Squirrel Incorporated,0,26,26,0%
SKBD,Skeith Bodyguards Inc.,"1,000",26,27,+3.85%
SKEI,Skeith Feeding Ltd.,"1,000",110,116,+5.45%
SMUG,The Smugglers Cove,0,21,21,0%
SSGS,Meri Acre Sausages,"1,000",44,44,0%
SSS,Super Splime Shakes,"1,000",710,713,+0.42%
STFP,Stuff-A-Pet Inc.,"1,000",292,293,+0.34%
SWNC,Shop Wizard N-Commerce,0,23,28,+21.74%
TAG,The Auction Genie,0,28,30,+7.14%
TCAG,The Chia Actors Guild,"1,000",75,77,+2.67%
TEFV,Techrobatics Fitness Videos,0,38,45,+18.42%
TGG,The Grundo Gazette,"14,750",17,15,-11.76%
TNAH,The Neopian Auction House,0,60,63,+5.00%
TPEG,Theme Park Entertainers Guild,0,6,8,+33.33%
TPP,The Presidential Palace,0,143,131,-8.39%
TSRC,The Shoyru Company,"1,000",105,104,-0.95%
TYP,Tyrannia Psychics,0,26,25,-3.85%
UNIB,Unis Beauty Salon,0,22,24,+9.09%
VPTS,Virtupets,0,9,10,+11.11%
WERE,Werelupe Way,"4,000",6,7,+16.67%
WISH,Wish Witch Wishing Co.,"8,000",13,11,-15.38%
YIPP,Yippee!,0,40,40,0%
