Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"23,500",13,14,+7.69%
ACFI,Achyfi Enterprises,"1,000",44,38,-13.64%
BB,Breadmaster Bakeries,"1,000",47,40,-14.89%
BBBB,Bobs Big Bonus Bingo,"5,000",18,19,+5.56%
BODA,Boda Furnishings Inc,0,18,18,0%
BOOM,Boom Boxes!,0,12,13,+8.33%
BOTT,Balthazar's Faerie Bottling Inc.,100,149,165,+10.74%
BUZZ,Buzz-A-Way Insect Removal,"1,000",57,61,+7.02%
CHIA,Chia Steel Holdings,"1,000",31,30,-3.23%
CHPS,Chiatech Password Security,0,53,53,0%
COFL,Confederation of Fish Lovers,"3,000",166,161,-3.01%
CYBU,Cybun Electromatics,"1,000",27,36,+33.33%
DROO,Dice-A-Roo Industries PLC.,0,8,6,-25.00%
DUNG,Dung Master,0,14,9,-35.71%
EEEE,EURGH!!! Ltd.,0,14,9,-35.71%
FAER,Faerie Clothing Ltd.,0,25,31,+24.00%
FISH,Fish Pops!,"15,900",19,15,-21.05%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,29,27,-6.90%
GG,Grundo Galactic,"2,200",18,23,+27.78%
GORM,Gorm Corp,"3,000",11,14,+27.27%
GWH,Grundo Warehouse Mint,0,7,11,+57.14%
HAKA,Hakaheke Island Flights,"3,000",18,17,-5.56%
HELT,Health Frog Groceries,"1,000",107,105,-1.87%
HUW,Huberts Hot Dogs,0,53,51,-3.77%
JCK,Jacko and Sons Painting Ltd.,"2,200",19,19,0%
KATE,Kacheek Telecommunications,0,11,13,+18.18%
KAUF,Kau-Kau Farm,0,85,89,+4.71%
KBAT,Kor-Bat Cricket Supplies,"2,500",32,29,-9.38%
KSON,Kacheek and Sons Landscaping,"1,000",219,211,-3.65%
LDSC,Lost Desert Scratchcards,"1,000",297,292,-1.68%
LUPE,Lupe Consolidated,0,10,12,+20.00%
MP,Meridell Potato Company,0,52,49,-5.77%
MYNC,Mynci Banana Imports,0,136,138,+1.47%
NAI,Neopen AI,"74,500",18,15,-16.67%
NAKR,Nakron,0,135,128,-5.19%
NATN,The National Neopian Bank,"128,000",15,14,-6.67%
NEGG,Neggwork Commerce,0,29,29,0%
NST,NeoSCOOL Technologies,0,54,53,-1.85%
NTV,Neopian TV Channel One,0,96,103,+7.29%
NUG,Nugget Petz,"29,400",13,17,+30.77%
PDSS,PD Secure Storage,0,32,28,-12.50%
PEOP,Peophin Water Parks!,0,6,11,+83.33%
POWR,Power-X Corp.,0,35,32,-8.57%
SHRX,Shoyrux Enterprises,0,117,112,-4.27%
SILL,Silly Squirrel Incorporated,0,7,11,+57.14%
SKBD,Skeith Bodyguards Inc.,0,9,8,-11.11%
SKEI,Skeith Feeding Ltd.,"1,000",196,203,+3.57%
SMUG,The Smugglers Cove,0,116,109,-6.03%
SSGS,Meri Acre Sausages,0,35,36,+2.86%
SSS,Super Splime Shakes,0,768,765,-0.39%
STFP,Stuff-A-Pet Inc.,"2,000",279,276,-1.08%
SWNC,Shop Wizard N-Commerce,"2,600",19,16,-15.79%
TAG,The Auction Genie,0,40,45,+12.50%
TCAG,The Chia Actors Guild,"1,000",95,86,-9.47%
TEFV,Techrobatics Fitness Videos,"34,450",16,15,-6.25%
TGG,The Grundo Gazette,"2,000",18,19,+5.56%
TNAH,The Neopian Auction House,0,56,59,+5.36%
TPEG,Theme Park Entertainers Guild,"92,500",19,17,-10.53%
TPP,The Presidential Palace,"1,000",228,241,+5.70%
TSRC,The Shoyru Company,0,89,82,-7.87%
TYP,Tyrannia Psychics,"47,150",15,16,+6.67%
UNIB,Unis Beauty Salon,0,31,30,-3.23%
VPTS,Virtupets,0,6,6,0%
WERE,Werelupe Way,0,9,6,-33.33%
WISH,Wish Witch Wishing Co.,0,7,9,+28.57%
YIPP,Yippee!,500,20,18,-10.00%
