Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"1,001",24,28,+16.67%
ACFI,Achyfi Enterprises,1,40,50,+25.00%
BB,Breadmaster Bakeries,"3,000",8,11,+37.50%
BBBB,Bobs Big Bonus Bingo,"13,000",9,8,-11.11%
BODA,Boda Furnishings Inc,"95,900",15,14,-6.67%
BOOM,Boom Boxes!,"2,001",22,31,+40.91%
BOTT,Balthazar's Faerie Bottling Inc.,501,32,37,+15.62%
BUZZ,Buzz-A-Way Insect Removal,"2,500",87,74,-14.94%
CHIA,Chia Steel Holdings,"2,000",23,30,+30.43%
CHPS,Chiatech Password Security,"2,000",8,8,0%
COFL,Confederation of Fish Lovers,"1,000",136,141,+3.68%
CYBU,Cybun Electromatics,"2,000",38,36,-5.26%
DROO,Dice-A-Roo Industries PLC.,"26,500",16,14,-12.50%
DUNG,Dung Master,"1,000",8,6,-25.00%
EEEE,EURGH!!! Ltd.,"3,000",25,17,-32.00%
FAER,Faerie Clothing Ltd.,"3,000",20,19,-5.00%
FISH,Fish Pops!,0,28,33,+17.86%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"71,400",19,14,-26.32%
GG,Grundo Galactic,"28,802",16,15,-6.25%
GORM,Gorm Corp,"35,150",16,20,+25.00%
GWH,Grundo Warehouse Mint,"6,000",23,18,-21.74%
HAKA,Hakaheke Island Flights,"26,000",6,7,+16.67%
HELT,Health Frog Groceries,"57,000",18,15,-16.67%
HUW,Huberts Hot Dogs,0,27,28,+3.70%
JCK,Jacko and Sons Painting Ltd.,0,11,11,0%
KATE,Kacheek Telecommunications,"60,420",16,22,+37.50%
KAUF,Kau-Kau Farm,0,110,100,-9.09%
KBAT,Kor-Bat Cricket Supplies,0,34,28,-17.65%
KSON,Kacheek and Sons Landscaping,"3,000",232,211,-9.05%
LDSC,Lost Desert Scratchcards,"1,000",251,298,+18.73%
LUPE,Lupe Consolidated,"4,500",18,15,-16.67%
MP,Meridell Potato Company,"1,400",60,59,-1.67%
MYNC,Mynci Banana Imports,"1,000",47,54,+14.89%
NAI,Neopen AI,"2,000",8,9,+12.50%
NAKR,Nakron,"1,000",130,136,+4.62%
NATN,The National Neopian Bank,"3,000",8,8,0%
NEGG,Neggwork Commerce,"1,000",81,84,+3.70%
NST,NeoSCOOL Technologies,0,31,26,-16.13%
NTV,Neopian TV Channel One,30,102,102,0%
NUG,Nugget Petz,0,12,10,-16.67%
PDSS,PD Secure Storage,0,29,32,+10.34%
PEOP,Peophin Water Parks!,"22,500",9,15,+66.67%
POWR,Power-X Corp.,0,33,31,-6.06%
SHRX,Shoyrux Enterprises,"2,000",101,106,+4.95%
SILL,Silly Squirrel Incorporated,"3,500",17,18,+5.88%
SKBD,Skeith Bodyguards Inc.,"75,900",14,19,+35.71%
SKEI,Skeith Feeding Ltd.,0,104,105,+0.96%
SMUG,The Smugglers Cove,"1,520",17,19,+11.76%
SSGS,Meri Acre Sausages,"1,000",33,35,+6.06%
SSS,Super Splime Shakes,0,717,713,-0.56%
STFP,Stuff-A-Pet Inc.,"4,000",258,269,+4.26%
SWNC,Shop Wizard N-Commerce,0,31,28,-9.68%
TAG,The Auction Genie,0,41,32,-21.95%
TCAG,The Chia Actors Guild,0,64,55,-14.06%
TEFV,Techrobatics Fitness Videos,"1,000",34,35,+2.94%
TGG,The Grundo Gazette,"6,501",27,19,-29.63%
TNAH,The Neopian Auction House,"1,000",56,51,-8.93%
TPEG,Theme Park Entertainers Guild,0,8,6,-25.00%
TPP,The Presidential Palace,0,143,148,+3.50%
TSRC,The Shoyru Company,"1,000",112,108,-3.57%
TYP,Tyrannia Psychics,0,30,25,-16.67%
UNIB,Unis Beauty Salon,0,27,28,+3.70%
VPTS,Virtupets,"13,000",12,7,-41.67%
WERE,Werelupe Way,0,11,9,-18.18%
WISH,Wish Witch Wishing Co.,0,13,12,-7.69%
YIPP,Yippee!,0,38,45,+18.42%
