Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,19,18,-5.26%
ACFI,Achyfi Enterprises,0,50,50,0%
BB,Breadmaster Bakeries,0,53,55,+3.77%
BBBB,Bobs Big Bonus Bingo,"23,700",16,15,-6.25%
BODA,Boda Furnishings Inc,0,7,7,0%
BOOM,Boom Boxes!,"7,000",17,16,-5.88%
BOTT,Balthazar's Faerie Bottling Inc.,0,140,141,+0.71%
BUZZ,Buzz-A-Way Insect Removal,0,73,75,+2.74%
CHIA,Chia Steel Holdings,0,54,55,+1.85%
CHPS,Chiatech Password Security,0,22,24,+9.09%
COFL,Confederation of Fish Lovers,"1,000",151,149,-1.32%
CYBU,Cybun Electromatics,0,50,51,+2.00%
DROO,Dice-A-Roo Industries PLC.,0,18,18,0%
DUNG,Dung Master,0,7,6,-14.29%
EEEE,EURGH!!! Ltd.,0,9,10,+11.11%
FAER,Faerie Clothing Ltd.,"1,000",17,19,+11.76%
FISH,Fish Pops!,0,18,18,0%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,38,38,0%
GG,Grundo Galactic,0,10,11,+10.00%
GORM,Gorm Corp,0,10,11,+10.00%
GWH,Grundo Warehouse Mint,0,7,6,-14.29%
HAKA,Hakaheke Island Flights,0,18,17,-5.56%
HELT,Health Frog Groceries,0,70,72,+2.86%
HUW,Huberts Hot Dogs,0,60,61,+1.67%
JCK,Jacko and Sons Painting Ltd.,"1,000",17,17,0%
KATE,Kacheek Telecommunications,"20,300",14,15,+7.14%
KAUF,Kau-Kau Farm,0,62,60,-3.23%
KBAT,Kor-Bat Cricket Supplies,0,21,23,+9.52%
KSON,Kacheek and Sons Landscaping,0,178,185,+3.93%
LDSC,Lost Desert Scratchcards,0,285,283,-0.70%
LUPE,Lupe Consolidated,0,8,7,-12.50%
MP,Meridell Potato Company,0,49,48,-2.04%
MYNC,Mynci Banana Imports,0,101,109,+7.92%
NAI,Neopen AI,0,17,17,0%
NAKR,Nakron,0,125,123,-1.60%
NATN,The National Neopian Bank,0,9,10,+11.11%
NEGG,Neggwork Commerce,0,33,33,0%
NST,NeoSCOOL Technologies,0,74,72,-2.70%
NTV,Neopian TV Channel One,0,110,108,-1.82%
NUG,Nugget Petz,0,19,21,+10.53%
PDSS,PD Secure Storage,0,30,27,-10.00%
PEOP,Peophin Water Parks!,0,13,13,0%
POWR,Power-X Corp.,0,17,18,+5.88%
SHRX,Shoyrux Enterprises,0,110,109,-0.91%
SILL,Silly Squirrel Incorporated,0,19,17,-10.53%
SKBD,Skeith Bodyguards Inc.,"2,000",17,17,0%
SKEI,Skeith Feeding Ltd.,0,176,176,0%
SMUG,The Smugglers Cove,0,71,71,0%
SSGS,Meri Acre Sausages,0,44,45,+2.27%
SSS,Super Splime Shakes,0,746,750,+0.54%
STFP,Stuff-A-Pet Inc.,0,274,286,+4.38%
SWNC,Shop Wizard N-Commerce,0,20,20,0%
TAG,The Auction Genie,0,32,32,0%
TCAG,The Chia Actors Guild,0,60,68,+13.33%
TEFV,Techrobatics Fitness Videos,"40,500",15,15,0%
TGG,The Grundo Gazette,"1,000",19,20,+5.26%
TNAH,The Neopian Auction House,0,48,48,0%
TPEG,Theme Park Entertainers Guild,"3,500",16,17,+6.25%
TPP,The Presidential Palace,0,196,196,0%
TSRC,The Shoyru Company,10,62,66,+6.45%
TYP,Tyrannia Psychics,0,6,7,+16.67%
UNIB,Unis Beauty Salon,0,26,28,+7.69%
VPTS,Virtupets,0,8,8,0%
WERE,Werelupe Way,"4,000",14,15,+7.14%
WISH,Wish Witch Wishing Co.,0,19,19,0%
YIPP,Yippee!,0,10,11,+10.00%
