Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,10,42,54,+28.57%
ACFI,Achyfi Enterprises,"4,000",57,47,-17.54%
BB,Breadmaster Bakeries,0,10,14,+40.00%
BBBB,Bobs Big Bonus Bingo,"3,000",8,11,+37.50%
BODA,Boda Furnishings Inc,0,14,12,-14.29%
BOOM,Boom Boxes!,"9,000",9,8,-11.11%
BOTT,Balthazar's Faerie Bottling Inc.,"2,000",140,140,0%
BUZZ,Buzz-A-Way Insect Removal,0,62,55,-11.29%
CHIA,Chia Steel Holdings,"23,000",6,6,0%
CHPS,Chiatech Password Security,"69,000",14,17,+21.43%
COFL,Confederation of Fish Lovers,0,155,156,+0.65%
CYBU,Cybun Electromatics,"1,100",36,38,+5.56%
DROO,Dice-A-Roo Industries PLC.,0,14,13,-7.14%
DUNG,Dung Master,0,10,13,+30.00%
EEEE,EURGH!!! Ltd.,"8,520",15,16,+6.67%
FAER,Faerie Clothing Ltd.,0,13,12,-7.69%
FISH,Fish Pops!,0,34,35,+2.94%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"242,700",15,12,-20.00%
GG,Grundo Galactic,"4,500",20,16,-20.00%
GORM,Gorm Corp,"5,000",10,14,+40.00%
GWH,Grundo Warehouse Mint,"2,000",8,10,+25.00%
HAKA,Hakaheke Island Flights,"4,000",17,18,+5.88%
HELT,Health Frog Groceries,"2,000",51,69,+35.29%
HUW,Huberts Hot Dogs,0,37,41,+10.81%
JCK,Jacko and Sons Painting Ltd.,"12,000",12,9,-25.00%
KATE,Kacheek Telecommunications,"22,920",19,13,-31.58%
KAUF,Kau-Kau Farm,"2,000",70,68,-2.86%
KBAT,Kor-Bat Cricket Supplies,0,9,12,+33.33%
KSON,Kacheek and Sons Landscaping,"2,000",191,199,+4.19%
LDSC,Lost Desert Scratchcards,"3,000",337,369,+9.50%
LUPE,Lupe Consolidated,0,19,18,-5.26%
MP,Meridell Potato Company,0,41,38,-7.32%
MYNC,Mynci Banana Imports,0,59,97,+64.41%
NAI,Neopen AI,"40,500",13,16,+23.08%
NAKR,Nakron,"1,000",119,117,-1.68%
NATN,The National Neopian Bank,500,19,18,-5.26%
NEGG,Neggwork Commerce,"1,000",42,37,-11.90%
NST,NeoSCOOL Technologies,"1,000",30,35,+16.67%
NTV,Neopian TV Channel One,"3,000",75,52,-30.67%
NUG,Nugget Petz,"64,600",14,14,0%
PDSS,PD Secure Storage,0,47,48,+2.13%
PEOP,Peophin Water Parks!,"1,000",18,19,+5.56%
POWR,Power-X Corp.,"1,000",32,29,-9.38%
SHRX,Shoyrux Enterprises,0,124,115,-7.26%
SILL,Silly Squirrel Incorporated,"2,000",16,18,+12.50%
SKBD,Skeith Bodyguards Inc.,0,36,40,+11.11%
SKEI,Skeith Feeding Ltd.,0,145,146,+0.69%
SMUG,The Smugglers Cove,"5,000",19,20,+5.26%
SSGS,Meri Acre Sausages,0,36,39,+8.33%
SSS,Super Splime Shakes,"1,000",710,704,-0.85%
STFP,Stuff-A-Pet Inc.,"2,000",237,259,+9.28%
SWNC,Shop Wizard N-Commerce,0,25,27,+8.00%
TAG,The Auction Genie,"2,000",45,36,-20.00%
TCAG,The Chia Actors Guild,0,83,83,0%
TEFV,Techrobatics Fitness Videos,500,28,28,0%
TGG,The Grundo Gazette,"17,000",17,6,-64.71%
TNAH,The Neopian Auction House,0,80,78,-2.50%
TPEG,Theme Park Entertainers Guild,0,13,11,-15.38%
TPP,The Presidential Palace,"1,000",141,140,-0.71%
TSRC,The Shoyru Company,0,71,74,+4.23%
TYP,Tyrannia Psychics,0,21,18,-14.29%
UNIB,Unis Beauty Salon,"17,000",18,14,-22.22%
VPTS,Virtupets,"2,000",8,7,-12.50%
WERE,Werelupe Way,"13,000",8,10,+25.00%
WISH,Wish Witch Wishing Co.,"3,105",12,18,+50.00%
YIPP,Yippee!,"1,000",63,53,-15.87%
