Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,26,22,-15.38%
ACFI,Achyfi Enterprises,0,32,37,+15.62%
BB,Breadmaster Bakeries,"4,500",9,7,-22.22%
BBBB,Bobs Big Bonus Bingo,"18,000",6,9,+50.00%
BODA,Boda Furnishings Inc,"36,980",17,13,-23.53%
BOOM,Boom Boxes!,"4,000",18,19,+5.56%
BOTT,Balthazar's Faerie Bottling Inc.,0,23,29,+26.09%
BUZZ,Buzz-A-Way Insect Removal,0,75,79,+5.33%
CHIA,Chia Steel Holdings,0,22,25,+13.64%
CHPS,Chiatech Password Security,"3,000",9,10,+11.11%
COFL,Confederation of Fish Lovers,"1,000",133,138,+3.76%
CYBU,Cybun Electromatics,"1,000",45,41,-8.89%
DROO,Dice-A-Roo Industries PLC.,"21,520",15,18,+20.00%
DUNG,Dung Master,0,9,10,+11.11%
EEEE,EURGH!!! Ltd.,"2,000",31,24,-22.58%
FAER,Faerie Clothing Ltd.,"1,000",19,20,+5.26%
FISH,Fish Pops!,"2,000",25,24,-4.00%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"3,700",21,17,-19.05%
GG,Grundo Galactic,"6,000",16,19,+18.75%
GORM,Gorm Corp,0,8,14,+75.00%
GWH,Grundo Warehouse Mint,0,26,24,-7.69%
HAKA,Hakaheke Island Flights,"4,500",8,6,-25.00%
HELT,Health Frog Groceries,"7,000",12,15,+25.00%
HUW,Huberts Hot Dogs,"1,000",31,32,+3.23%
JCK,Jacko and Sons Painting Ltd.,0,13,12,-7.69%
KATE,Kacheek Telecommunications,"49,500",12,14,+16.67%
KAUF,Kau-Kau Farm,0,104,106,+1.92%
KBAT,Kor-Bat Cricket Supplies,0,38,35,-7.89%
KSON,Kacheek and Sons Landscaping,"1,000",243,225,-7.41%
LDSC,Lost Desert Scratchcards,"2,000",267,262,-1.87%
LUPE,Lupe Consolidated,"25,500",18,16,-11.11%
MP,Meridell Potato Company,0,57,59,+3.51%
MYNC,Mynci Banana Imports,"2,000",61,45,-26.23%
NAI,Neopen AI,0,10,8,-20.00%
NAKR,Nakron,0,124,126,+1.61%
NATN,The National Neopian Bank,0,12,11,-8.33%
NEGG,Neggwork Commerce,0,77,80,+3.90%
NST,NeoSCOOL Technologies,100,24,26,+8.33%
NTV,Neopian TV Channel One,0,102,106,+3.92%
NUG,Nugget Petz,0,8,11,+37.50%
PDSS,PD Secure Storage,0,26,25,-3.85%
PEOP,Peophin Water Parks!,0,11,11,0%
POWR,Power-X Corp.,"1,000",37,28,-24.32%
SHRX,Shoyrux Enterprises,0,104,100,-3.85%
SILL,Silly Squirrel Incorporated,"3,000",14,15,+7.14%
SKBD,Skeith Bodyguards Inc.,"42,000",17,16,-5.88%
SKEI,Skeith Feeding Ltd.,0,107,114,+6.54%
SMUG,The Smugglers Cove,"59,020",14,16,+14.29%
SSGS,Meri Acre Sausages,0,33,33,0%
SSS,Super Splime Shakes,"1,000",714,723,+1.26%
STFP,Stuff-A-Pet Inc.,"2,000",250,236,-5.60%
SWNC,Shop Wizard N-Commerce,0,33,32,-3.03%
TAG,The Auction Genie,0,42,45,+7.14%
TCAG,The Chia Actors Guild,"1,000",71,67,-5.63%
TEFV,Techrobatics Fitness Videos,0,24,25,+4.17%
TGG,The Grundo Gazette,0,28,32,+14.29%
TNAH,The Neopian Auction House,0,51,52,+1.96%
TPEG,Theme Park Entertainers Guild,0,10,9,-10.00%
TPP,The Presidential Palace,"1,000",144,139,-3.47%
TSRC,The Shoyru Company,"1,000",111,106,-4.50%
TYP,Tyrannia Psychics,0,29,29,0%
UNIB,Unis Beauty Salon,"1,000",33,29,-12.12%
VPTS,Virtupets,"124,800",12,14,+16.67%
WERE,Werelupe Way,"1,000",13,10,-23.08%
WISH,Wish Witch Wishing Co.,"10,000",7,6,-14.29%
YIPP,Yippee!,"1,000",40,42,+5.00%
