Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"3,100",31,32,+3.23%
ACFI,Achyfi Enterprises,"3,000",52,53,+1.92%
BB,Breadmaster Bakeries,0,12,13,+8.33%
BBBB,Bobs Big Bonus Bingo,"4,500",7,10,+42.86%
BODA,Boda Furnishings Inc,0,12,10,-16.67%
BOOM,Boom Boxes!,"1,000",31,30,-3.23%
BOTT,Balthazar's Faerie Bottling Inc.,0,41,41,0%
BUZZ,Buzz-A-Way Insect Removal,"2,000",74,77,+4.05%
CHIA,Chia Steel Holdings,0,31,33,+6.45%
CHPS,Chiatech Password Security,"12,000",8,9,+12.50%
COFL,Confederation of Fish Lovers,"1,000",141,135,-4.26%
CYBU,Cybun Electromatics,0,37,36,-2.70%
DROO,Dice-A-Roo Industries PLC.,"17,100",17,16,-5.88%
DUNG,Dung Master,"18,000",6,7,+16.67%
EEEE,EURGH!!! Ltd.,"198,800",18,15,-16.67%
FAER,Faerie Clothing Ltd.,"3,000",24,21,-12.50%
FISH,Fish Pops!,0,33,31,-6.06%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"3,000",14,11,-21.43%
GG,Grundo Galactic,"14,000",17,11,-35.29%
GORM,Gorm Corp,0,23,22,-4.35%
GWH,Grundo Warehouse Mint,0,20,19,-5.00%
HAKA,Hakaheke Island Flights,"2,500",6,9,+50.00%
HELT,Health Frog Groceries,"23,500",16,11,-31.25%
HUW,Huberts Hot Dogs,"1,100",25,24,-4.00%
JCK,Jacko and Sons Painting Ltd.,0,13,9,-30.77%
KATE,Kacheek Telecommunications,"4,000",22,14,-36.36%
KAUF,Kau-Kau Farm,"1,000",99,97,-2.02%
KBAT,Kor-Bat Cricket Supplies,"1,000",26,21,-19.23%
KSON,Kacheek and Sons Landscaping,"1,000",196,188,-4.08%
LDSC,Lost Desert Scratchcards,0,297,299,+0.67%
LUPE,Lupe Consolidated,"73,450",17,16,-5.88%
MP,Meridell Potato Company,0,59,59,0%
MYNC,Mynci Banana Imports,"2,000",50,37,-26.00%
NAI,Neopen AI,"5,000",10,7,-30.00%
NAKR,Nakron,"1,000",137,129,-5.84%
NATN,The National Neopian Bank,"1,000",8,7,-12.50%
NEGG,Neggwork Commerce,"1,000",74,67,-9.46%
NST,NeoSCOOL Technologies,0,27,26,-3.70%
NTV,Neopian TV Channel One,"2,100",103,88,-14.56%
NUG,Nugget Petz,0,8,12,+50.00%
PDSS,PD Secure Storage,"2,000",32,34,+6.25%
PEOP,Peophin Water Parks!,"132,255",14,17,+21.43%
POWR,Power-X Corp.,0,35,42,+20.00%
SHRX,Shoyrux Enterprises,"1,000",107,99,-7.48%
SILL,Silly Squirrel Incorporated,"1,500",18,26,+44.44%
SKBD,Skeith Bodyguards Inc.,"1,000",20,26,+30.00%
SKEI,Skeith Feeding Ltd.,"1,000",104,110,+5.77%
SMUG,The Smugglers Cove,"3,100",20,21,+5.00%
SSGS,Meri Acre Sausages,"1,000",39,44,+12.82%
SSS,Super Splime Shakes,"2,100",703,710,+1.00%
STFP,Stuff-A-Pet Inc.,"3,000",269,292,+8.55%
SWNC,Shop Wizard N-Commerce,0,28,25,-10.71%
TAG,The Auction Genie,0,32,28,-12.50%
TCAG,The Chia Actors Guild,"1,000",52,75,+44.23%
TEFV,Techrobatics Fitness Videos,0,34,38,+11.76%
TGG,The Grundo Gazette,"33,600",20,17,-15.00%
TNAH,The Neopian Auction House,0,53,60,+13.21%
TPEG,Theme Park Entertainers Guild,"2,000",6,6,0%
TPP,The Presidential Palace,"1,000",141,143,+1.42%
TSRC,The Shoyru Company,"1,000",108,105,-2.78%
TYP,Tyrannia Psychics,"1,000",28,26,-7.14%
UNIB,Unis Beauty Salon,24,26,23,-11.54%
VPTS,Virtupets,"8,000",7,9,+28.57%
WERE,Werelupe Way,"9,000",8,6,-25.00%
WISH,Wish Witch Wishing Co.,"4,000",13,12,-7.69%
YIPP,Yippee!,0,44,40,-9.09%
