Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,"71,001",15,17,+13.33%
ACFI,Achyfi Enterprises,0,38,32,-15.79%
BB,Breadmaster Bakeries,0,47,42,-10.64%
BBBB,Bobs Big Bonus Bingo,"8,000",16,21,+31.25%
BODA,Boda Furnishings Inc,"50,200",18,17,-5.56%
BOOM,Boom Boxes!,0,12,12,0%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",140,140,0%
BUZZ,Buzz-A-Way Insect Removal,"2,000",55,51,-7.27%
CHIA,Chia Steel Holdings,0,38,33,-13.16%
CHPS,Chiatech Password Security,0,46,53,+15.22%
COFL,Confederation of Fish Lovers,"1,000",183,171,-6.56%
CYBU,Cybun Electromatics,"2,000",58,84,+44.83%
DROO,Dice-A-Roo Industries PLC.,0,8,13,+62.50%
DUNG,Dung Master,0,10,10,0%
EEEE,EURGH!!! Ltd.,0,6,9,+50.00%
FAER,Faerie Clothing Ltd.,"1,200",26,30,+15.38%
FISH,Fish Pops!,"7,500",17,12,-29.41%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,11,8,-27.27%
GG,Grundo Galactic,"1,000",28,20,-28.57%
GORM,Gorm Corp,250,23,29,+26.09%
GWH,Grundo Warehouse Mint,"18,000",14,13,-7.14%
HAKA,Hakaheke Island Flights,"36,502",10,16,+60.00%
HELT,Health Frog Groceries,0,106,111,+4.72%
HUW,Huberts Hot Dogs,"1,000",32,41,+28.12%
JCK,Jacko and Sons Painting Ltd.,0,13,7,-46.15%
KATE,Kacheek Telecommunications,"1,000",31,38,+22.58%
KAUF,Kau-Kau Farm,0,122,128,+4.92%
KBAT,Kor-Bat Cricket Supplies,"8,000",26,14,-46.15%
KSON,Kacheek and Sons Landscaping,"2,000",148,148,0%
LDSC,Lost Desert Scratchcards,"1,000",323,354,+9.60%
LUPE,Lupe Consolidated,0,10,6,-40.00%
MP,Meridell Potato Company,0,33,35,+6.06%
MYNC,Mynci Banana Imports,0,157,157,0%
NAI,Neopen AI,"78,000",14,17,+21.43%
NAKR,Nakron,0,129,134,+3.88%
NATN,The National Neopian Bank,0,10,8,-20.00%
NEGG,Neggwork Commerce,"1,000",55,47,-14.55%
NST,NeoSCOOL Technologies,0,37,35,-5.41%
NTV,Neopian TV Channel One,"1,000",72,76,+5.56%
NUG,Nugget Petz,"84,000",15,12,-20.00%
PDSS,PD Secure Storage,"52,500",15,14,-6.67%
PEOP,Peophin Water Parks!,0,20,21,+5.00%
POWR,Power-X Corp.,"19,000",17,13,-23.53%
SHRX,Shoyrux Enterprises,"1,000",108,106,-1.85%
SILL,Silly Squirrel Incorporated,250,25,33,+32.00%
SKBD,Skeith Bodyguards Inc.,0,38,35,-7.89%
SKEI,Skeith Feeding Ltd.,0,198,175,-11.62%
SMUG,The Smugglers Cove,0,108,98,-9.26%
SSGS,Meri Acre Sausages,"2,250",16,17,+6.25%
SSS,Super Splime Shakes,"1,000",780,789,+1.15%
STFP,Stuff-A-Pet Inc.,"1,100",266,253,-4.89%
SWNC,Shop Wizard N-Commerce,"1,250",17,20,+17.65%
TAG,The Auction Genie,0,21,28,+33.33%
TCAG,The Chia Actors Guild,0,105,91,-13.33%
TEFV,Techrobatics Fitness Videos,0,6,8,+33.33%
TGG,The Grundo Gazette,0,20,17,-15.00%
TNAH,The Neopian Auction House,0,33,25,-24.24%
TPEG,Theme Park Entertainers Guild,"1,000",12,16,+33.33%
TPP,The Presidential Palace,0,222,233,+4.95%
TSRC,The Shoyru Company,0,93,83,-10.75%
TYP,Tyrannia Psychics,"50,000",18,15,-16.67%
UNIB,Unis Beauty Salon,0,35,41,+17.14%
VPTS,Virtupets,0,9,13,+44.44%
WERE,Werelupe Way,"1,700",17,20,+17.65%
WISH,Wish Witch Wishing Co.,"1,000",10,14,+40.00%
YIPP,Yippee!,"1,000",38,26,-31.58%
