Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,44,41,-6.82%
ACFI,Achyfi Enterprises,0,41,46,+12.20%
BB,Breadmaster Bakeries,"34,250",15,14,-6.67%
BBBB,Bobs Big Bonus Bingo,"13,000",6,7,+16.67%
BODA,Boda Furnishings Inc,"76,508",16,17,+6.25%
BOOM,Boom Boxes!,"1,000",8,12,+50.00%
BOTT,Balthazar's Faerie Bottling Inc.,0,124,128,+3.23%
BUZZ,Buzz-A-Way Insect Removal,0,66,69,+4.55%
CHIA,Chia Steel Holdings,0,8,11,+37.50%
CHPS,Chiatech Password Security,0,9,13,+44.44%
COFL,Confederation of Fish Lovers,0,154,157,+1.95%
CYBU,Cybun Electromatics,"2,000",30,35,+16.67%
DROO,Dice-A-Roo Industries PLC.,0,9,10,+11.11%
DUNG,Dung Master,0,8,9,+12.50%
EEEE,EURGH!!! Ltd.,"58,250",15,15,0%
FAER,Faerie Clothing Ltd.,"1,000",19,18,-5.26%
FISH,Fish Pops!,0,29,33,+13.79%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"5,000",9,9,0%
GG,Grundo Galactic,"1,000",16,21,+31.25%
GORM,Gorm Corp,0,11,11,0%
GWH,Grundo Warehouse Mint,"18,000",6,6,0%
HAKA,Hakaheke Island Flights,"1,000",19,16,-15.79%
HELT,Health Frog Groceries,"1,500",50,46,-8.00%
HUW,Huberts Hot Dogs,0,30,34,+13.33%
JCK,Jacko and Sons Painting Ltd.,0,13,13,0%
KATE,Kacheek Telecommunications,"6,000",15,20,+33.33%
KAUF,Kau-Kau Farm,0,71,70,-1.41%
KBAT,Kor-Bat Cricket Supplies,"1,000",9,8,-11.11%
KSON,Kacheek and Sons Landscaping,"2,000",174,187,+7.47%
LDSC,Lost Desert Scratchcards,"2,000",322,326,+1.24%
LUPE,Lupe Consolidated,"1,010",19,17,-10.53%
MP,Meridell Potato Company,0,50,46,-8.00%
MYNC,Mynci Banana Imports,"2,000",53,54,+1.89%
NAI,Neopen AI,"49,250",16,15,-6.25%
NAKR,Nakron,"1,000",123,121,-1.63%
NATN,The National Neopian Bank,0,17,18,+5.88%
NEGG,Neggwork Commerce,"1,000",39,45,+15.38%
NST,NeoSCOOL Technologies,"1,000",30,35,+16.67%
NTV,Neopian TV Channel One,"1,000",78,82,+5.13%
NUG,Nugget Petz,"3,013",19,16,-15.79%
PDSS,PD Secure Storage,0,39,56,+43.59%
PEOP,Peophin Water Parks!,"11,000",17,17,0%
POWR,Power-X Corp.,0,40,42,+5.00%
SHRX,Shoyrux Enterprises,0,120,120,0%
SILL,Silly Squirrel Incorporated,"53,250",16,15,-6.25%
SKBD,Skeith Bodyguards Inc.,0,34,33,-2.94%
SKEI,Skeith Feeding Ltd.,0,145,148,+2.07%
SMUG,The Smugglers Cove,"1,000",23,19,-17.39%
SSGS,Meri Acre Sausages,0,39,35,-10.26%
SSS,Super Splime Shakes,"2,000",709,716,+0.99%
STFP,Stuff-A-Pet Inc.,"3,000",240,238,-0.83%
SWNC,Shop Wizard N-Commerce,"1,000",21,24,+14.29%
TAG,The Auction Genie,0,48,52,+8.33%
TCAG,The Chia Actors Guild,0,86,78,-9.30%
TEFV,Techrobatics Fitness Videos,0,31,28,-9.68%
TGG,The Grundo Gazette,"2,000",18,20,+11.11%
TNAH,The Neopian Auction House,0,58,67,+15.52%
TPEG,Theme Park Entertainers Guild,"12,000",6,10,+66.67%
TPP,The Presidential Palace,"1,000",147,146,-0.68%
TSRC,The Shoyru Company,20,80,79,-1.25%
TYP,Tyrannia Psychics,0,35,29,-17.14%
UNIB,Unis Beauty Salon,0,18,22,+22.22%
VPTS,Virtupets,"6,000",9,6,-33.33%
WERE,Werelupe Way,"40,000",12,17,+41.67%
WISH,Wish Witch Wishing Co.,"22,500",15,12,-20.00%
YIPP,Yippee!,500,49,58,+18.37%
