Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,42,46,+9.52%
ACFI,Achyfi Enterprises,"2,000",39,28,-28.21%
BB,Breadmaster Bakeries,"71,100",14,16,+14.29%
BBBB,Bobs Big Bonus Bingo,"34,500",13,15,+15.38%
BODA,Boda Furnishings Inc,"59,800",16,16,0%
BOOM,Boom Boxes!,"2,000",10,7,-30.00%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",146,137,-6.16%
BUZZ,Buzz-A-Way Insect Removal,"3,000",49,48,-2.04%
CHIA,Chia Steel Holdings,0,7,7,0%
CHPS,Chiatech Password Security,"4,000",19,19,0%
COFL,Confederation of Fish Lovers,0,158,164,+3.80%
CYBU,Cybun Electromatics,"1,000",45,50,+11.11%
DROO,Dice-A-Roo Industries PLC.,"56,250",17,23,+35.29%
DUNG,Dung Master,"24,000",16,12,-25.00%
EEEE,EURGH!!! Ltd.,"7,000",6,9,+50.00%
FAER,Faerie Clothing Ltd.,0,10,13,+30.00%
FISH,Fish Pops!,0,19,21,+10.53%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"63,150",13,15,+15.38%
GG,Grundo Galactic,"5,000",7,6,-14.29%
GORM,Gorm Corp,"14,250",14,18,+28.57%
GWH,Grundo Warehouse Mint,"1,600",8,15,+87.50%
HAKA,Hakaheke Island Flights,"16,000",15,21,+40.00%
HELT,Health Frog Groceries,"1,000",81,92,+13.58%
HUW,Huberts Hot Dogs,0,60,63,+5.00%
JCK,Jacko and Sons Painting Ltd.,400,7,8,+14.29%
KATE,Kacheek Telecommunications,"1,000",20,24,+20.00%
KAUF,Kau-Kau Farm,0,71,76,+7.04%
KBAT,Kor-Bat Cricket Supplies,"75,500",16,15,-6.25%
KSON,Kacheek and Sons Landscaping,"1,000",182,178,-2.20%
LDSC,Lost Desert Scratchcards,"1,000",310,322,+3.87%
LUPE,Lupe Consolidated,"24,000",14,16,+14.29%
MP,Meridell Potato Company,"1,000",55,54,-1.82%
MYNC,Mynci Banana Imports,0,123,119,-3.25%
NAI,Neopen AI,"20,000",15,12,-20.00%
NAKR,Nakron,0,104,102,-1.92%
NATN,The National Neopian Bank,"9,000",14,12,-14.29%
NEGG,Neggwork Commerce,0,39,42,+7.69%
NST,NeoSCOOL Technologies,0,25,32,+28.00%
NTV,Neopian TV Channel One,"1,000",41,48,+17.07%
NUG,Nugget Petz,0,14,13,-7.14%
PDSS,PD Secure Storage,"2,000",41,23,-43.90%
PEOP,Peophin Water Parks!,"27,000",17,16,-5.88%
POWR,Power-X Corp.,0,27,23,-14.81%
SHRX,Shoyrux Enterprises,0,116,108,-6.90%
SILL,Silly Squirrel Incorporated,0,21,21,0%
SKBD,Skeith Bodyguards Inc.,"1,000",21,24,+14.29%
SKEI,Skeith Feeding Ltd.,0,139,133,-4.32%
SMUG,The Smugglers Cove,0,23,26,+13.04%
SSGS,Meri Acre Sausages,0,42,49,+16.67%
SSS,Super Splime Shakes,0,699,705,+0.86%
STFP,Stuff-A-Pet Inc.,"2,000",266,277,+4.14%
SWNC,Shop Wizard N-Commerce,0,39,38,-2.56%
TAG,The Auction Genie,"3,000",27,25,-7.41%
TCAG,The Chia Actors Guild,0,110,97,-11.82%
TEFV,Techrobatics Fitness Videos,"1,500",27,21,-22.22%
TGG,The Grundo Gazette,"10,500",7,7,0%
TNAH,The Neopian Auction House,0,77,94,+22.08%
TPEG,Theme Park Entertainers Guild,"28,250",16,11,-31.25%
TPP,The Presidential Palace,0,174,190,+9.20%
TSRC,The Shoyru Company,0,55,66,+20.00%
TYP,Tyrannia Psychics,0,18,19,+5.56%
UNIB,Unis Beauty Salon,0,11,9,-18.18%
VPTS,Virtupets,"6,000",7,8,+14.29%
WERE,Werelupe Way,0,10,7,-30.00%
WISH,Wish Witch Wishing Co.,"7,000",19,20,+5.26%
YIPP,Yippee!,0,37,41,+10.81%
