Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,7,8,+14.29%
ACFI,Achyfi Enterprises,0,56,43,-23.21%
BB,Breadmaster Bakeries,"1,000",37,48,+29.73%
BBBB,Bobs Big Bonus Bingo,0,25,20,-20.00%
BODA,Boda Furnishings Inc,"4,000",18,17,-5.56%
BOOM,Boom Boxes!,0,9,10,+11.11%
BOTT,Balthazar's Faerie Bottling Inc.,"1,000",144,147,+2.08%
BUZZ,Buzz-A-Way Insect Removal,"1,000",51,50,-1.96%
CHIA,Chia Steel Holdings,"1,100",36,33,-8.33%
CHPS,Chiatech Password Security,0,44,48,+9.09%
COFL,Confederation of Fish Lovers,327,173,168,-2.89%
CYBU,Cybun Electromatics,0,31,28,-9.68%
DROO,Dice-A-Roo Industries PLC.,0,11,6,-45.45%
DUNG,Dung Master,0,13,10,-23.08%
EEEE,EURGH!!! Ltd.,0,9,10,+11.11%
FAER,Faerie Clothing Ltd.,0,31,31,0%
FISH,Fish Pops!,"31,200",18,18,0%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,40,31,-22.50%
GG,Grundo Galactic,"1,000",18,19,+5.56%
GORM,Gorm Corp,0,10,10,0%
GWH,Grundo Warehouse Mint,0,6,7,+16.67%
HAKA,Hakaheke Island Flights,"4,300",20,17,-15.00%
HELT,Health Frog Groceries,0,86,105,+22.09%
HUW,Huberts Hot Dogs,0,48,52,+8.33%
JCK,Jacko and Sons Painting Ltd.,"103,000",15,17,+13.33%
KATE,Kacheek Telecommunications,0,13,11,-15.38%
KAUF,Kau-Kau Farm,0,83,83,0%
KBAT,Kor-Bat Cricket Supplies,"1,000",32,34,+6.25%
KSON,Kacheek and Sons Landscaping,"2,190",213,216,+1.41%
LDSC,Lost Desert Scratchcards,"1,000",299,300,+0.33%
LUPE,Lupe Consolidated,0,11,8,-27.27%
MP,Meridell Potato Company,0,58,50,-13.79%
MYNC,Mynci Banana Imports,"1,000",130,131,+0.77%
NAI,Neopen AI,"1,000",19,19,0%
NAKR,Nakron,0,126,125,-0.79%
NATN,The National Neopian Bank,0,6,14,+133.33%
NEGG,Neggwork Commerce,"1,000",22,28,+27.27%
NST,NeoSCOOL Technologies,"1,300",61,59,-3.28%
NTV,Neopian TV Channel One,0,105,101,-3.81%
NUG,Nugget Petz,0,11,13,+18.18%
PDSS,PD Secure Storage,0,29,34,+17.24%
PEOP,Peophin Water Parks!,0,6,6,0%
POWR,Power-X Corp.,0,40,36,-10.00%
SHRX,Shoyrux Enterprises,"1,000",125,119,-4.80%
SILL,Silly Squirrel Incorporated,0,10,7,-30.00%
SKBD,Skeith Bodyguards Inc.,0,13,9,-30.77%
SKEI,Skeith Feeding Ltd.,0,196,200,+2.04%
SMUG,The Smugglers Cove,"1,000",106,113,+6.60%
SSGS,Meri Acre Sausages,0,42,38,-9.52%
SSS,Super Splime Shakes,0,771,764,-0.91%
STFP,Stuff-A-Pet Inc.,"1,000",293,291,-0.68%
SWNC,Shop Wizard N-Commerce,"1,500",18,22,+22.22%
TAG,The Auction Genie,0,35,41,+17.14%
TCAG,The Chia Actors Guild,"2,000",77,92,+19.48%
TEFV,Techrobatics Fitness Videos,"41,000",15,16,+6.67%
TGG,The Grundo Gazette,"33,500",11,18,+63.64%
TNAH,The Neopian Auction House,0,70,56,-20.00%
TPEG,Theme Park Entertainers Guild,"50,250",14,18,+28.57%
TPP,The Presidential Palace,0,225,213,-5.33%
TSRC,The Shoyru Company,"1,000",100,91,-9.00%
TYP,Tyrannia Psychics,"102,750",15,17,+13.33%
UNIB,Unis Beauty Salon,0,24,28,+16.67%
VPTS,Virtupets,0,10,8,-20.00%
WERE,Werelupe Way,0,6,6,0%
WISH,Wish Witch Wishing Co.,0,11,6,-45.45%
YIPP,Yippee!,"68,400",11,20,+81.82%
