Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,34,36,+5.88%
ACFI,Achyfi Enterprises,0,37,44,+18.92%
BB,Breadmaster Bakeries,"4,000",16,17,+6.25%
BBBB,Bobs Big Bonus Bingo,"15,100",14,13,-7.14%
BODA,Boda Furnishings Inc,0,20,23,+15.00%
BOOM,Boom Boxes!,"55,000",15,12,-20.00%
BOTT,Balthazar's Faerie Bottling Inc.,0,87,84,-3.45%
BUZZ,Buzz-A-Way Insect Removal,0,75,75,0%
CHIA,Chia Steel Holdings,"1,000",26,19,-26.92%
CHPS,Chiatech Password Security,"14,000",6,7,+16.67%
COFL,Confederation of Fish Lovers,"2,000",157,155,-1.27%
CYBU,Cybun Electromatics,0,35,35,0%
DROO,Dice-A-Roo Industries PLC.,0,10,10,0%
DUNG,Dung Master,0,8,10,+25.00%
EEEE,EURGH!!! Ltd.,0,7,8,+14.29%
FAER,Faerie Clothing Ltd.,0,31,30,-3.23%
FISH,Fish Pops!,0,31,35,+12.90%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"11,000",6,7,+16.67%
GG,Grundo Galactic,"3,000",17,17,0%
GORM,Gorm Corp,0,12,13,+8.33%
GWH,Grundo Warehouse Mint,"2,000",13,16,+23.08%
HAKA,Hakaheke Island Flights,"5,000",12,15,+25.00%
HELT,Health Frog Groceries,0,23,25,+8.70%
HUW,Huberts Hot Dogs,0,20,20,0%
JCK,Jacko and Sons Painting Ltd.,0,10,10,0%
KATE,Kacheek Telecommunications,0,13,14,+7.69%
KAUF,Kau-Kau Farm,0,87,98,+12.64%
KBAT,Kor-Bat Cricket Supplies,0,19,20,+5.26%
KSON,Kacheek and Sons Landscaping,"1,000",172,178,+3.49%
LDSC,Lost Desert Scratchcards,0,309,309,0%
LUPE,Lupe Consolidated,0,19,20,+5.26%
MP,Meridell Potato Company,0,58,55,-5.17%
MYNC,Mynci Banana Imports,0,47,55,+17.02%
NAI,Neopen AI,0,11,12,+9.09%
NAKR,Nakron,0,140,137,-2.14%
NATN,The National Neopian Bank,"13,000",11,15,+36.36%
NEGG,Neggwork Commerce,0,56,56,0%
NST,NeoSCOOL Technologies,0,26,28,+7.69%
NTV,Neopian TV Channel One,0,73,73,0%
NUG,Nugget Petz,0,13,12,-7.69%
PDSS,PD Secure Storage,0,39,42,+7.69%
PEOP,Peophin Water Parks!,"1,000",18,16,-11.11%
POWR,Power-X Corp.,0,34,37,+8.82%
SHRX,Shoyrux Enterprises,0,117,120,+2.56%
SILL,Silly Squirrel Incorporated,0,18,17,-5.56%
SKBD,Skeith Bodyguards Inc.,0,45,41,-8.89%
SKEI,Skeith Feeding Ltd.,0,124,133,+7.26%
SMUG,The Smugglers Cove,0,21,21,0%
SSGS,Meri Acre Sausages,0,47,49,+4.26%
SSS,Super Splime Shakes,660,714,714,0%
STFP,Stuff-A-Pet Inc.,0,287,279,-2.79%
SWNC,Shop Wizard N-Commerce,0,31,27,-12.90%
TAG,The Auction Genie,0,39,44,+12.82%
TCAG,The Chia Actors Guild,0,92,93,+1.09%
TEFV,Techrobatics Fitness Videos,0,36,35,-2.78%
TGG,The Grundo Gazette,0,19,21,+10.53%
TNAH,The Neopian Auction House,0,58,56,-3.45%
TPEG,Theme Park Entertainers Guild,0,12,12,0%
TPP,The Presidential Palace,"1,000",132,133,+0.76%
TSRC,The Shoyru Company,0,103,107,+3.88%
TYP,Tyrannia Psychics,0,29,29,0%
UNIB,Unis Beauty Salon,0,21,27,+28.57%
VPTS,Virtupets,0,9,9,0%
WERE,Werelupe Way,"5,000",6,6,0%
WISH,Wish Witch Wishing Co.,"44,700",14,15,+7.14%
YIPP,Yippee!,0,43,37,-13.95%
