Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,1,24,30,+25.00%
ACFI,Achyfi Enterprises,1,40,43,+7.50%
BB,Breadmaster Bakeries,"3,000",8,10,+25.00%
BBBB,Bobs Big Bonus Bingo,"13,000",9,8,-11.11%
BODA,Boda Furnishings Inc,"81,900",15,13,-13.33%
BOOM,Boom Boxes!,"2,001",22,28,+27.27%
BOTT,Balthazar's Faerie Bottling Inc.,501,32,41,+28.12%
BUZZ,Buzz-A-Way Insect Removal,"2,500",87,76,-12.64%
CHIA,Chia Steel Holdings,"1,000",23,29,+26.09%
CHPS,Chiatech Password Security,"2,000",8,7,-12.50%
COFL,Confederation of Fish Lovers,"1,000",136,137,+0.74%
CYBU,Cybun Electromatics,"1,000",38,40,+5.26%
DROO,Dice-A-Roo Industries PLC.,"26,500",16,14,-12.50%
DUNG,Dung Master,0,8,9,+12.50%
EEEE,EURGH!!! Ltd.,0,25,19,-24.00%
FAER,Faerie Clothing Ltd.,"1,000",20,20,0%
FISH,Fish Pops!,0,28,30,+7.14%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,"34,400",19,15,-21.05%
GG,Grundo Galactic,"24,750",16,18,+12.50%
GORM,Gorm Corp,"32,150",16,18,+12.50%
GWH,Grundo Warehouse Mint,"6,000",23,18,-21.74%
HAKA,Hakaheke Island Flights,"25,000",6,7,+16.67%
HELT,Health Frog Groceries,"4,000",18,15,-16.67%
HUW,Huberts Hot Dogs,0,27,27,0%
JCK,Jacko and Sons Painting Ltd.,0,11,10,-9.09%
KATE,Kacheek Telecommunications,"60,400",16,18,+12.50%
KAUF,Kau-Kau Farm,0,110,99,-10.00%
KBAT,Kor-Bat Cricket Supplies,0,34,26,-23.53%
KSON,Kacheek and Sons Landscaping,"3,000",232,211,-9.05%
LDSC,Lost Desert Scratchcards,"1,000",251,271,+7.97%
LUPE,Lupe Consolidated,"3,500",18,15,-16.67%
MP,Meridell Potato Company,"1,400",60,56,-6.67%
MYNC,Mynci Banana Imports,"1,000",47,55,+17.02%
NAI,Neopen AI,"2,000",8,7,-12.50%
NAKR,Nakron,0,130,128,-1.54%
NATN,The National Neopian Bank,"2,000",8,9,+12.50%
NEGG,Neggwork Commerce,"1,000",81,67,-17.28%
NST,NeoSCOOL Technologies,0,31,24,-22.58%
NTV,Neopian TV Channel One,0,102,94,-7.84%
NUG,Nugget Petz,0,12,10,-16.67%
PDSS,PD Secure Storage,0,29,34,+17.24%
PEOP,Peophin Water Parks!,"13,000",9,15,+66.67%
POWR,Power-X Corp.,0,33,31,-6.06%
SHRX,Shoyrux Enterprises,"1,000",101,112,+10.89%
SILL,Silly Squirrel Incorporated,"2,500",17,17,0%
SKBD,Skeith Bodyguards Inc.,"69,900",14,15,+7.14%
SKEI,Skeith Feeding Ltd.,0,104,104,0%
SMUG,The Smugglers Cove,500,17,17,0%
SSGS,Meri Acre Sausages,"1,000",33,34,+3.03%
SSS,Super Splime Shakes,0,717,720,+0.42%
STFP,Stuff-A-Pet Inc.,"4,000",258,274,+6.20%
SWNC,Shop Wizard N-Commerce,0,31,31,0%
TAG,The Auction Genie,0,41,32,-21.95%
TCAG,The Chia Actors Guild,0,64,53,-17.19%
TEFV,Techrobatics Fitness Videos,"1,000",34,38,+11.76%
TGG,The Grundo Gazette,"5,001",27,19,-29.63%
TNAH,The Neopian Auction House,"1,000",56,55,-1.79%
TPEG,Theme Park Entertainers Guild,0,8,7,-12.50%
TPP,The Presidential Palace,0,143,144,+0.70%
TSRC,The Shoyru Company,"1,000",112,100,-10.71%
TYP,Tyrannia Psychics,0,30,26,-13.33%
UNIB,Unis Beauty Salon,0,27,31,+14.81%
VPTS,Virtupets,"11,000",12,6,-50.00%
WERE,Werelupe Way,0,11,10,-9.09%
WISH,Wish Witch Wishing Co.,0,13,11,-15.38%
YIPP,Yippee!,0,38,42,+10.53%
