Ticker,Company,Volume,Open Price,Current,Change
AAVL,Alien Aisha Vending Ltd.,0,12,10,-16.67%
ACFI,Achyfi Enterprises,0,49,53,+8.16%
BB,Breadmaster Bakeries,0,44,34,-22.73%
BBBB,Bobs Big Bonus Bingo,350,24,27,+12.50%
BODA,Boda Furnishings Inc,"13,500",16,20,+25.00%
BOOM,Boom Boxes!,0,7,8,+14.29%
BOTT,Balthazar's Faerie Bottling Inc.,"2,000",150,146,-2.67%
BUZZ,Buzz-A-Way Insect Removal,0,55,57,+3.64%
CHIA,Chia Steel Holdings,0,61,46,-24.59%
CHPS,Chiatech Password Security,0,37,36,-2.70%
COFL,Confederation of Fish Lovers,33,169,174,+2.96%
CYBU,Cybun Electromatics,0,26,32,+23.08%
DROO,Dice-A-Roo Industries PLC.,"94,000",15,13,-13.33%
DUNG,Dung Master,"20,250",13,14,+7.69%
EEEE,EURGH!!! Ltd.,0,14,12,-14.29%
FAER,Faerie Clothing Ltd.,100,32,32,0%
FISH,Fish Pops!,"6,355",20,16,-20.00%
FUZZ,Fuzz-I-Ow! Plasters and Bandages,0,42,41,-2.38%
GG,Grundo Galactic,0,11,18,+63.64%
GORM,Gorm Corp,0,14,11,-21.43%
GWH,Grundo Warehouse Mint,0,10,7,-30.00%
HAKA,Hakaheke Island Flights,0,30,21,-30.00%
HELT,Health Frog Groceries,0,75,72,-4.00%
HUW,Huberts Hot Dogs,"1,000",51,51,0%
JCK,Jacko and Sons Painting Ltd.,0,12,13,+8.33%
KATE,Kacheek Telecommunications,0,9,13,+44.44%
KAUF,Kau-Kau Farm,0,61,60,-1.64%
KBAT,Kor-Bat Cricket Supplies,0,34,31,-8.82%
KSON,Kacheek and Sons Landscaping,0,213,217,+1.88%
LDSC,Lost Desert Scratchcards,0,305,301,-1.31%
LUPE,Lupe Consolidated,0,13,11,-15.38%
MP,Meridell Potato Company,0,48,59,+22.92%
MYNC,Mynci Banana Imports,"2,000",131,128,-2.29%
NAI,Neopen AI,200,20,18,-10.00%
NAKR,Nakron,0,112,123,+9.82%
NATN,The National Neopian Bank,0,7,7,0%
NEGG,Neggwork Commerce,"3,250",24,24,0%
NST,NeoSCOOL Technologies,21,59,60,+1.69%
NTV,Neopian TV Channel One,0,102,109,+6.86%
NUG,Nugget Petz,0,10,10,0%
PDSS,PD Secure Storage,0,30,25,-16.67%
PEOP,Peophin Water Parks!,0,9,6,-33.33%
POWR,Power-X Corp.,0,38,38,0%
SHRX,Shoyrux Enterprises,"1,000",124,125,+0.81%
SILL,Silly Squirrel Incorporated,0,13,11,-15.38%
SKBD,Skeith Bodyguards Inc.,"8,000",16,14,-12.50%
SKEI,Skeith Feeding Ltd.,0,177,192,+8.47%
SMUG,The Smugglers Cove,0,87,104,+19.54%
SSGS,Meri Acre Sausages,0,38,39,+2.63%
SSS,Super Splime Shakes,"1,000",767,771,+0.52%
STFP,Stuff-A-Pet Inc.,"1,000",287,301,+4.88%
SWNC,Shop Wizard N-Commerce,450,20,19,-5.00%
TAG,The Auction Genie,0,35,37,+5.71%
TCAG,The Chia Actors Guild,"1,000",66,74,+12.12%
TEFV,Techrobatics Fitness Videos,0,6,13,+116.67%
TGG,The Grundo Gazette,"42,000",14,12,-14.29%
TNAH,The Neopian Auction House,"1,000",69,69,0%
TPEG,Theme Park Entertainers Guild,"109,750",13,13,0%
TPP,The Presidential Palace,0,218,225,+3.21%
TSRC,The Shoyru Company,0,87,96,+10.34%
TYP,Tyrannia Psychics,"62,750",13,15,+15.38%
UNIB,Unis Beauty Salon,"2,000",19,21,+10.53%
VPTS,Virtupets,0,12,10,-16.67%
WERE,Werelupe Way,0,9,6,-33.33%
WISH,Wish Witch Wishing Co.,"35,200",17,12,-29.41%
YIPP,Yippee!,0,6,10,+66.67%
